location_name,date,ili,pred_hosp,true_hosp,scale_factor,population,prelim_hosp,total_hosp
Alabama,1997-10-04,NA,NA,NA,1,5039877,NA,NA
Alabama,1997-10-11,NA,NA,NA,1,5039877,NA,NA
Alabama,1997-10-18,NA,NA,NA,1,5039877,NA,NA
Alabama,1997-10-25,NA,NA,NA,1,5039877,NA,NA
Alabama,1997-11-01,NA,NA,NA,1,5039877,NA,NA
Alabama,1997-11-08,NA,NA,NA,1,5039877,NA,NA
Alabama,1997-11-15,NA,NA,NA,1,5039877,NA,NA
Alabama,1997-11-22,NA,NA,NA,1,5039877,NA,NA
Alabama,1997-11-29,NA,NA,NA,1,5039877,NA,NA
Alabama,1997-12-06,NA,NA,NA,1,5039877,NA,NA
Alabama,1997-12-13,NA,NA,NA,1,5039877,NA,NA
Alabama,1997-12-20,NA,NA,NA,1,5039877,NA,NA
Alabama,1997-12-27,NA,NA,NA,1,5039877,NA,NA
Alabama,1998-01-03,NA,NA,NA,1,5039877,NA,NA
Alabama,1998-01-10,NA,NA,NA,1,5039877,NA,NA
Alabama,1998-01-17,NA,NA,NA,1,5039877,NA,NA
Alabama,1998-01-24,NA,NA,NA,1,5039877,NA,NA
Alabama,1998-01-31,NA,NA,NA,1,5039877,NA,NA
Alabama,1998-02-07,NA,NA,NA,1,5039877,NA,NA
Alabama,1998-02-14,NA,NA,NA,1,5039877,NA,NA
Alabama,1998-02-21,NA,NA,NA,1,5039877,NA,NA
Alabama,1998-02-28,NA,NA,NA,1,5039877,NA,NA
Alabama,1998-03-07,NA,NA,NA,1,5039877,NA,NA
Alabama,1998-03-14,NA,NA,NA,1,5039877,NA,NA
Alabama,1998-03-21,NA,NA,NA,1,5039877,NA,NA
Alabama,1998-03-28,NA,NA,NA,1,5039877,NA,NA
Alabama,1998-04-04,NA,NA,NA,1,5039877,NA,NA
Alabama,1998-04-11,NA,NA,NA,1,5039877,NA,NA
Alabama,1998-04-18,NA,NA,NA,1,5039877,NA,NA
Alabama,1998-04-25,NA,NA,NA,1,5039877,NA,NA
Alabama,1998-05-02,NA,NA,NA,1,5039877,NA,NA
Alabama,1998-05-09,NA,NA,NA,1,5039877,NA,NA
Alabama,1998-05-16,NA,NA,NA,1,5039877,NA,NA
Alabama,1998-05-23,NA,NA,NA,1,5039877,NA,NA
Alabama,1998-05-30,NA,NA,NA,1,5039877,NA,NA
Alabama,1998-06-06,NA,NA,NA,1,5039877,NA,NA
Alabama,1998-06-13,NA,NA,NA,1,5039877,NA,NA
Alabama,1998-06-20,NA,NA,NA,1,5039877,NA,NA
Alabama,1998-06-27,NA,NA,NA,1,5039877,NA,NA
Alabama,1998-07-04,NA,NA,NA,1,5039877,NA,NA
Alabama,1998-07-11,NA,NA,NA,1,5039877,NA,NA
Alabama,1998-07-18,NA,NA,NA,1,5039877,NA,NA
Alabama,1998-07-25,NA,NA,NA,1,5039877,NA,NA
Alabama,1998-08-01,NA,NA,NA,1,5039877,NA,NA
Alabama,1998-08-08,NA,NA,NA,1,5039877,NA,NA
Alabama,1998-08-15,NA,NA,NA,1,5039877,NA,NA
Alabama,1998-08-22,NA,NA,NA,1,5039877,NA,NA
Alabama,1998-08-29,NA,NA,NA,1,5039877,NA,NA
Alabama,1998-09-05,NA,NA,NA,1,5039877,NA,NA
Alabama,1998-09-12,NA,NA,NA,1,5039877,NA,NA
Alabama,1998-09-19,NA,NA,NA,1,5039877,NA,NA
Alabama,1998-09-26,NA,NA,NA,1,5039877,NA,NA
Alabama,1998-10-03,NA,NA,NA,1,5039877,NA,NA
Alabama,1998-10-10,NA,NA,NA,1,5039877,NA,NA
Alabama,1998-10-17,NA,NA,NA,1,5039877,NA,NA
Alabama,1998-10-24,NA,NA,NA,1,5039877,NA,NA
Alabama,1998-10-31,NA,NA,NA,1,5039877,NA,NA
Alabama,1998-11-07,NA,NA,NA,1,5039877,NA,NA
Alabama,1998-11-14,NA,NA,NA,1,5039877,NA,NA
Alabama,1998-11-21,NA,NA,NA,1,5039877,NA,NA
Alabama,1998-11-28,NA,NA,NA,1,5039877,NA,NA
Alabama,1998-12-05,NA,NA,NA,1,5039877,NA,NA
Alabama,1998-12-12,NA,NA,NA,1,5039877,NA,NA
Alabama,1998-12-19,NA,NA,NA,1,5039877,NA,NA
Alabama,1998-12-26,NA,NA,NA,1,5039877,NA,NA
Alabama,1999-01-02,NA,NA,NA,1,5039877,NA,NA
Alabama,1999-01-09,NA,NA,NA,1,5039877,NA,NA
Alabama,1999-01-16,NA,NA,NA,1,5039877,NA,NA
Alabama,1999-01-23,NA,NA,NA,1,5039877,NA,NA
Alabama,1999-01-30,NA,NA,NA,1,5039877,NA,NA
Alabama,1999-02-06,NA,NA,NA,1,5039877,NA,NA
Alabama,1999-02-13,NA,NA,NA,1,5039877,NA,NA
Alabama,1999-02-20,NA,NA,NA,1,5039877,NA,NA
Alabama,1999-02-27,NA,NA,NA,1,5039877,NA,NA
Alabama,1999-03-06,NA,NA,NA,1,5039877,NA,NA
Alabama,1999-03-13,NA,NA,NA,1,5039877,NA,NA
Alabama,1999-03-20,NA,NA,NA,1,5039877,NA,NA
Alabama,1999-03-27,NA,NA,NA,1,5039877,NA,NA
Alabama,1999-04-03,NA,NA,NA,1,5039877,NA,NA
Alabama,1999-04-10,NA,NA,NA,1,5039877,NA,NA
Alabama,1999-04-17,NA,NA,NA,1,5039877,NA,NA
Alabama,1999-04-24,NA,NA,NA,1,5039877,NA,NA
Alabama,1999-05-01,NA,NA,NA,1,5039877,NA,NA
Alabama,1999-05-08,NA,NA,NA,1,5039877,NA,NA
Alabama,1999-05-15,NA,NA,NA,1,5039877,NA,NA
Alabama,1999-05-22,NA,NA,NA,1,5039877,NA,NA
Alabama,1999-05-29,NA,NA,NA,1,5039877,NA,NA
Alabama,1999-06-05,NA,NA,NA,1,5039877,NA,NA
Alabama,1999-06-12,NA,NA,NA,1,5039877,NA,NA
Alabama,1999-06-19,NA,NA,NA,1,5039877,NA,NA
Alabama,1999-06-26,NA,NA,NA,1,5039877,NA,NA
Alabama,1999-07-03,NA,NA,NA,1,5039877,NA,NA
Alabama,1999-07-10,NA,NA,NA,1,5039877,NA,NA
Alabama,1999-07-17,NA,NA,NA,1,5039877,NA,NA
Alabama,1999-07-24,NA,NA,NA,1,5039877,NA,NA
Alabama,1999-07-31,NA,NA,NA,1,5039877,NA,NA
Alabama,1999-08-07,NA,NA,NA,1,5039877,NA,NA
Alabama,1999-08-14,NA,NA,NA,1,5039877,NA,NA
Alabama,1999-08-21,NA,NA,NA,1,5039877,NA,NA
Alabama,1999-08-28,NA,NA,NA,1,5039877,NA,NA
Alabama,1999-09-04,NA,NA,NA,1,5039877,NA,NA
Alabama,1999-09-11,NA,NA,NA,1,5039877,NA,NA
Alabama,1999-09-18,NA,NA,NA,1,5039877,NA,NA
Alabama,1999-09-25,NA,NA,NA,1,5039877,NA,NA
Alabama,1999-10-02,NA,NA,NA,1,5039877,NA,NA
Alabama,1999-10-09,NA,NA,NA,1,5039877,NA,NA
Alabama,1999-10-16,NA,NA,NA,1,5039877,NA,NA
Alabama,1999-10-23,NA,NA,NA,1,5039877,NA,NA
Alabama,1999-10-30,NA,NA,NA,1,5039877,NA,NA
Alabama,1999-11-06,NA,NA,NA,1,5039877,NA,NA
Alabama,1999-11-13,NA,NA,NA,1,5039877,NA,NA
Alabama,1999-11-20,NA,NA,NA,1,5039877,NA,NA
Alabama,1999-11-27,NA,NA,NA,1,5039877,NA,NA
Alabama,1999-12-04,NA,NA,NA,1,5039877,NA,NA
Alabama,1999-12-11,NA,NA,NA,1,5039877,NA,NA
Alabama,1999-12-18,NA,NA,NA,1,5039877,NA,NA
Alabama,1999-12-25,NA,NA,NA,1,5039877,NA,NA
Alabama,2000-01-01,NA,NA,NA,1,5039877,NA,NA
Alabama,2000-01-08,NA,NA,NA,1,5039877,NA,NA
Alabama,2000-01-15,NA,NA,NA,1,5039877,NA,NA
Alabama,2000-01-22,NA,NA,NA,1,5039877,NA,NA
Alabama,2000-01-29,NA,NA,NA,1,5039877,NA,NA
