reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2025-12-27,wk inc flu hosp,0,2026-01-03,01,quantile,0.01,158.06553802467013
2025-12-27,wk inc flu hosp,0,2026-01-03,01,quantile,0.025,187.5126946276204
2025-12-27,wk inc flu hosp,0,2026-01-03,01,quantile,0.05,242.89609402468096
2025-12-27,wk inc flu hosp,0,2026-01-03,01,quantile,0.1,306.14416640004856
2025-12-27,wk inc flu hosp,0,2026-01-03,01,quantile,0.15,352.6321262292683
2025-12-27,wk inc flu hosp,0,2026-01-03,01,quantile,0.2,393.83705025124425
2025-12-27,wk inc flu hosp,0,2026-01-03,01,quantile,0.25,432.1163768577019
2025-12-27,wk inc flu hosp,0,2026-01-03,01,quantile,0.3,470.0937017711363
2025-12-27,wk inc flu hosp,0,2026-01-03,01,quantile,0.35,513.1329416332541
2025-12-27,wk inc flu hosp,0,2026-01-03,01,quantile,0.4,561.1085776407315
2025-12-27,wk inc flu hosp,0,2026-01-03,01,quantile,0.45,599.0861141489553
2025-12-27,wk inc flu hosp,0,2026-01-03,01,quantile,0.5,631.9644085183072
2025-12-27,wk inc flu hosp,0,2026-01-03,01,quantile,0.55,661.7571891991136
2025-12-27,wk inc flu hosp,0,2026-01-03,01,quantile,0.6,691.4303457683964
2025-12-27,wk inc flu hosp,0,2026-01-03,01,quantile,0.65,721.1972748455264
2025-12-27,wk inc flu hosp,0,2026-01-03,01,quantile,0.7,759.9890514504145
2025-12-27,wk inc flu hosp,0,2026-01-03,01,quantile,0.75,797.0442349420204
2025-12-27,wk inc flu hosp,0,2026-01-03,01,quantile,0.8,893.5333606889199
2025-12-27,wk inc flu hosp,0,2026-01-03,01,quantile,0.85,993.332184248439
2025-12-27,wk inc flu hosp,0,2026-01-03,01,quantile,0.9,1189.8573415170038
2025-12-27,wk inc flu hosp,0,2026-01-03,01,quantile,0.95,1660.6107600848088
2025-12-27,wk inc flu hosp,0,2026-01-03,01,quantile,0.975,1965.6463138022762
2025-12-27,wk inc flu hosp,0,2026-01-03,01,quantile,0.99,2117.2864648653785
2025-12-27,wk inc flu hosp,0,2026-01-03,02,quantile,0.01,13.02451033498901
2025-12-27,wk inc flu hosp,0,2026-01-03,02,quantile,0.025,17.00483936961219
2025-12-27,wk inc flu hosp,0,2026-01-03,02,quantile,0.05,24.19710025201282
2025-12-27,wk inc flu hosp,0,2026-01-03,02,quantile,0.1,31.161489873476516
2025-12-27,wk inc flu hosp,0,2026-01-03,02,quantile,0.15,35.22881044366137
2025-12-27,wk inc flu hosp,0,2026-01-03,02,quantile,0.2,39.10019624415825
2025-12-27,wk inc flu hosp,0,2026-01-03,02,quantile,0.25,41.9308436607925
2025-12-27,wk inc flu hosp,0,2026-01-03,02,quantile,0.3,44.44843768816658
2025-12-27,wk inc flu hosp,0,2026-01-03,02,quantile,0.35,46.482532631934475
2025-12-27,wk inc flu hosp,0,2026-01-03,02,quantile,0.4,50.48735574329595
2025-12-27,wk inc flu hosp,0,2026-01-03,02,quantile,0.45,56.872411627523
2025-12-27,wk inc flu hosp,0,2026-01-03,02,quantile,0.5,62.851900576349585
2025-12-27,wk inc flu hosp,0,2026-01-03,02,quantile,0.55,67.48222741340807
2025-12-27,wk inc flu hosp,0,2026-01-03,02,quantile,0.6,72.06232179884098
