reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2025-05-17,wk inc flu hosp,0,2025-05-17,01,quantile,0.01,5.122425440280727
2025-05-17,wk inc flu hosp,0,2025-05-17,01,quantile,0.025,6.370155876854724
2025-05-17,wk inc flu hosp,0,2025-05-17,01,quantile,0.05,7.903394264747401
2025-05-17,wk inc flu hosp,0,2025-05-17,01,quantile,0.1,10.116085828132364
2025-05-17,wk inc flu hosp,0,2025-05-17,01,quantile,0.15,11.704930956655344
2025-05-17,wk inc flu hosp,0,2025-05-17,01,quantile,0.2,12.88392669255845
2025-05-17,wk inc flu hosp,0,2025-05-17,01,quantile,0.25,13.623295839928835
2025-05-17,wk inc flu hosp,0,2025-05-17,01,quantile,0.3,14.58583995791228
2025-05-17,wk inc flu hosp,0,2025-05-17,01,quantile,0.35,15.634128563805104
2025-05-17,wk inc flu hosp,0,2025-05-17,01,quantile,0.4,16.522545829909415
2025-05-17,wk inc flu hosp,0,2025-05-17,01,quantile,0.45,17.600488086948506
2025-05-17,wk inc flu hosp,0,2025-05-17,01,quantile,0.5,18.709184738294315
2025-05-17,wk inc flu hosp,0,2025-05-17,01,quantile,0.55,20.050210968271983
2025-05-17,wk inc flu hosp,0,2025-05-17,01,quantile,0.6,21.71717556961792
2025-05-17,wk inc flu hosp,0,2025-05-17,01,quantile,0.65,23.30313190734236
2025-05-17,wk inc flu hosp,0,2025-05-17,01,quantile,0.7,24.8325406502882
2025-05-17,wk inc flu hosp,0,2025-05-17,01,quantile,0.75,26.993627342494687
2025-05-17,wk inc flu hosp,0,2025-05-17,01,quantile,0.8,28.20250467165822
2025-05-17,wk inc flu hosp,0,2025-05-17,01,quantile,0.85,29.949939359288088
2025-05-17,wk inc flu hosp,0,2025-05-17,01,quantile,0.9,35.244479550326304
2025-05-17,wk inc flu hosp,0,2025-05-17,01,quantile,0.95,48.48862860753279
2025-05-17,wk inc flu hosp,0,2025-05-17,01,quantile,0.975,86.17627779623653
2025-05-17,wk inc flu hosp,0,2025-05-17,01,quantile,0.99,110.37575811286126
2025-05-17,wk inc flu hosp,0,2025-05-17,02,quantile,0.01,1.81622904207435
2025-05-17,wk inc flu hosp,0,2025-05-17,02,quantile,0.025,2.221411147033131
2025-05-17,wk inc flu hosp,0,2025-05-17,02,quantile,0.05,2.7949816335558832
2025-05-17,wk inc flu hosp,0,2025-05-17,02,quantile,0.1,3.810652355517686
2025-05-17,wk inc flu hosp,0,2025-05-17,02,quantile,0.15,4.63194927702766
2025-05-17,wk inc flu hosp,0,2025-05-17,02,quantile,0.2,5.3934267426444364
2025-05-17,wk inc flu hosp,0,2025-05-17,02,quantile,0.25,5.693192706416199
2025-05-17,wk inc flu hosp,0,2025-05-17,02,quantile,0.3,5.827765182982729
