reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2025-11-29,wk inc flu hosp,0,2025-12-06,01,quantile,0.01,14.035056699668832
2025-11-29,wk inc flu hosp,0,2025-12-06,01,quantile,0.025,16.709276398243016
2025-11-29,wk inc flu hosp,0,2025-12-06,01,quantile,0.05,20.530676910006868
2025-11-29,wk inc flu hosp,0,2025-12-06,01,quantile,0.1,25.13140877096635
2025-11-29,wk inc flu hosp,0,2025-12-06,01,quantile,0.15,28.236071412353482
2025-11-29,wk inc flu hosp,0,2025-12-06,01,quantile,0.2,32.02698578250274
2025-11-29,wk inc flu hosp,0,2025-12-06,01,quantile,0.25,34.38190618538841
2025-11-29,wk inc flu hosp,0,2025-12-06,01,quantile,0.3,37.666096109451246
2025-11-29,wk inc flu hosp,0,2025-12-06,01,quantile,0.35,40.36429605092835
2025-11-29,wk inc flu hosp,0,2025-12-06,01,quantile,0.4,43.854644489275316
2025-11-29,wk inc flu hosp,0,2025-12-06,01,quantile,0.45,47.01263001649168
2025-11-29,wk inc flu hosp,0,2025-12-06,01,quantile,0.5,50.856612918344965
2025-11-29,wk inc flu hosp,0,2025-12-06,01,quantile,0.55,54.338879142803066
2025-11-29,wk inc flu hosp,0,2025-12-06,01,quantile,0.6,57.79434142573743
2025-11-29,wk inc flu hosp,0,2025-12-06,01,quantile,0.65,61.55150123034219
2025-11-29,wk inc flu hosp,0,2025-12-06,01,quantile,0.7,66.41905792988352
2025-11-29,wk inc flu hosp,0,2025-12-06,01,quantile,0.75,72.67154729948302
2025-11-29,wk inc flu hosp,0,2025-12-06,01,quantile,0.8,79.15439614918905
2025-11-29,wk inc flu hosp,0,2025-12-06,01,quantile,0.85,91.40709163470737
2025-11-29,wk inc flu hosp,0,2025-12-06,01,quantile,0.9,114.38053189267261
2025-11-29,wk inc flu hosp,0,2025-12-06,01,quantile,0.95,129.70023169115896
2025-11-29,wk inc flu hosp,0,2025-12-06,01,quantile,0.975,150.43229284452923
2025-11-29,wk inc flu hosp,0,2025-12-06,01,quantile,0.99,249.15257488877006
2025-11-29,wk inc flu hosp,0,2025-12-06,02,quantile,0.01,0.085054036119973
2025-11-29,wk inc flu hosp,0,2025-12-06,02,quantile,0.025,0.10956341051380636
2025-11-29,wk inc flu hosp,0,2025-12-06,02,quantile,0.05,0.25593626347320025
2025-11-29,wk inc flu hosp,0,2025-12-06,02,quantile,0.1,0.5598809090952224
2025-11-29,wk inc flu hosp,0,2025-12-06,02,quantile,0.15,0.9348767143767536
2025-11-29,wk inc flu hosp,0,2025-12-06,02,quantile,0.2,1.1830825986939613
2025-11-29,wk inc flu hosp,0,2025-12-06,02,quantile,0.25,1.2724736534754704
2025-11-29,wk inc flu hosp,0,2025-12-06,02,quantile,0.3,1.4546274040829805
2025-11-29,wk inc flu hosp,0,2025-12-06,02,quantile,0.35,1.5778598763959821
2025-11-29,wk inc flu hosp,0,2025-12-06,02,quantile,0.4,1.671734272828561
2025-11-29,wk inc flu hosp,0,2025-12-06,02,quantile,0.45,1.74737445586692
2025-11-29,wk inc flu hosp,0,2025-12-06,02,quantile,0.5,1.891060861115862
2025-11-29,wk inc flu hosp,0,2025-12-06,02,quantile,0.55,2.061600544173204
2025-11-29,wk inc flu hosp,0,2025-12-06,02,quantile,0.6,2.213756164741313
2025-11-29,wk inc flu hosp,0,2025-12-06,02,quantile,0.65,2.481580378909027
2025-11-29,wk inc flu hosp,0,2025-12-06,02,quantile,0.7,2.832903078837208
2025-11-29,wk inc flu hosp,0,2025-12-06,02,quantile,0.75,3.272440927423648
2025-11-29,wk inc flu hosp,0,2025-12-06,02,quantile,0.8,3.7999097554922354
2025-11-29,wk inc flu hosp,0,2025-12-06,02,quantile,0.85,4.272103686410447
2025-11-29,wk inc flu hosp,0,2025-12-06,02,quantile,0.9,5.123577816032307
2025-11-29,wk inc flu hosp,0,2025-12-06,02,quantile,0.95,6.201274177052596
2025-11-29,wk inc flu hosp,0,2025-12-06,02,quantile,0.975,6.935986548969575
2025-11-29,wk inc flu hosp,0,2025-12-06,02,quantile,0.99,7.628780879243463
2025-11-29,wk inc flu hosp,0,2025-12-06,04,quantile,0.01,12.712187148280075
2025-11-29,wk inc flu hosp,0,2025-12-06,04,quantile,0.025,16.25977745903653
2025-11-29,wk inc flu hosp,0,2025-12-06,04,quantile,0.05,21.069361541167993
2025-11-29,wk inc flu hosp,0,2025-12-06,04,quantile,0.1,28.39895994167858
2025-11-29,wk inc flu hosp,0,2025-12-06,04,quantile,0.15,32.55310795253772
2025-11-29,wk inc flu hosp,0,2025-12-06,04,quantile,0.2,36.930401288103006
2025-11-29,wk inc flu hosp,0,2025-12-06,04,quantile,0.25,40.900895039490464
2025-11-29,wk inc flu hosp,0,2025-12-06,04,quantile,0.3,43.99140104276661
