reference_date,horizon,target,target_end_date,location,output_type,output_type_id,value
2025-11-08,3,wk inc flu hosp,2025-12-06,01,quantile,0.01,0.0
2025-11-08,3,wk inc flu hosp,2025-12-06,01,quantile,0.025,0.0
2025-11-08,3,wk inc flu hosp,2025-12-06,01,quantile,0.05,0.0
2025-11-08,3,wk inc flu hosp,2025-12-06,01,quantile,0.1,0.0
2025-11-08,3,wk inc flu hosp,2025-12-06,01,quantile,0.15,0.0
2025-11-08,3,wk inc flu hosp,2025-12-06,01,quantile,0.2,0.0
2025-11-08,3,wk inc flu hosp,2025-12-06,01,quantile,0.25,0.0
2025-11-08,3,wk inc flu hosp,2025-12-06,01,quantile,0.3,0.0
2025-11-08,3,wk inc flu hosp,2025-12-06,01,quantile,0.35,0.0
2025-11-08,3,wk inc flu hosp,2025-12-06,01,quantile,0.4,0.0
2025-11-08,3,wk inc flu hosp,2025-12-06,01,quantile,0.45,6.063355616502873
2025-11-08,3,wk inc flu hosp,2025-12-06,01,quantile,0.5,18.0
2025-11-08,3,wk inc flu hosp,2025-12-06,01,quantile,0.55,29.93664438349714
2025-11-08,3,wk inc flu hosp,2025-12-06,01,quantile,0.6,42.06558859510666
2025-11-08,3,wk inc flu hosp,2025-12-06,01,quantile,0.65,54.60181508714005
2025-11-08,3,wk inc flu hosp,2025-12-06,01,quantile,0.7,67.81310953111668
2025-11-08,3,wk inc flu hosp,2025-12-06,01,quantile,0.75,82.07017344553749
2025-11-08,3,wk inc flu hosp,2025-12-06,01,quantile,0.8,97.9460902034284
2025-11-08,3,wk inc flu hosp,2025-12-06,01,quantile,0.85,116.45141013678696
2025-11-08,3,wk inc flu hosp,2025-12-06,01,quantile,0.9,139.73532816469424
2025-11-08,3,wk inc flu hosp,2025-12-06,01,quantile,0.95,174.2456021617309
2025-11-08,3,wk inc flu hosp,2025-12-06,01,quantile,0.975,204.17811819969376
2025-11-08,3,wk inc flu hosp,2025-12-06,01,quantile,0.99,238.98113683880845
2025-11-15,3,wk inc flu hosp,2025-12-13,01,quantile,0.01,0.0
2025-11-15,3,wk inc flu hosp,2025-12-13,01,quantile,0.025,0.0
2025-11-15,3,wk inc flu hosp,2025-12-13,01,quantile,0.05,0.0
2025-11-15,3,wk inc flu hosp,2025-12-13,01,quantile,0.1,0.0
2025-11-15,3,wk inc flu hosp,2025-12-13,01,quantile,0.15,0.0
2025-11-15,3,wk inc flu hosp,2025-12-13,01,quantile,0.2,0.0
2025-11-15,3,wk inc flu hosp,2025-12-13,01,quantile,0.25,0.0
2025-11-15,3,wk inc flu hosp,2025-12-13,01,quantile,0.3,0.0
2025-11-15,3,wk inc flu hosp,2025-12-13,01,quantile,0.35,0.0
2025-11-15,3,wk inc flu hosp,2025-12-13,01,quantile,0.4,6.953589590055849
2025-11-15,3,wk inc flu hosp,2025-12-13,01,quantile,0.45,19.072868085948656
