reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2025-12-13,wk inc flu hosp,0,2025-12-20,01,quantile,0.01,34.93255589993157
2025-12-13,wk inc flu hosp,0,2025-12-20,01,quantile,0.025,45.77144600883837
2025-12-13,wk inc flu hosp,0,2025-12-20,01,quantile,0.05,52.359615865278144
2025-12-13,wk inc flu hosp,0,2025-12-20,01,quantile,0.1,66.58433998991511
2025-12-13,wk inc flu hosp,0,2025-12-20,01,quantile,0.15,84.66864284224161
2025-12-13,wk inc flu hosp,0,2025-12-20,01,quantile,0.2,97.06956954751044
2025-12-13,wk inc flu hosp,0,2025-12-20,01,quantile,0.25,109.979944914279
2025-12-13,wk inc flu hosp,0,2025-12-20,01,quantile,0.3,120.82158079138219
2025-12-13,wk inc flu hosp,0,2025-12-20,01,quantile,0.35,130.21482761369637
2025-12-13,wk inc flu hosp,0,2025-12-20,01,quantile,0.4,138.15972785597637
2025-12-13,wk inc flu hosp,0,2025-12-20,01,quantile,0.45,147.87922702833632
2025-12-13,wk inc flu hosp,0,2025-12-20,01,quantile,0.5,158.5411479862289
2025-12-13,wk inc flu hosp,0,2025-12-20,01,quantile,0.55,165.69382050923264
2025-12-13,wk inc flu hosp,0,2025-12-20,01,quantile,0.6,175.9612345135244
2025-12-13,wk inc flu hosp,0,2025-12-20,01,quantile,0.65,186.5758474701859
2025-12-13,wk inc flu hosp,0,2025-12-20,01,quantile,0.7,198.72048353936827
2025-12-13,wk inc flu hosp,0,2025-12-20,01,quantile,0.75,211.47135073177628
2025-12-13,wk inc flu hosp,0,2025-12-20,01,quantile,0.8,225.22263848395386
2025-12-13,wk inc flu hosp,0,2025-12-20,01,quantile,0.85,235.5017478628902
2025-12-13,wk inc flu hosp,0,2025-12-20,01,quantile,0.9,268.02811745765996
2025-12-13,wk inc flu hosp,0,2025-12-20,01,quantile,0.95,307.19937213902296
2025-12-13,wk inc flu hosp,0,2025-12-20,01,quantile,0.975,340.2338817351242
2025-12-13,wk inc flu hosp,0,2025-12-20,01,quantile,0.99,369.273275728853
2025-12-13,wk inc flu hosp,0,2025-12-20,02,quantile,0.01,2.694019181563819
2025-12-13,wk inc flu hosp,0,2025-12-20,02,quantile,0.025,3.563391920535041
2025-12-13,wk inc flu hosp,0,2025-12-20,02,quantile,0.05,4.8804014361626455
2025-12-13,wk inc flu hosp,0,2025-12-20,02,quantile,0.1,6.63318556573772
2025-12-13,wk inc flu hosp,0,2025-12-20,02,quantile,0.15,8.338095358989124
2025-12-13,wk inc flu hosp,0,2025-12-20,02,quantile,0.2,9.786400760455756
2025-12-13,wk inc flu hosp,0,2025-12-20,02,quantile,0.25,10.610367842030369
2025-12-13,wk inc flu hosp,0,2025-12-20,02,quantile,0.3,11.341842548659821
2025-12-13,wk inc flu hosp,0,2025-12-20,02,quantile,0.35,12.54232208513895
2025-12-13,wk inc flu hosp,0,2025-12-20,02,quantile,0.4,13.206957351309256
2025-12-13,wk inc flu hosp,0,2025-12-20,02,quantile,0.45,14.113901996936308
2025-12-13,wk inc flu hosp,0,2025-12-20,02,quantile,0.5,15.225755804735048
2025-12-13,wk inc flu hosp,0,2025-12-20,02,quantile,0.55,16.110503002389912
2025-12-13,wk inc flu hosp,0,2025-12-20,02,quantile,0.6,16.978581725255466
2025-12-13,wk inc flu hosp,0,2025-12-20,02,quantile,0.65,18.605088722919675
2025-12-13,wk inc flu hosp,0,2025-12-20,02,quantile,0.7,20.75701623736127
2025-12-13,wk inc flu hosp,0,2025-12-20,02,quantile,0.75,23.119505579448315
2025-12-13,wk inc flu hosp,0,2025-12-20,02,quantile,0.8,26.092490690755604
2025-12-13,wk inc flu hosp,0,2025-12-20,02,quantile,0.85,29.5793360395038
2025-12-13,wk inc flu hosp,0,2025-12-20,02,quantile,0.9,33.89075765906945
2025-12-13,wk inc flu hosp,0,2025-12-20,02,quantile,0.95,41.51993691473183
2025-12-13,wk inc flu hosp,0,2025-12-20,02,quantile,0.975,45.34724523066713
2025-12-13,wk inc flu hosp,0,2025-12-20,02,quantile,0.99,58.73770973746853
2025-12-13,wk inc flu hosp,0,2025-12-20,04,quantile,0.01,26.71611545625084
2025-12-13,wk inc flu hosp,0,2025-12-20,04,quantile,0.025,33.7081461216834
2025-12-13,wk inc flu hosp,0,2025-12-20,04,quantile,0.05,47.579595935794806
2025-12-13,wk inc flu hosp,0,2025-12-20,04,quantile,0.1,61.575921775992
2025-12-13,wk inc flu hosp,0,2025-12-20,04,quantile,0.15,70.95709604058386
2025-12-13,wk inc flu hosp,0,2025-12-20,04,quantile,0.2,79.22417246045866
2025-12-13,wk inc flu hosp,0,2025-12-20,04,quantile,0.25,87.91493529835152
2025-12-13,wk inc flu hosp,0,2025-12-20,04,quantile,0.3,95.24954900049184
2025-12-13,wk inc flu hosp,0,2025-12-20,04,quantile,0.35,100.67984110911587
2025-12-13,wk inc flu hosp,0,2025-12-20,04,quantile,0.4,106.62025705022496
2025-12-13,wk inc flu hosp,0,2025-12-20,04,quantile,0.45,112.72757479498594
2025-12-13,wk inc flu hosp,0,2025-12-20,04,quantile,0.5,119.65978909094902
2025-12-13,wk inc flu hosp,0,2025-12-20,04,quantile,0.55,128.82262100064935
2025-12-13,wk inc flu hosp,0,2025-12-20,04,quantile,0.6,138.3837274726575
2025-12-13,wk inc flu hosp,0,2025-12-20,04,quantile,0.65,146.26277755749067
2025-12-13,wk inc flu hosp,0,2025-12-20,04,quantile,0.7,153.69473855228972
2025-12-13,wk inc flu hosp,0,2025-12-20,04,quantile,0.75,162.25445011186574
2025-12-13,wk inc flu hosp,0,2025-12-20,04,quantile,0.8,173.30854368278588
2025-12-13,wk inc flu hosp,0,2025-12-20,04,quantile,0.85,193.71306155796316
2025-12-13,wk inc flu hosp,0,2025-12-20,04,quantile,0.9,225.85105298639886
2025-12-13,wk inc flu hosp,0,2025-12-20,04,quantile,0.95,251.63489755585016
2025-12-13,wk inc flu hosp,0,2025-12-20,04,quantile,0.975,304.8932822080384
2025-12-13,wk inc flu hosp,0,2025-12-20,04,quantile,0.99,379.60327284478956
2025-12-13,wk inc flu hosp,0,2025-12-20,05,quantile,0.01,15.96302006532068
2025-12-13,wk inc flu hosp,0,2025-12-20,05,quantile,0.025,27.744455928504156
2025-12-13,wk inc flu hosp,0,2025-12-20,05,quantile,0.05,36.17145971906839
2025-12-13,wk inc flu hosp,0,2025-12-20,05,quantile,0.1,44.96869176312863
2025-12-13,wk inc flu hosp,0,2025-12-20,05,quantile,0.15,52.949506260127436
2025-12-13,wk inc flu hosp,0,2025-12-20,05,quantile,0.2,61.57225463173889
2025-12-13,wk inc flu hosp,0,2025-12-20,05,quantile,0.25,68.81374967518938
2025-12-13,wk inc flu hosp,0,2025-12-20,05,quantile,0.3,75.68864163415967
2025-12-13,wk inc flu hosp,0,2025-12-20,05,quantile,0.35,80.32192886541253
2025-12-13,wk inc flu hosp,0,2025-12-20,05,quantile,0.4,86.77824925840194
2025-12-13,wk inc flu hosp,0,2025-12-20,05,quantile,0.45,93.19007153796525
2025-12-13,wk inc flu hosp,0,2025-12-20,05,quantile,0.5,101.147890454718
2025-12-13,wk inc flu hosp,0,2025-12-20,05,quantile,0.55,109.43321321663373
2025-12-13,wk inc flu hosp,0,2025-12-20,05,quantile,0.6,118.91539927111545
2025-12-13,wk inc flu hosp,0,2025-12-20,05,quantile,0.65,125.29196983550311
2025-12-13,wk inc flu hosp,0,2025-12-20,05,quantile,0.7,135.70574357997012
2025-12-13,wk inc flu hosp,0,2025-12-20,05,quantile,0.75,154.2712206194594
2025-12-13,wk inc flu hosp,0,2025-12-20,05,quantile,0.8,181.65572634655769
2025-12-13,wk inc flu hosp,0,2025-12-20,05,quantile,0.85,216.36278971296824
2025-12-13,wk inc flu hosp,0,2025-12-20,05,quantile,0.9,247.42935071369507
2025-12-13,wk inc flu hosp,0,2025-12-20,05,quantile,0.95,290.14986969120434
2025-12-13,wk inc flu hosp,0,2025-12-20,05,quantile,0.975,363.0349022525303
2025-12-13,wk inc flu hosp,0,2025-12-20,05,quantile,0.99,491.6601563006229
2025-12-13,wk inc flu hosp,0,2025-12-20,06,quantile,0.01,59.740852572712974
2025-12-13,wk inc flu hosp,0,2025-12-20,06,quantile,0.025,188.12924637680527
2025-12-13,wk inc flu hosp,0,2025-12-20,06,quantile,0.05,260.11605125105467
2025-12-13,wk inc flu hosp,0,2025-12-20,06,quantile,0.1,296.5189616407274
2025-12-13,wk inc flu hosp,0,2025-12-20,06,quantile,0.15,338.171171597033
2025-12-13,wk inc flu hosp,0,2025-12-20,06,quantile,0.2,369.2629234962421
2025-12-13,wk inc flu hosp,0,2025-12-20,06,quantile,0.25,400.2493757129312
2025-12-13,wk inc flu hosp,0,2025-12-20,06,quantile,0.3,421.3270030273672
2025-12-13,wk inc flu hosp,0,2025-12-20,06,quantile,0.35,451.1603052009875
2025-12-13,wk inc flu hosp,0,2025-12-20,06,quantile,0.4,479.6933323425388
2025-12-13,wk inc flu hosp,0,2025-12-20,06,quantile,0.45,511.6077752827033
2025-12-13,wk inc flu hosp,0,2025-12-20,06,quantile,0.5,544.3044588551201
2025-12-13,wk inc flu hosp,0,2025-12-20,06,quantile,0.55,580.4941489645989
2025-12-13,wk inc flu hosp,0,2025-12-20,06,quantile,0.6,610.907313959028
2025-12-13,wk inc flu hosp,0,2025-12-20,06,quantile,0.65,640.1927339695094
2025-12-13,wk inc flu hosp,0,2025-12-20,06,quantile,0.7,686.74491263869
2025-12-13,wk inc flu hosp,0,2025-12-20,06,quantile,0.75,739.8076347015881
2025-12-13,wk inc flu hosp,0,2025-12-20,06,quantile,0.8,805.6892263926554
2025-12-13,wk inc flu hosp,0,2025-12-20,06,quantile,0.85,891.54518876393
2025-12-13,wk inc flu hosp,0,2025-12-20,06,quantile,0.9,946.8292776261175
2025-12-13,wk inc flu hosp,0,2025-12-20,06,quantile,0.95,1068.5433223572825
2025-12-13,wk inc flu hosp,0,2025-12-20,06,quantile,0.975,1156.9634341213216
2025-12-13,wk inc flu hosp,0,2025-12-20,06,quantile,0.99,1254.7774209387114
2025-12-13,wk inc flu hosp,0,2025-12-20,08,quantile,0.01,66.61892402992675
2025-12-13,wk inc flu hosp,0,2025-12-20,08,quantile,0.025,99.2343035874351
2025-12-13,wk inc flu hosp,0,2025-12-20,08,quantile,0.05,125.5387819398976
2025-12-13,wk inc flu hosp,0,2025-12-20,08,quantile,0.1,152.116366049672
2025-12-13,wk inc flu hosp,0,2025-12-20,08,quantile,0.15,171.30594364408717
2025-12-13,wk inc flu hosp,0,2025-12-20,08,quantile,0.2,191.489352949489
2025-12-13,wk inc flu hosp,0,2025-12-20,08,quantile,0.25,208.12379807046761
2025-12-13,wk inc flu hosp,0,2025-12-20,08,quantile,0.3,229.28885143996658
2025-12-13,wk inc flu hosp,0,2025-12-20,08,quantile,0.35,251.68296000899247
2025-12-13,wk inc flu hosp,0,2025-12-20,08,quantile,0.4,274.52291771785747
2025-12-13,wk inc flu hosp,0,2025-12-20,08,quantile,0.45,293.87008302423055
2025-12-13,wk inc flu hosp,0,2025-12-20,08,quantile,0.5,312.50121716010256
2025-12-13,wk inc flu hosp,0,2025-12-20,08,quantile,0.55,335.5373336114711
2025-12-13,wk inc flu hosp,0,2025-12-20,08,quantile,0.6,363.86093420828445
2025-12-13,wk inc flu hosp,0,2025-12-20,08,quantile,0.65,410.48117437028776
2025-12-13,wk inc flu hosp,0,2025-12-20,08,quantile,0.7,440.708859271901
2025-12-13,wk inc flu hosp,0,2025-12-20,08,quantile,0.75,482.8633832199358
2025-12-13,wk inc flu hosp,0,2025-12-20,08,quantile,0.8,547.1721992972642
2025-12-13,wk inc flu hosp,0,2025-12-20,08,quantile,0.85,589.1776786130653
2025-12-13,wk inc flu hosp,0,2025-12-20,08,quantile,0.9,672.7541787152807
2025-12-13,wk inc flu hosp,0,2025-12-20,08,quantile,0.95,847.0168908243322
2025-12-13,wk inc flu hosp,0,2025-12-20,08,quantile,0.975,992.2451609637991
2025-12-13,wk inc flu hosp,0,2025-12-20,08,quantile,0.99,1139.1317389271298
2025-12-13,wk inc flu hosp,0,2025-12-20,09,quantile,0.01,26.799025056282286
2025-12-13,wk inc flu hosp,0,2025-12-20,09,quantile,0.025,57.59136926443717
2025-12-13,wk inc flu hosp,0,2025-12-20,09,quantile,0.05,67.68697224012708
2025-12-13,wk inc flu hosp,0,2025-12-20,09,quantile,0.1,87.259416296314
2025-12-13,wk inc flu hosp,0,2025-12-20,09,quantile,0.15,102.3894152625236
2025-12-13,wk inc flu hosp,0,2025-12-20,09,quantile,0.2,115.1885060426445
2025-12-13,wk inc flu hosp,0,2025-12-20,09,quantile,0.25,126.3718988189113
2025-12-13,wk inc flu hosp,0,2025-12-20,09,quantile,0.3,136.95868461803823
2025-12-13,wk inc flu hosp,0,2025-12-20,09,quantile,0.35,148.59560472696296
2025-12-13,wk inc flu hosp,0,2025-12-20,09,quantile,0.4,161.94117844086946
2025-12-13,wk inc flu hosp,0,2025-12-20,09,quantile,0.45,176.280117459991
2025-12-13,wk inc flu hosp,0,2025-12-20,09,quantile,0.5,191.37841805806988
2025-12-13,wk inc flu hosp,0,2025-12-20,09,quantile,0.55,207.5470258567226
2025-12-13,wk inc flu hosp,0,2025-12-20,09,quantile,0.6,224.54943412506935
2025-12-13,wk inc flu hosp,0,2025-12-20,09,quantile,0.65,258.05570032899067
2025-12-13,wk inc flu hosp,0,2025-12-20,09,quantile,0.7,284.90544125846765
2025-12-13,wk inc flu hosp,0,2025-12-20,09,quantile,0.75,345.68426007506343
2025-12-13,wk inc flu hosp,0,2025-12-20,09,quantile,0.8,394.0024550700684
2025-12-13,wk inc flu hosp,0,2025-12-20,09,quantile,0.85,481.1877159163592
2025-12-13,wk inc flu hosp,0,2025-12-20,09,quantile,0.9,565.3780785903361
2025-12-13,wk inc flu hosp,0,2025-12-20,09,quantile,0.95,782.8031145769711
2025-12-13,wk inc flu hosp,0,2025-12-20,09,quantile,0.975,1091.301417676937
2025-12-13,wk inc flu hosp,0,2025-12-20,09,quantile,0.99,1232.8642271827566
2025-12-13,wk inc flu hosp,0,2025-12-20,10,quantile,0.01,3.59427264512139
2025-12-13,wk inc flu hosp,0,2025-12-20,10,quantile,0.025,5.280544386123286
2025-12-13,wk inc flu hosp,0,2025-12-20,10,quantile,0.05,7.482365556687605
2025-12-13,wk inc flu hosp,0,2025-12-20,10,quantile,0.1,9.562793599245287
2025-12-13,wk inc flu hosp,0,2025-12-20,10,quantile,0.15,11.477738293520087
2025-12-13,wk inc flu hosp,0,2025-12-20,10,quantile,0.2,13.318194000003702
2025-12-13,wk inc flu hosp,0,2025-12-20,10,quantile,0.25,14.6964468129532
2025-12-13,wk inc flu hosp,0,2025-12-20,10,quantile,0.3,16.285041478912806
2025-12-13,wk inc flu hosp,0,2025-12-20,10,quantile,0.35,18.313850432921782
2025-12-13,wk inc flu hosp,0,2025-12-20,10,quantile,0.4,20.50651148529843
2025-12-13,wk inc flu hosp,0,2025-12-20,10,quantile,0.45,22.803793641385646
2025-12-13,wk inc flu hosp,0,2025-12-20,10,quantile,0.5,24.825232647519314
2025-12-13,wk inc flu hosp,0,2025-12-20,10,quantile,0.55,27.16509540752852
2025-12-13,wk inc flu hosp,0,2025-12-20,10,quantile,0.6,30.99138968260305
2025-12-13,wk inc flu hosp,0,2025-12-20,10,quantile,0.65,35.717421118521585
2025-12-13,wk inc flu hosp,0,2025-12-20,10,quantile,0.7,39.58711993324526
2025-12-13,wk inc flu hosp,0,2025-12-20,10,quantile,0.75,45.42039881364454
2025-12-13,wk inc flu hosp,0,2025-12-20,10,quantile,0.8,52.44674957923417
2025-12-13,wk inc flu hosp,0,2025-12-20,10,quantile,0.85,60.414086206405365
2025-12-13,wk inc flu hosp,0,2025-12-20,10,quantile,0.9,71.50436343172893
2025-12-13,wk inc flu hosp,0,2025-12-20,10,quantile,0.95,92.36870142276392
2025-12-13,wk inc flu hosp,0,2025-12-20,10,quantile,0.975,106.24811517198735
2025-12-13,wk inc flu hosp,0,2025-12-20,10,quantile,0.99,112.55116276715135
2025-12-13,wk inc flu hosp,0,2025-12-20,11,quantile,0.01,4.225722781177413
2025-12-13,wk inc flu hosp,0,2025-12-20,11,quantile,0.025,5.389170302444356
2025-12-13,wk inc flu hosp,0,2025-12-20,11,quantile,0.05,6.552041163847185
2025-12-13,wk inc flu hosp,0,2025-12-20,11,quantile,0.1,8.896473648671858
2025-12-13,wk inc flu hosp,0,2025-12-20,11,quantile,0.15,11.073895074167696
2025-12-13,wk inc flu hosp,0,2025-12-20,11,quantile,0.2,12.886322071865777
2025-12-13,wk inc flu hosp,0,2025-12-20,11,quantile,0.25,14.74200989702221
2025-12-13,wk inc flu hosp,0,2025-12-20,11,quantile,0.3,17.270663269630298
2025-12-13,wk inc flu hosp,0,2025-12-20,11,quantile,0.35,18.77014382362285
2025-12-13,wk inc flu hosp,0,2025-12-20,11,quantile,0.4,20.27339698374613
2025-12-13,wk inc flu hosp,0,2025-12-20,11,quantile,0.45,22.348653541098116
2025-12-13,wk inc flu hosp,0,2025-12-20,11,quantile,0.5,25.095270964888627
2025-12-13,wk inc flu hosp,0,2025-12-20,11,quantile,0.55,28.123759995902674
2025-12-13,wk inc flu hosp,0,2025-12-20,11,quantile,0.6,31.557457073025713
2025-12-13,wk inc flu hosp,0,2025-12-20,11,quantile,0.65,36.05190999698759
2025-12-13,wk inc flu hosp,0,2025-12-20,11,quantile,0.7,39.67759430677309
2025-12-13,wk inc flu hosp,0,2025-12-20,11,quantile,0.75,45.25020722201768
2025-12-13,wk inc flu hosp,0,2025-12-20,11,quantile,0.8,51.3213577671751
2025-12-13,wk inc flu hosp,0,2025-12-20,11,quantile,0.85,60.293090080223386
2025-12-13,wk inc flu hosp,0,2025-12-20,11,quantile,0.9,85.3393232604441
2025-12-13,wk inc flu hosp,0,2025-12-20,11,quantile,0.95,127.3111955037584
2025-12-13,wk inc flu hosp,0,2025-12-20,11,quantile,0.975,141.54568956302745
2025-12-13,wk inc flu hosp,0,2025-12-20,11,quantile,0.99,142.73551937873435
2025-12-13,wk inc flu hosp,0,2025-12-20,12,quantile,0.01,250.8425546085106
2025-12-13,wk inc flu hosp,0,2025-12-20,12,quantile,0.025,349.24608047957224
2025-12-13,wk inc flu hosp,0,2025-12-20,12,quantile,0.05,392.5063790508187
2025-12-13,wk inc flu hosp,0,2025-12-20,12,quantile,0.1,471.7791668756717
2025-12-13,wk inc flu hosp,0,2025-12-20,12,quantile,0.15,507.39012946418586
2025-12-13,wk inc flu hosp,0,2025-12-20,12,quantile,0.2,559.7111120457272
2025-12-13,wk inc flu hosp,0,2025-12-20,12,quantile,0.25,604.8411102815398
2025-12-13,wk inc flu hosp,0,2025-12-20,12,quantile,0.3,658.430449163123
2025-12-13,wk inc flu hosp,0,2025-12-20,12,quantile,0.35,705.2339314189577
2025-12-13,wk inc flu hosp,0,2025-12-20,12,quantile,0.4,735.7861042166847
2025-12-13,wk inc flu hosp,0,2025-12-20,12,quantile,0.45,770.5626229869451
2025-12-13,wk inc flu hosp,0,2025-12-20,12,quantile,0.5,802.9301738197983
2025-12-13,wk inc flu hosp,0,2025-12-20,12,quantile,0.55,849.2392786881229
2025-12-13,wk inc flu hosp,0,2025-12-20,12,quantile,0.6,894.2498738472244
2025-12-13,wk inc flu hosp,0,2025-12-20,12,quantile,0.65,954.2585006380169
2025-12-13,wk inc flu hosp,0,2025-12-20,12,quantile,0.7,1023.2767622066074
2025-12-13,wk inc flu hosp,0,2025-12-20,12,quantile,0.75,1087.7804839714188
2025-12-13,wk inc flu hosp,0,2025-12-20,12,quantile,0.8,1148.3110066820427
2025-12-13,wk inc flu hosp,0,2025-12-20,12,quantile,0.85,1244.805606821711
2025-12-13,wk inc flu hosp,0,2025-12-20,12,quantile,0.9,1388.347092527885
2025-12-13,wk inc flu hosp,0,2025-12-20,12,quantile,0.95,1702.8700299934592
2025-12-13,wk inc flu hosp,0,2025-12-20,12,quantile,0.975,1922.1415133615158
2025-12-13,wk inc flu hosp,0,2025-12-20,12,quantile,0.99,2148.84616773275
2025-12-13,wk inc flu hosp,0,2025-12-20,13,quantile,0.01,122.46537915107776
