date,location_name,ili
1997-10-04,US,-0.2770304087641397
1997-10-11,US,-0.17276285184977883
1997-10-18,US,-0.2437396894829644
1997-10-25,US,-0.3953730875416911
1997-11-01,US,-0.20379523897741114
1997-11-08,US,-0.1676077270548215
1997-11-15,US,0.014396673205293543
1997-11-22,US,0.1951567068530839
1997-11-29,US,0.2228546296536641
1997-12-06,US,0.16932560035652786
1997-12-13,US,0.28937124503611883
1997-12-20,US,0.5518062845385745
1997-12-27,US,1.046629977657409
1998-01-03,US,1.2421284067005203
1998-01-10,US,1.2098111901157338
1998-01-17,US,1.2348350714494545
1998-01-24,US,1.562189967914803
1998-01-31,US,1.6415867489088671
1998-02-07,US,1.616061204186373
1998-02-14,US,1.2951448363601321
1998-02-21,US,1.0234797256256882
1998-02-28,US,0.5706406709791705
1998-03-07,US,0.007621578676067882
1998-03-14,US,0.05337586788879761
1998-03-21,US,-0.4811563160611441
1998-03-28,US,-0.6315167469358377
1998-04-04,US,-1.1552868650755663
1998-04-11,US,-0.8821370424803898
1998-04-18,US,-1.3563117453352471
1998-04-25,US,-1.2873481354850878
1998-05-02,US,-1.2421284067005203
1998-05-09,US,-1.4276994714576816
1998-05-16,US,-1.4371489472703676
1998-05-23,US,-1.3955905232534203
1998-05-30,US,-1.8508635259507227
1998-06-06,US,-1.8508635259507227
1998-06-13,US,-1.8508635259507227
1998-06-20,US,-1.8508635259507227
1998-06-27,US,-1.8508635259507227
1998-07-04,US,-1.8508635259507227
1998-07-11,US,-1.8508635259507227
1998-07-18,US,-1.8508635259507227
1998-07-25,US,-1.8508635259507227
1998-08-01,US,-1.8508635259507227
1998-08-08,US,-1.8508635259507227
1998-08-15,US,-1.8508635259507227
1998-08-22,US,-1.8508635259507227
1998-08-29,US,-1.8508635259507227
1998-09-05,US,-1.8508635259507227
1998-09-12,US,-1.8508635259507227
1998-09-19,US,-1.8508635259507227
1998-09-26,US,-1.8508635259507227
1998-10-03,US,-1.8508635259507227
1998-10-10,US,-1.2348350714494545
1998-10-17,US,-1.0824467738985808
1998-10-24,US,-0.7931289409901859
1998-10-31,US,-0.4156000327670812
1998-11-07,US,-0.5987729178748377
1998-11-14,US,-0.6232684786729958
1998-11-21,US,-0.40822552794386663
1998-11-28,US,0.021172428641307174
1998-12-05,US,-0.406385380999074
1998-12-12,US,-0.36804747108796904
1998-12-19,US,-0.3499831392528048
1998-12-26,US,0.05846482720145264
1999-01-02,US,0.33024318812643416
1999-01-09,US,0.3177485565383199
1999-01-16,US,0.7931289409901859
1999-01-23,US,1.216883225759555
1999-01-30,US,1.339507835334477
1999-02-06,US,1.6890167701559966
1999-02-13,US,1.6682290294200919
1999-02-20,US,1.5796406292757024
1999-02-27,US,1.3955905232534203
1999-03-06,US,1.3230738775974475
1999-03-13,US,0.9705814304612518
1999-03-20,US,0.7056506698515929
1999-03-27,US,0.49068586037207096
1999-04-03,US,-0.06694985734520612
1999-04-10,US,-0.8308098079227266
1999-04-17,US,-1.3778706010150037
1999-04-24,US,-1.501957411207567
1999-05-01,US,-1.373507618002767
1999-05-08,US,-1.5178427147823341
1999-05-15,US,-1.4712770168279607
1999-05-22,US,-1.4613518078372154
1999-05-29,US,-1.8508635259507227
1999-06-05,US,-1.8508635259507227
1999-06-12,US,-1.8508635259507227
1999-06-19,US,-1.8508635259507227
1999-06-26,US,-1.8508635259507227
1999-07-03,US,-1.8508635259507227
1999-07-10,US,-1.8508635259507227
1999-07-17,US,-1.8508635259507227
1999-07-24,US,-1.8508635259507227
1999-07-31,US,-1.8508635259507227
1999-08-07,US,-1.8508635259507227
1999-08-14,US,-1.8508635259507227
1999-08-21,US,-1.8508635259507227
1999-08-28,US,-1.8508635259507227
1999-09-04,US,-1.8508635259507227
1999-09-11,US,-1.8508635259507227
1999-09-18,US,-1.8508635259507227
1999-09-25,US,-1.8508635259507227
1999-10-02,US,-1.8508635259507227
1999-10-09,US,-0.6607326461399023
1999-10-16,US,-0.5156754826265165
1999-10-23,US,-0.7275454364582838
1999-10-30,US,-0.5967479469901468
1999-11-06,US,-0.3177485565383198
1999-11-13,US,-0.23850880563659455
1999-11-20,US,-0.16074112526300033
1999-11-27,US,0.23154440556675854
1999-12-04,US,0.2664860976961252
1999-12-11,US,0.6755532618432344
1999-12-18,US,0.9491043001415881
1999-12-25,US,1.4915741814746897
2000-01-01,US,1.869980783146111
2000-01-08,US,1.703291590815428
2000-01-15,US,1.287348135485088
2000-01-22,US,0.9385283144889692
2000-01-29,US,0.5826407974362646
2000-02-05,US,0.3088542068519722
2000-02-12,US,0.16760772705482135
2000-02-19,US,-0.19170540368257982
2000-02-26,US,-0.4027092040014071
2000-03-04,US,-0.25072461677812075
2000-03-11,US,-0.5947254201240938
2000-03-18,US,-0.756541960764047
2000-03-25,US,-0.781583376582606
2000-04-01,US,-0.959787524881634
2000-04-08,US,-1.1958457551872168
2000-04-15,US,-1.4324082214662832
2000-04-22,US,-1.4864423228563977
2000-04-29,US,-1.49674562561687
2000-05-06,US,-1.4915741814746892
2000-05-13,US,-1.5125051424814995
2000-05-20,US,-1.5072103164028088
2000-05-27,US,-1.8508635259507227
2000-06-03,US,-1.8508635259507227
2000-06-10,US,-1.8508635259507227
2000-06-17,US,-1.8508635259507227
2000-06-24,US,-1.8508635259507227
2000-07-01,US,-1.8508635259507227
2000-07-08,US,-1.8508635259507227
2000-07-15,US,-1.8508635259507227
2000-07-22,US,-1.8508635259507227
2000-07-29,US,-1.8508635259507227
2000-08-05,US,-1.8508635259507227
2000-08-12,US,-1.8508635259507227
2000-08-19,US,-1.8508635259507227
2000-08-26,US,-1.8508635259507227
2000-09-02,US,-1.8508635259507227
2000-09-09,US,-1.8508635259507227
2000-09-16,US,-1.8508635259507227
2000-09-23,US,-1.8508635259507227
2000-09-30,US,-1.8508635259507227
2000-10-07,US,-0.25597133303310665
2000-10-14,US,-0.539031869012205
2000-10-21,US,-0.369860429644549
2000-10-28,US,-0.2577217983427737
2000-11-04,US,-0.24025170149738526
2000-11-11,US,-0.00931530736301329
2000-11-18,US,0.06016147698307934
2000-11-25,US,0.3284551267590814
2000-12-02,US,0.15216847959573818
2000-12-09,US,0.26297795894586634
2000-12-16,US,0.5118102960186284
2000-12-23,US,0.716555114462926
2000-12-30,US,1.1421819950981273
2001-01-06,US,1.085494490159535
2001-01-13,US,1.0349855154649859
2001-01-20,US,1.2569167466152424
2001-01-27,US,1.3735076180027666
2001-02-03,US,1.3109789813632182
2001-02-10,US,1.2133396224885176
2001-02-17,US,0.9048581499741789
2001-02-24,US,0.7275454364582838
2001-03-03,US,0.2577217983427738
2001-03-10,US,0.19170540368257982
2001-03-17,US,-0.08648474660775565
2001-03-24,US,-0.049984004264675225
2001-03-31,US,-0.26824139500802796
2001-04-07,US,-0.439726599237936
2001-04-14,US,-0.7341819746244775
2001-04-21,US,-0.7231388311796232
2001-04-28,US,-1.1652472641003095
2001-05-05,US,-1.1821097349940015
2001-05-12,US,-1.1993152039737411
2001-05-19,US,-1.2951448363601321
2001-05-26,US,-1.8508635259507227
2001-06-02,US,-1.8508635259507227
2001-06-09,US,-1.8508635259507227
2001-06-16,US,-1.8508635259507227
2001-06-23,US,-1.8508635259507227
2001-06-30,US,-1.8508635259507227
2001-07-07,US,-1.8508635259507227
2001-07-14,US,-1.8508635259507227
2001-07-21,US,-1.8508635259507227
2001-07-28,US,-1.8508635259507227
2001-08-04,US,-1.8508635259507227
2001-08-11,US,-1.8508635259507227
2001-08-18,US,-1.8508635259507227
2001-08-25,US,-1.8508635259507227
2001-09-01,US,-1.8508635259507227
2001-09-08,US,-1.8508635259507227
2001-09-15,US,-1.8508635259507227
2001-09-22,US,-1.8508635259507227
2001-09-29,US,-1.8508635259507227
2001-10-06,US,-0.633585522715404
2001-10-13,US,-0.4697781684609202
2001-10-20,US,-0.3535866926507998
2001-10-27,US,-0.2003380370625765
2001-11-03,US,-0.14531843593192267
2001-11-10,US,-0.2735122729249936
2001-11-17,US,-0.09924222962268235
2001-11-24,US,0.05167986175626887
2001-12-01,US,-0.033032527431577856
2001-12-08,US,-0.1986103362052556
2001-12-15,US,-0.1865327139122393
2001-12-22,US,0.10264686893468579
2001-12-29,US,0.562686103466099
2002-01-05,US,0.41006705823816847
2002-01-12,US,0.22111871299757052
2002-01-19,US,0.5234291033772054
2002-01-26,US,0.9254541368010627
2002-02-02,US,0.951764920860012
2002-02-09,US,0.9464503811322521
2002-02-16,US,1.0643676953641934
2002-02-23,US,1.0378834395054244
2002-03-02,US,0.8846390257172047
2002-03-09,US,0.5746315045197313
2002-03-16,US,0.3880581882688471
2002-03-23,US,0.1796435250757212
2002-03-30,US,0.03811675232202043
2002-04-06,US,-0.3195304243146764
2002-04-13,US,-0.8094727981840247
2002-04-20,US,-0.9842349604463246
2002-04-27,US,-1.2276068354639225
2002-05-04,US,-1.3822599714872914
2002-05-11,US,-1.3478622157960418
2002-05-18,US,-1.441922194132179
2002-05-25,US,-1.8508635259507227
2002-06-01,US,-1.8508635259507227
2002-06-08,US,-1.8508635259507227
2002-06-15,US,-1.8508635259507227
2002-06-22,US,-1.8508635259507227
2002-06-29,US,-1.8508635259507227
2002-07-06,US,-1.8508635259507227
2002-07-13,US,-1.8508635259507227
2002-07-20,US,-1.8508635259507227
2002-07-27,US,-1.8508635259507227
2002-08-03,US,-1.8508635259507227
2002-08-10,US,-1.8508635259507227
2002-08-17,US,-1.8508635259507227
2002-08-24,US,-1.8508635259507227
2002-08-31,US,-1.8508635259507227
2002-09-07,US,-1.8508635259507227
2002-09-14,US,-1.8508635259507227
2002-09-21,US,-1.8508635259507227
2002-09-28,US,-1.8508635259507227
2002-10-05,US,-0.35539018971114655
2002-10-12,US,-0.27879076062694613
2002-10-19,US,-0.42670446968253417
2002-10-26,US,-0.2245912181217879
2002-11-02,US,-0.1436070024659542
2002-11-09,US,-0.03811675232202029
2002-11-16,US,-0.05167986175626887
2002-11-23,US,-0.11627773294002708
2002-11-30,US,-0.00592787185300693
2002-12-07,US,-0.21938346240691875
2002-12-14,US,-0.2107170003208773
2002-12-21,US,0.1384752043587281
2002-12-28,US,0.4509480004339513
2003-01-04,US,0.3734900038130215
2003-01-11,US,0.14360700246595434
2003-01-18,US,0.31240897589547734
2003-01-25,US,0.7319662148582816
2003-02-01,US,0.9228582483703082
2003-02-08,US,1.070355193458613
2003-02-15,US,0.9787516543124404
2003-02-22,US,0.9732976191556173
2003-03-01,US,0.6649521775151369
2003-03-08,US,0.4174471801988256
2003-03-15,US,0.25422165170190997
2003-03-22,US,0.09243636078673571
2003-03-29,US,-0.2612251052008411
2003-04-05,US,-0.5429530014003128
2003-04-12,US,-0.5118102960186283
2003-04-19,US,-0.9544322961497211
2003-04-26,US,-0.9705814304612518
2003-05-03,US,-1.3436733027528838
2003-05-10,US,-1.3271488173585435
2003-05-17,US,-1.4091737969992353
2003-05-24,US,-1.1133909955578567
2003-05-31,US,-1.0643676953641932
2003-06-07,US,-1.216883225759555
2003-06-14,US,-1.0495633411485603
2003-06-21,US,-1.4137598275998244
2003-06-28,US,-1.3648592336200946
2003-07-05,US,-1.4813493152201105
2003-07-12,US,-1.4000896083563281
2003-07-19,US,-1.466296356815513
2003-07-26,US,-1.4046172136387756
2003-08-02,US,-1.4762944445983792
2003-08-09,US,-1.339507835334477
2003-08-16,US,-1.3866761361520583
2003-08-23,US,-1.3230738775974475
2003-08-30,US,-1.306989680625899
2003-09-06,US,-1.055457326928117
2003-09-13,US,-1.3312459145791256
2003-09-20,US,-1.3353654810710862
2003-09-27,US,-1.148709770470165
2003-10-04,US,-0.6926750286564469
2003-10-11,US,-0.5626861034660992
2003-10-18,US,-0.5409913954687356
2003-10-25,US,-0.4509480004339513
2003-11-01,US,-0.027949156272396896
2003-11-08,US,0.25247274829558547
2003-11-15,US,0.7143674402801873
2003-11-22,US,1.0263434365298112
2003-11-29,US,1.4419221941321794
2003-12-06,US,1.6286913332702033
2003-12-13,US,2.114653861263363
2003-12-20,US,2.2414027276049464
2003-12-27,US,2.3606438138058956
2004-01-03,US,1.5286495256665316
2004-01-10,US,0.7341819746244772
2004-01-17,US,0.305303336340975
2004-01-24,US,0.2437396894829644
2004-01-31,US,0.11116376292288475
2004-02-07,US,0.004234182034734366
2004-02-14,US,-0.12139474576196757
2004-02-21,US,-0.1384752043587281
2004-02-28,US,-0.5706406709791702
2004-03-06,US,-0.6130173542848752
2004-03-13,US,-0.5468824996887278
2004-03-20,US,-0.5927053231307269
2004-03-27,US,-0.7610593453829898
2004-04-03,US,-1.0673566612989849
2004-04-10,US,-1.0263434365298112
2004-04-17,US,-0.9176850365128475
2004-04-24,US,-1.058418113820494
2004-05-01,US,-1.2681910575123168
2004-05-08,US,-1.135702530745928
2004-05-15,US,-1.073363380407704
2004-05-22,US,-0.998074481434035
2004-05-29,US,-1.0234797256256882
2004-06-05,US,-0.8404151178272584
2004-06-12,US,-1.1685932041758622
2004-06-19,US,-1.3109789813632182
2004-06-26,US,-1.2098111901157338
2004-07-03,US,-1.4467285215877044
2004-07-10,US,-1.07940907899691
2004-07-17,US,-0.8697089874443623
2004-07-24,US,-1.2457999775452522
2004-07-31,US,-1.0977874855886625
2004-08-07,US,-1.3520749142300097
2004-08-14,US,-0.7977768461252384
2004-08-21,US,-1.0121078561787389
2004-08-28,US,-0.8452469512396507
2004-09-04,US,-0.6439704522975304
2004-09-11,US,-0.8428285748823765
2004-09-18,US,-0.7187462234090393
2004-09-25,US,-0.7520399622280118
2004-10-02,US,-0.6670663864805533
2004-10-09,US,-0.8071247838825779
2004-10-16,US,-0.58867236263018
2004-10-23,US,-0.5214877643267866
2004-10-30,US,-0.3862327184945156
2004-11-06,US,-0.3017563111462769
2004-11-13,US,-0.1418959895224999
2004-11-20,US,-0.15902567101118345
2004-11-27,US,0.1487425853284424
2004-12-04,US,-0.04659271559764563
2004-12-11,US,0.024560651465912936
2004-12-18,US,0.1710439734988625
2004-12-25,US,0.5947254201240937
2005-01-01,US,0.8024420499080629
2005-01-08,US,0.5846489541163772
2005-01-15,US,0.602830248742123
2005-01-22,US,0.7884981070173999
2005-01-29,US,1.0092852794132459
2005-02-05,US,1.3069896806258985
2005-02-12,US,1.5452024692184707
2005-02-19,US,1.5915471796141973
2005-02-26,US,1.3691706250133644
2005-03-05,US,1.1685932041758622
2005-03-12,US,1.0613882082758934
2005-03-19,US,0.8476702811958461
2005-03-26,US,0.688375709512275
2005-04-02,US,0.3644251731237547
2005-04-09,US,0.09413741432353637
2005-04-16,US,-0.031337982021426604
2005-04-23,US,-0.23154440556675854
2005-04-30,US,-0.2946735856651208
2005-05-07,US,-0.49546734057893865
2005-05-14,US,-0.39262754159518015
2005-05-21,US,-0.5234291033772054
2005-05-28,US,-0.5321897309193042
2005-06-04,US,-0.22806643355452563
2005-06-11,US,-0.6008003470155745
2005-06-18,US,-0.5646713903355783
2005-06-25,US,-0.7056506698515929
2005-07-02,US,-0.8921784382891232
2005-07-09,US,-0.9074115777690924
2005-07-16,US,-1.1889497039527757
2005-07-23,US,-1.2133396224885178
2005-07-30,US,-1.291236674377007
2005-08-06,US,-1.2494884195686131
2005-08-13,US,-1.2312129124984745
2005-08-20,US,-1.3691706250133644
2005-08-27,US,-1.391119511333054
