date,location_name,ili
1997-10-04,US,-0.2715013847897641
1997-10-11,US,-0.16680031107563564
1997-10-18,US,-0.23807792971462569
1997-10-25,US,-0.39027728012558693
1997-11-01,US,-0.1979672949030289
1997-11-08,US,-0.16162234376280707
1997-11-15,US,0.021287513524118635
1997-11-22,US,0.2031797175848078
1997-11-29,US,0.2310764183886407
1997-12-06,US,0.1771698209917398
1997-12-13,US,0.29810241293048695
1997-12-20,US,0.5630959264331064
1997-12-27,US,1.066925597633982
1998-01-03,US,1.2688804790475707
1998-01-10,US,1.235318593282518
1998-01-17,US,1.2612991510978215
1998-01-24,US,1.5828700474392383
1998-01-31,US,1.6656254268568407
1998-02-07,US,1.6389540676126475
1998-02-14,US,1.3241237275581836
1998-02-21,US,1.043158263318454
1998-02-28,US,0.5821554820507315
1998-03-07,US,0.014474921444473514
1998-03-14,US,0.06048883951925433
1998-03-21,US,-0.4763409138678795
1998-03-28,US,-0.6271351436127005
1998-04-04,US,-1.1520010248937105
1998-04-11,US,-0.878347004178803
1998-04-18,US,-1.3533273139504969
1998-04-25,US,-1.2842659597978558
1998-05-02,US,-1.2389790386060322
1998-05-09,US,-1.4248106030218899
1998-05-16,US,-1.4342723231481196
1998-05-23,US,-1.3926593514574757
1998-05-30,US,-1.8484446572836541
1998-06-06,US,-1.8484446572836541
1998-06-13,US,-1.8484446572836541
1998-06-20,US,-1.8484446572836541
1998-06-27,US,-1.8484446572836541
1998-07-04,US,-1.8484446572836541
1998-07-11,US,-1.8484446572836541
1998-07-18,US,-1.8484446572836541
1998-07-25,US,-1.8484446572836541
1998-08-01,US,-1.8484446572836541
1998-08-08,US,-1.8484446572836541
1998-08-15,US,-1.8484446572836541
1998-08-22,US,-1.8484446572836541
1998-08-29,US,-1.8484446572836541
1998-09-05,US,-1.8484446572836541
1998-09-12,US,-1.8484446572836541
1998-09-19,US,-1.8484446572836541
1998-09-26,US,-1.8484446572836541
1998-10-03,US,-1.8484446572836541
1998-10-10,US,-1.231674625394808
1998-10-17,US,-1.0790383048296572
1998-10-24,US,-0.789145153129825
1998-10-31,US,-0.4105727212778167
1998-11-07,US,-0.5943025362347715
1998-11-14,US,-0.6188647913979948
1998-11-21,US,-0.40317341961896286
1998-11-28,US,0.028101093742071547
1998-12-05,US,-0.40132705384886413
1998-12-12,US,-0.36285666950024026
1998-12-19,US,-0.34472793750744424
1998-12-26,US,0.06560762617059816
1999-01-02,US,0.3393116065388173
1999-01-09,US,0.3267118065300016
1999-01-16,US,0.8078835729170153
1999-01-23,US,1.2426561605530908
1999-01-30,US,1.3705467117303032
1999-02-06,US,1.715371299604095
1999-02-13,US,1.6935371966872876
1999-02-20,US,1.6010086648860755
1999-02-27,US,1.4342723231481196
1999-03-06,US,1.3533273139504969
1999-03-13,US,0.9889446618808807
1999-03-20,US,0.71899055511059
1999-03-27,US,0.5012879589664511
1999-04-03,US,-0.06048883951925446
1999-04-10,US,-0.826910055641886
1999-04-17,US,-1.3749156115969061
1999-04-24,US,-1.4991623421877538
1999-05-01,US,-1.3705467117303036
1999-05-08,US,-1.515067011378395
1999-05-15,US,-1.4684438581667039
1999-05-22,US,-1.4585061291663652
1999-05-29,US,-1.8484446572836541
1999-06-05,US,-1.8484446572836541
1999-06-12,US,-1.8484446572836541
1999-06-19,US,-1.8484446572836541
1999-06-26,US,-1.8484446572836541
1999-07-03,US,-1.8484446572836541
1999-07-10,US,-1.8484446572836541
1999-07-17,US,-1.8484446572836541
1999-07-24,US,-1.8484446572836541
1999-07-31,US,-1.8484446572836541
1999-08-07,US,-1.8484446572836541
1999-08-14,US,-1.8484446572836541
1999-08-21,US,-1.8484446572836541
1999-08-28,US,-1.8484446572836541
1999-09-04,US,-1.8484446572836541
1999-09-11,US,-1.8484446572836541
1999-09-18,US,-1.8484446572836541
1999-09-25,US,-1.8484446572836541
1999-10-02,US,-1.8484446572836541
