date,location_name,ili
1997-10-04,US,-0.2680193946966347
1997-10-11,US,-0.16304375900774454
1997-10-18,US,-0.23451190277144546
1997-10-25,US,-0.3870693875519564
1997-11-01,US,-0.194296017729807
1997-11-08,US,-0.15785131692126037
1997-11-15,US,0.025632952695253255
1997-11-22,US,0.2082452334673353
1997-11-29,US,0.23626857886151165
1997-12-06,US,0.18212148355993182
1997-12-13,US,0.30361941347504695
1997-12-20,US,0.570251460667812
1997-12-27,US,1.0708128703435467
1998-01-03,US,1.2707508074949727
1998-01-10,US,1.236999541363391
1998-01-17,US,1.263125816876656
1998-01-24,US,1.581176162533296
1998-01-31,US,1.6639895415347796
1998-02-07,US,1.6372998823920704
1998-02-14,US,1.3263290062173643
1998-02-21,US,1.0468685888333933
1998-02-28,US,0.5894557978497784
1998-03-07,US,0.018796547145340587
1998-03-14,US,0.06497539302492887
1998-03-21,US,-0.4733102925902355
1998-03-28,US,-0.624378555768464
1998-04-04,US,-1.1499355539535714
1998-04-11,US,-0.8759637121066148
1998-04-18,US,-1.351451694286583
1998-04-25,US,-1.2823287841765274
1998-05-02,US,-1.2369995413633907
1998-05-09,US,-1.4229951554239715
1998-05-16,US,-1.4324645845754336
1998-05-23,US,-1.3908172683971032
1998-05-30,US,-1.8469250092556766
1998-06-06,US,-1.8469250092556766
1998-06-13,US,-1.8469250092556766
1998-06-20,US,-1.8469250092556766
1998-06-27,US,-1.8469250092556766
1998-07-04,US,-1.8469250092556766
1998-07-11,US,-1.8469250092556766
1998-07-18,US,-1.8469250092556766
1998-07-25,US,-1.8469250092556766
1998-08-01,US,-1.8469250092556766
1998-08-08,US,-1.8469250092556766
1998-08-15,US,-1.8469250092556766
1998-08-22,US,-1.8469250092556766
1998-08-29,US,-1.8469250092556766
1998-09-05,US,-1.8469250092556766
1998-09-12,US,-1.8469250092556766
1998-09-19,US,-1.8469250092556766
1998-09-26,US,-1.8469250092556766
1998-10-03,US,-1.8469250092556766
1998-10-10,US,-1.2296881501306065
1998-10-17,US,-1.076895562687241
1998-10-24,US,-0.7866396483940824
1998-10-31,US,-0.4074081417739057
1998-11-07,US,-0.5914898872208048
1998-11-14,US,-0.616094259099086
1998-11-21,US,-0.3999931607189456
1998-11-28,US,0.032470556462121006
1998-12-05,US,-0.398142862560312
1998-12-12,US,-0.3595886968340652
1998-12-19,US,-0.34141922695907334
1998-12-26,US,0.0701131342439005
1999-01-02,US,0.34504392379998017
1999-01-09,US,0.3323769580453282
1999-01-16,US,0.8125148817513314
1999-01-23,US,1.2443776630720025
1999-01-30,US,1.373058531392347
1999-02-06,US,1.7137685920905168
1999-02-13,US,1.6919200771378655
1999-02-20,US,1.5993278044317163
1999-02-27,US,1.4324645845754336
