date,location_name,ili
1997-10-04,US,-0.27496306151841576
1997-10-11,US,-0.17053376080641572
1997-10-18,US,-0.2416228122364095
1997-10-25,US,-0.3934674341044751
1997-11-01,US,-0.2016163587964901
1997-11-08,US,-0.16537011529398565
1997-11-15,US,0.01697189310921201
1997-11-22,US,0.19815365337354426
1997-11-29,US,0.22592557069410954
1997-12-06,US,0.17397871047851166
1997-12-13,US,0.2926317323860742
1997-12-20,US,0.556017265104164
1997-12-27,US,1.0541642633623505
1998-01-03,US,1.2520217192392853
1998-01-10,US,1.2192513297579053
1998-01-17,US,1.2446235973695432
1998-01-24,US,1.5611709879012943
1998-01-31,US,1.6406015044876157
1998-02-07,US,1.6150653342856822
1998-02-14,US,1.3058469684373815
1998-02-21,US,1.0307874868831437
1998-02-28,US,0.5749351761930579
1998-03-07,US,0.010182822992708557
1998-03-14,US,0.056033867271712015
1998-03-21,US,-0.47935535326402273
1998-03-28,US,-0.6298777932996182
1998-04-04,US,-1.1540573879744436
1998-04-11,US,-0.8807191090381777
1998-04-18,US,-1.355194959393046
1998-04-25,US,-1.2861948022096577
1998-05-02,US,-1.240949951086092
1998-05-09,US,-1.42661841953903
1998-05-16,US,-1.436072474053062
1998-05-23,US,-1.3944936524842166
1998-05-30,US,-1.8499582538253472
1998-06-06,US,-1.8499582538253472
1998-06-13,US,-1.8499582538253472
1998-06-20,US,-1.8499582538253472
1998-06-27,US,-1.8499582538253472
1998-07-04,US,-1.8499582538253472
1998-07-11,US,-1.8499582538253472
1998-07-18,US,-1.8499582538253472
1998-07-25,US,-1.8499582538253472
1998-08-01,US,-1.8499582538253472
1998-08-08,US,-1.8499582538253472
1998-08-15,US,-1.8499582538253472
1998-08-22,US,-1.8499582538253472
1998-08-29,US,-1.8499582538253472
1998-09-05,US,-1.8499582538253472
1998-09-12,US,-1.8499582538253472
1998-09-19,US,-1.8499582538253472
1998-09-26,US,-1.8499582538253472
1998-10-03,US,-1.8499582538253472
1998-10-10,US,-1.23365247404583
1998-10-17,US,-1.0811714549125642
1998-10-24,US,-0.7916386077433745
1998-10-31,US,-0.41371995031153164
1998-11-07,US,-0.5971008038647427
1998-11-14,US,-0.6216212760423389
