reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2025-12-27,wk inc flu hosp,0,2026-01-03,01,quantile,0.01,149.61159096536934
2025-12-27,wk inc flu hosp,0,2026-01-03,01,quantile,0.025,169.1881314548405
2025-12-27,wk inc flu hosp,0,2026-01-03,01,quantile,0.05,202.07444379255972
2025-12-27,wk inc flu hosp,0,2026-01-03,01,quantile,0.1,266.9931665993161
2025-12-27,wk inc flu hosp,0,2026-01-03,01,quantile,0.15,320.54086619086826
2025-12-27,wk inc flu hosp,0,2026-01-03,01,quantile,0.2,358.23941441380276
2025-12-27,wk inc flu hosp,0,2026-01-03,01,quantile,0.25,396.1927186300019
2025-12-27,wk inc flu hosp,0,2026-01-03,01,quantile,0.3,431.27906747271584
2025-12-27,wk inc flu hosp,0,2026-01-03,01,quantile,0.35,466.2824669864637
2025-12-27,wk inc flu hosp,0,2026-01-03,01,quantile,0.4,504.3192342616495
2025-12-27,wk inc flu hosp,0,2026-01-03,01,quantile,0.45,546.4824756359877
2025-12-27,wk inc flu hosp,0,2026-01-03,01,quantile,0.5,584.4661115831558
2025-12-27,wk inc flu hosp,0,2026-01-03,01,quantile,0.55,623.0628732156684
2025-12-27,wk inc flu hosp,0,2026-01-03,01,quantile,0.6,656.1884024780496
2025-12-27,wk inc flu hosp,0,2026-01-03,01,quantile,0.65,690.0240055324571
2025-12-27,wk inc flu hosp,0,2026-01-03,01,quantile,0.7,726.0758923035296
2025-12-27,wk inc flu hosp,0,2026-01-03,01,quantile,0.75,769.039558782278
2025-12-27,wk inc flu hosp,0,2026-01-03,01,quantile,0.8,835.725100791136
2025-12-27,wk inc flu hosp,0,2026-01-03,01,quantile,0.85,941.7486311887176
2025-12-27,wk inc flu hosp,0,2026-01-03,01,quantile,0.9,1070.4765804799042
2025-12-27,wk inc flu hosp,0,2026-01-03,01,quantile,0.95,1605.5046513178122
2025-12-27,wk inc flu hosp,0,2026-01-03,01,quantile,0.975,1876.122138926835
2025-12-27,wk inc flu hosp,0,2026-01-03,01,quantile,0.99,2080.569886867605
2025-12-27,wk inc flu hosp,0,2026-01-03,02,quantile,0.01,11.84044744733119
2025-12-27,wk inc flu hosp,0,2026-01-03,02,quantile,0.025,14.984085618567335
2025-12-27,wk inc flu hosp,0,2026-01-03,02,quantile,0.05,21.48279855834385
2025-12-27,wk inc flu hosp,0,2026-01-03,02,quantile,0.1,29.580113540471004
2025-12-27,wk inc flu hosp,0,2026-01-03,02,quantile,0.15,33.5857233317122
2025-12-27,wk inc flu hosp,0,2026-01-03,02,quantile,0.2,37.44925502904147
2025-12-27,wk inc flu hosp,0,2026-01-03,02,quantile,0.25,40.6590511761506
2025-12-27,wk inc flu hosp,0,2026-01-03,02,quantile,0.3,42.90525437416591
2025-12-27,wk inc flu hosp,0,2026-01-03,02,quantile,0.35,45.43014252383998
2025-12-27,wk inc flu hosp,0,2026-01-03,02,quantile,0.4,47.32767437051537
2025-12-27,wk inc flu hosp,0,2026-01-03,02,quantile,0.45,52.14521587012653
2025-12-27,wk inc flu hosp,0,2026-01-03,02,quantile,0.5,58.22449025810827
2025-12-27,wk inc flu hosp,0,2026-01-03,02,quantile,0.55,63.57822982704017
2025-12-27,wk inc flu hosp,0,2026-01-03,02,quantile,0.6,68.53986166041479
2025-12-27,wk inc flu hosp,0,2026-01-03,02,quantile,0.65,74.13251802178847
2025-12-27,wk inc flu hosp,0,2026-01-03,02,quantile,0.7,82.15230625319315
2025-12-27,wk inc flu hosp,0,2026-01-03,02,quantile,0.75,89.60118437903431
2025-12-27,wk inc flu hosp,0,2026-01-03,02,quantile,0.8,101.59781613169228
2025-12-27,wk inc flu hosp,0,2026-01-03,02,quantile,0.85,121.2678093604664
2025-12-27,wk inc flu hosp,0,2026-01-03,02,quantile,0.9,145.55968861795068
2025-12-27,wk inc flu hosp,0,2026-01-03,02,quantile,0.95,184.454122662102
2025-12-27,wk inc flu hosp,0,2026-01-03,02,quantile,0.975,231.20541934714458
2025-12-27,wk inc flu hosp,0,2026-01-03,02,quantile,0.99,291.3288402278415
2025-12-27,wk inc flu hosp,0,2026-01-03,04,quantile,0.01,124.1530999233485
2025-12-27,wk inc flu hosp,0,2026-01-03,04,quantile,0.025,148.01156279433096
2025-12-27,wk inc flu hosp,0,2026-01-03,04,quantile,0.05,172.5530503337794
2025-12-27,wk inc flu hosp,0,2026-01-03,04,quantile,0.1,216.5892026932961
2025-12-27,wk inc flu hosp,0,2026-01-03,04,quantile,0.15,253.9325535904856
2025-12-27,wk inc flu hosp,0,2026-01-03,04,quantile,0.2,281.4597441552217
2025-12-27,wk inc flu hosp,0,2026-01-03,04,quantile,0.25,303.32921113626037
2025-12-27,wk inc flu hosp,0,2026-01-03,04,quantile,0.3,321.8848146990714
2025-12-27,wk inc flu hosp,0,2026-01-03,04,quantile,0.35,341.7798339544207
2025-12-27,wk inc flu hosp,0,2026-01-03,04,quantile,0.4,369.4020254609031
2025-12-27,wk inc flu hosp,0,2026-01-03,04,quantile,0.45,394.30007032143743
2025-12-27,wk inc flu hosp,0,2026-01-03,04,quantile,0.5,422.66490221491995
2025-12-27,wk inc flu hosp,0,2026-01-03,04,quantile,0.55,452.46905745388614
2025-12-27,wk inc flu hosp,0,2026-01-03,04,quantile,0.6,487.48789909267805
2025-12-27,wk inc flu hosp,0,2026-01-03,04,quantile,0.65,521.7302802064432
2025-12-27,wk inc flu hosp,0,2026-01-03,04,quantile,0.7,575.9497325563794
2025-12-27,wk inc flu hosp,0,2026-01-03,04,quantile,0.75,612.5303062641894
2025-12-27,wk inc flu hosp,0,2026-01-03,04,quantile,0.8,658.087621960359
2025-12-27,wk inc flu hosp,0,2026-01-03,04,quantile,0.85,737.8698038094094
2025-12-27,wk inc flu hosp,0,2026-01-03,04,quantile,0.9,860.0367789955543
2025-12-27,wk inc flu hosp,0,2026-01-03,04,quantile,0.95,1072.9348396029031
2025-12-27,wk inc flu hosp,0,2026-01-03,04,quantile,0.975,1200.8285516926007
2025-12-27,wk inc flu hosp,0,2026-01-03,04,quantile,0.99,1420.3046060306563
2025-12-27,wk inc flu hosp,0,2026-01-03,05,quantile,0.01,36.57089545160416
2025-12-27,wk inc flu hosp,0,2026-01-03,05,quantile,0.025,65.17009622418824
2025-12-27,wk inc flu hosp,0,2026-01-03,05,quantile,0.05,96.4545089140641
2025-12-27,wk inc flu hosp,0,2026-01-03,05,quantile,0.1,129.44606780072522
2025-12-27,wk inc flu hosp,0,2026-01-03,05,quantile,0.15,152.58399475926117
2025-12-27,wk inc flu hosp,0,2026-01-03,05,quantile,0.2,171.6342464666914
2025-12-27,wk inc flu hosp,0,2026-01-03,05,quantile,0.25,192.3502214346375
2025-12-27,wk inc flu hosp,0,2026-01-03,05,quantile,0.3,213.73187660104222
2025-12-27,wk inc flu hosp,0,2026-01-03,05,quantile,0.35,231.15182750816527
2025-12-27,wk inc flu hosp,0,2026-01-03,05,quantile,0.4,250.7401254583015
2025-12-27,wk inc flu hosp,0,2026-01-03,05,quantile,0.45,265.8922765116056
2025-12-27,wk inc flu hosp,0,2026-01-03,05,quantile,0.5,286.4753131608297
2025-12-27,wk inc flu hosp,0,2026-01-03,05,quantile,0.55,309.13705813002167
2025-12-27,wk inc flu hosp,0,2026-01-03,05,quantile,0.6,332.43174234229593
2025-12-27,wk inc flu hosp,0,2026-01-03,05,quantile,0.65,356.7978017281194
2025-12-27,wk inc flu hosp,0,2026-01-03,05,quantile,0.7,383.6852684214912
2025-12-27,wk inc flu hosp,0,2026-01-03,05,quantile,0.75,434.5459443084966
2025-12-27,wk inc flu hosp,0,2026-01-03,05,quantile,0.8,509.8681782738028
2025-12-27,wk inc flu hosp,0,2026-01-03,05,quantile,0.85,652.2543201768276
2025-12-27,wk inc flu hosp,0,2026-01-03,05,quantile,0.9,779.3505491844355
2025-12-27,wk inc flu hosp,0,2026-01-03,05,quantile,0.95,901.2400556466146
2025-12-27,wk inc flu hosp,0,2026-01-03,05,quantile,0.975,1048.6172090173777
2025-12-27,wk inc flu hosp,0,2026-01-03,05,quantile,0.99,1329.7984721509883
2025-12-27,wk inc flu hosp,0,2026-01-03,06,quantile,0.01,123.23306663740584
2025-12-27,wk inc flu hosp,0,2026-01-03,06,quantile,0.025,499.5016531695989
2025-12-27,wk inc flu hosp,0,2026-01-03,06,quantile,0.05,692.1080300065048
2025-12-27,wk inc flu hosp,0,2026-01-03,06,quantile,0.1,784.4224765906434
2025-12-27,wk inc flu hosp,0,2026-01-03,06,quantile,0.15,899.6305003566996
2025-12-27,wk inc flu hosp,0,2026-01-03,06,quantile,0.2,972.3842427197972
2025-12-27,wk inc flu hosp,0,2026-01-03,06,quantile,0.25,1044.6615009220889
2025-12-27,wk inc flu hosp,0,2026-01-03,06,quantile,0.3,1109.9733153579914
2025-12-27,wk inc flu hosp,0,2026-01-03,06,quantile,0.35,1195.424062413649
2025-12-27,wk inc flu hosp,0,2026-01-03,06,quantile,0.4,1291.4568384792783
2025-12-27,wk inc flu hosp,0,2026-01-03,06,quantile,0.45,1393.1155345508616
2025-12-27,wk inc flu hosp,0,2026-01-03,06,quantile,0.5,1499.1509031691069
2025-12-27,wk inc flu hosp,0,2026-01-03,06,quantile,0.55,1603.0146998871576
2025-12-27,wk inc flu hosp,0,2026-01-03,06,quantile,0.6,1699.8160285773426
2025-12-27,wk inc flu hosp,0,2026-01-03,06,quantile,0.65,1767.4361729865725
2025-12-27,wk inc flu hosp,0,2026-01-03,06,quantile,0.7,1902.3464292683786
2025-12-27,wk inc flu hosp,0,2026-01-03,06,quantile,0.75,2053.8077420346217
2025-12-27,wk inc flu hosp,0,2026-01-03,06,quantile,0.8,2215.068561027342
2025-12-27,wk inc flu hosp,0,2026-01-03,06,quantile,0.85,2425.26237135717
2025-12-27,wk inc flu hosp,0,2026-01-03,06,quantile,0.9,2647.2195333488
2025-12-27,wk inc flu hosp,0,2026-01-03,06,quantile,0.95,2977.084286464084
2025-12-27,wk inc flu hosp,0,2026-01-03,06,quantile,0.975,3164.892477248516
2025-12-27,wk inc flu hosp,0,2026-01-03,06,quantile,0.99,3835.6237412223863
2025-12-27,wk inc flu hosp,0,2026-01-03,08,quantile,0.01,167.8269081252979
2025-12-27,wk inc flu hosp,0,2026-01-03,08,quantile,0.025,236.70998296758577
2025-12-27,wk inc flu hosp,0,2026-01-03,08,quantile,0.05,291.0591334974371
2025-12-27,wk inc flu hosp,0,2026-01-03,08,quantile,0.1,348.8356078241438
2025-12-27,wk inc flu hosp,0,2026-01-03,08,quantile,0.15,395.607471615822
2025-12-27,wk inc flu hosp,0,2026-01-03,08,quantile,0.2,427.0113177559425
2025-12-27,wk inc flu hosp,0,2026-01-03,08,quantile,0.25,459.6811963828134
2025-12-27,wk inc flu hosp,0,2026-01-03,08,quantile,0.3,496.1446764094471
2025-12-27,wk inc flu hosp,0,2026-01-03,08,quantile,0.35,526.4239035770897
2025-12-27,wk inc flu hosp,0,2026-01-03,08,quantile,0.4,563.1494251516048
2025-12-27,wk inc flu hosp,0,2026-01-03,08,quantile,0.45,614.1978698191886
2025-12-27,wk inc flu hosp,0,2026-01-03,08,quantile,0.5,674.9224465517683
2025-12-27,wk inc flu hosp,0,2026-01-03,08,quantile,0.55,745.9423156412482
2025-12-27,wk inc flu hosp,0,2026-01-03,08,quantile,0.6,794.7755389429645
2025-12-27,wk inc flu hosp,0,2026-01-03,08,quantile,0.65,837.7721946237797
2025-12-27,wk inc flu hosp,0,2026-01-03,08,quantile,0.7,900.2147338029461
2025-12-27,wk inc flu hosp,0,2026-01-03,08,quantile,0.75,958.852031635219
2025-12-27,wk inc flu hosp,0,2026-01-03,08,quantile,0.8,1069.1305301660584
2025-12-27,wk inc flu hosp,0,2026-01-03,08,quantile,0.85,1316.2253770794148
2025-12-27,wk inc flu hosp,0,2026-01-03,08,quantile,0.9,1644.8586603284662
2025-12-27,wk inc flu hosp,0,2026-01-03,08,quantile,0.95,1997.561233872014
2025-12-27,wk inc flu hosp,0,2026-01-03,08,quantile,0.975,2402.4710047413173
2025-12-27,wk inc flu hosp,0,2026-01-03,08,quantile,0.99,3038.555563560531
2025-12-27,wk inc flu hosp,0,2026-01-03,09,quantile,0.01,77.91482611262752
2025-12-27,wk inc flu hosp,0,2026-01-03,09,quantile,0.025,171.08146791666115
2025-12-27,wk inc flu hosp,0,2026-01-03,09,quantile,0.05,215.4844920193777
2025-12-27,wk inc flu hosp,0,2026-01-03,09,quantile,0.1,266.057221839953
2025-12-27,wk inc flu hosp,0,2026-01-03,09,quantile,0.15,307.84988459317185
