location,forecast_date,target_date,horizon,mu,sigma,bias_applied,median_forecast,lower_95,upper_95
Alabama,2026-02-14,2026-02-28,2,18.595979585461272,0.44999998807907104,0.0,18.595979585461272,7.111969218894483,46.337755550081795
Alaska,2026-02-14,2026-02-28,2,7.029083884374174,0.44999998807907104,0.0,7.029083884374174,2.3237267390443597,18.3957545501627
Arizona,2026-02-14,2026-02-28,2,411.92946688576734,0.44999998807907104,0.0,411.92946688576734,169.9366510790333,996.5083959245677
Arkansas,2026-02-14,2026-02-28,2,180.94461950075677,0.44999998807907104,0.0,180.94461950075677,74.31795726244964,438.52127445415124
California,2026-02-14,2026-02-28,2,1672.69341422523,0.44999998807907104,0.0,1672.69341422523,691.8436212566043,4042.1196288425135
Colorado,2026-02-14,2026-02-28,2,119.18438138822408,0.44999998807907104,0.0,119.18438138822408,48.751633908440795,289.3278625231141
Connecticut,2026-02-14,2026-02-28,2,47.587467849505444,0.44999998807907104,0.0,47.587467849505444,19.11331160559258,116.37212043044728
Delaware,2026-02-14,2026-02-28,2,28.1527416035925,0.7999966144561768,0.0,28.1527416035925,5.077445185201802,138.84204169792318
District of Columbia,2026-02-14,2026-02-28,2,4.8055934928418464,0.7999935150146484,0.0,4.8055934928418464,0.2102940793270934,26.84853398842291
Florida,2026-02-14,2026-02-28,2,1620.1628231453917,0.44999998807907104,0.0,1620.1628231453917,670.0980108352637,3915.22215639957
Georgia,2026-02-14,2026-02-28,2,419.35996121962137,0.44999998807907104,0.0,419.35996121962137,173.01258515288353,1014.4581454054876
Hawaii,2026-02-14,2026-02-28,2,21.696764790447897,0.7999989986419678,0.0,21.696764790447897,3.7315515363146567,107.87404015346588
Idaho,2026-02-14,2026-02-28,2,86.34347639482804,0.7999997735023499,0.0,86.34347639482804,17.20830131987215,417.97828549266586
Illinois,2026-02-14,2026-02-28,2,540.7977845856731,0.44999998807907104,0.0,540.7977845856731,223.28309502246034,1307.8139315740539
Indiana,2026-02-14,2026-02-28,2,261.97043909053133,0.44999998807907104,0.0,261.97043909053133,107.85947793925212,634.2543034797318
Iowa,2026-02-14,2026-02-28,2,165.049265704596,0.7999999523162842,0.0,165.049265704596,33.615910987922646,795.5226930082933
Kansas,2026-02-14,2026-02-28,2,153.0258235886757,0.44999998807907104,0.0,153.0258235886757,62.76066756025853,371.078198675523
Kentucky,2026-02-14,2026-02-28,2,197.74932833452263,0.44999998807907104,0.0,197.74932833452263,81.27444954687371,479.1161931921411
Louisiana,2026-02-14,2026-02-28,2,277.5607961684518,0.44999998807907104,0.0,277.5607961684518,114.31327608576044,671.9157283181531
Maine,2026-02-14,2026-02-28,2,48.04681450136045,0.7999975085258484,0.0,48.04681450136045,9.224726317571402,234.27182420489873
