location,forecast_date,target_date,horizon,mu,sigma,bias_applied,median_forecast,lower_95,upper_95
Alabama,2026-01-31,2026-02-28,4,289.15300652364647,0.44999998807907104,0.0,289.15300652364647,119.11199784244447,699.9188816020268
Alaska,2026-01-31,2026-02-28,4,25.487974735455797,0.7884761691093445,0.0,25.487974735455797,4.648025145630751,123.2226773952846
Arizona,2026-01-31,2026-02-28,4,259.97398405179536,0.44999998807907104,0.0,259.97398405179536,107.03302362751418,629.4314927507122
Arkansas,2026-01-31,2026-02-28,4,255.2576351471037,0.44999998807907104,0.0,255.2576351471037,105.08063962070442,618.0382694333725
California,2026-01-31,2026-02-28,4,1905.5314610166606,0.44999998807907104,0.0,1905.5314610166606,788.2294671553684,4604.583500255645
Colorado,2026-01-31,2026-02-28,4,184.3730158360023,0.44999998807907104,0.0,184.3730158360023,75.73717927278058,446.8032073342538
Connecticut,2026-01-31,2026-02-28,4,103.45281278837528,0.44999998807907104,0.0,103.45281278837528,42.23937971413758,251.32531482953044
Delaware,2026-01-31,2026-02-28,4,122.72938114742296,0.800000011920929,0.0,122.72938114742296,24.793578344731515,592.5182608058409
District of Columbia,2026-01-31,2026-02-28,4,12.097136260023593,0.800000011920929,0.0,12.097136260023593,1.730329749342472,61.82573680154726
Florida,2026-01-31,2026-02-28,4,1498.0308207481733,0.44999998807907104,0.0,1498.0308207481733,619.5401379936718,3620.1894508842515
Georgia,2026-01-31,2026-02-28,4,311.6272689143708,0.44999998807907104,0.0,311.6272689143708,128.41546358325255,754.2096678615627
Hawaii,2026-01-31,2026-02-28,4,27.268044760148076,0.789677083492279,0.0,27.268044760148076,5.013418345754155,131.88321360943334
Idaho,2026-01-31,2026-02-28,4,87.00760652015803,0.7856899499893188,0.0,87.00760652015803,17.86860148473996,409.48822890615537
Illinois,2026-01-31,2026-02-28,4,545.6568148606158,0.44999998807907104,0.0,545.6568148606158,225.29454353679006,1319.5518284402222
Indiana,2026-01-31,2026-02-28,4,392.25387625958643,0.44999998807907104,0.0,392.25387625958643,161.79172600258724,948.978325008559
Iowa,2026-01-31,2026-02-28,4,214.49743971958597,0.800000011920929,0.0,214.49743971958597,43.92425358430696,1032.721048665765
Kansas,2026-01-31,2026-02-28,4,238.13803575020668,0.44999998807907104,0.0,238.13803575020668,97.9937949574008,576.6826736168258
Kentucky,2026-01-31,2026-02-28,4,242.97368001946265,0.7556977272033691,0.0,242.97368001946265,54.474309527287936,1071.9859830514793
Louisiana,2026-01-31,2026-02-28,4,279.92309535880213,0.44999998807907104,0.0,279.92309535880213,115.29117556939526,677.6223040533067
Maine,2026-01-31,2026-02-28,4,62.102550187255574,0.44999998807907104,0.0,62.102550187255574,25.121988059864176,151.4360179251921
Maryland,2026-01-31,2026-02-28,4,106.36891627394611,0.44999998807907104,0.0,106.36891627394611,43.4465325186655,258.36970846939266
Massachusetts,2026-01-31,2026-02-28,4,243.02462526871562,0.44999998807907104,0.0,243.02462526871562,100.01665192082234,588.4871449928007
Michigan,2026-01-31,2026-02-28,4,413.6597013899398,0.44999998807907104,0.0,413.6597013899398,170.65290050040593,1000.6881011363246
Minnesota,2026-01-31,2026-02-28,4,210.67042651154568,0.44999998807907104,0.0,210.67042651154568,86.62327889368981,510.32952367531465
Mississippi,2026-01-31,2026-02-28,4,107.62173014448689,0.44999998807907104,0.0,107.62173014448689,43.96514846794781,261.39611480416
Missouri,2026-01-31,2026-02-28,4,360.13714527184794,0.44999998807907104,0.0,360.13714527184794,148.49665534547438,871.3943515238514
Montana,2026-01-31,2026-02-28,4,65.43173126838595,0.800000011920929,0.0,65.43173126838595,12.848869598770738,317.66679715915353
Nebraska,2026-01-31,2026-02-28,4,118.08634426991061,0.44999998807907104,0.0,118.08634426991061,48.29708948180897,286.6753483956651
Nevada,2026-01-31,2026-02-28,4,109.65875289152339,0.44999998807907104,0.0,109.65875289152339,44.80839622446251,266.31692442373685
New Hampshire,2026-01-31,2026-02-28,4,38.39552643804476,0.7998817563056946,0.0,38.39552643804476,7.214598147940168,187.93285774665114
New Jersey,2026-01-31,2026-02-28,4,484.3643694949083,0.44999998807907104,0.0,484.3643694949083,199.92186808624626,1171.4884574239932
New Mexico,2026-01-31,2026-02-28,4,131.67945580558668,0.7457926273345947,0.0,131.67945580558668,29.75982400304061,571.2996981753371
New York,2026-01-31,2026-02-28,4,776.2244736160127,0.44999998807907104,0.0,776.2244736160127,320.74053757548614,1876.531152710157
North Carolina,2026-01-31,2026-02-28,4,517.2771956994726,0.7398255467414856,0.0,517.2771956994726,120.56861057705106,2208.544472928408
North Dakota,2026-01-31,2026-02-28,4,59.97832325587215,0.7999999523162842,0.0,59.97832325587215,11.712011709664665,291.5072751679935
Ohio,2026-01-31,2026-02-28,4,853.031509358457,0.44999998807907104,0.0,853.031509358457,352.53564672121604,2062.0729199203943
Oklahoma,2026-01-31,2026-02-28,4,236.29807056445293,0.44999998807907104,0.0,236.29807056445293,97.23212132503257,572.2378934105587
Oregon,2026-01-31,2026-02-28,4,275.40285591336414,0.44999998807907104,0.0,275.40285591336414,113.41997320956884,666.7028198314139
Pennsylvania,2026-01-31,2026-02-28,4,1220.2969571080637,0.44999998807907104,0.0,1220.2969571080637,504.5691796362372,2949.271332826527
Puerto Rico,2026-01-31,2026-02-28,4,229.35676810231482,0.44999998807907104,0.0,229.35676810231482,94.358693555508,555.4698784348919
Rhode Island,2026-01-31,2026-02-28,4,37.76739361809266,0.7999981641769409,0.0,37.76739361809266,7.0817782855821525,184.9628852503062
South Carolina,2026-01-31,2026-02-28,4,250.10363501254594,0.44999998807907104,0.0,250.10363501254594,102.94708511972252,605.5878176756152
South Dakota,2026-01-31,2026-02-28,4,65.44257411249815,0.44999998807907104,0.0,65.44257411249815,26.504627348386432,159.50447071240882
Tennessee,2026-01-31,2026-02-28,4,384.19666756703583,0.44999998807907104,0.0,384.19666756703583,158.45635669281967,929.5146297214435
Texas,2026-01-31,2026-02-28,4,1336.297500854671,0.44999998807907104,0.0,1336.297500854671,552.5888683761483,3229.4923526334433
US,2026-01-31,2026-02-28,4,14440.180498651558,0.44999998807907104,0.0,14440.180498651558,5977.083982924459,34884.37377365736
Utah,2026-01-31,2026-02-28,4,68.55782417920963,0.7999864816665649,0.0,68.55782417920963,13.500943511114729,332.65352405085684
Vermont,2026-01-31,2026-02-28,4,25.868142576389918,0.7999998331069946,0.0,25.868142576389918,4.601141596107352,127.88392002211054
Virginia,2026-01-31,2026-02-28,4,520.3290897488955,0.44999998807907104,0.0,520.3290897488955,214.80985581832917,1258.3679690291917
Washington,2026-01-31,2026-02-28,4,341.3228410114607,0.44999998807907104,0.0,341.3228410114607,140.70826914260192,825.9448789910338
West Virginia,2026-01-31,2026-02-28,4,257.65748638272134,0.7545021176338196,0.0,257.65748638272134,57.95106914410725,1133.902152466142
Wisconsin,2026-01-31,2026-02-28,4,246.4424244507845,0.44999998807907104,0.0,246.4424244507845,101.43148712415534,596.7434784664324
Wyoming,2026-01-31,2026-02-28,4,10.144018474739772,0.800000011920929,0.0,10.144018474739772,1.323167795213067,52.45681358928766
