location,forecast_date,target_date,horizon,mu,sigma,bias_applied,median_forecast,lower_95,upper_95
Alabama,2026-01-17,2026-02-14,4,294.76468059302977,0.44999998807907104,0.0,294.76468059302977,121.43501145443452,713.4749303907431
Alaska,2026-01-17,2026-02-14,4,29.10331609090687,0.7975720763206482,0.0,29.10331609090687,5.305503289849334,142.71725745157858
Arizona,2026-01-17,2026-02-14,4,133.0039392155338,0.44999998807907104,0.0,133.0039392155338,54.47239041489487,322.71159041415376
Arkansas,2026-01-17,2026-02-14,4,99.01954366283009,0.44999998807907104,0.0,99.01954366283009,40.40417966564501,240.6159236894986
California,2026-01-17,2026-02-14,4,1403.3423769645483,0.44999998807907104,0.0,1403.3423769645483,580.3428251975478,3391.4517965251675
Colorado,2026-01-17,2026-02-14,4,269.0653437909634,0.7498041987419128,0.0,269.0653437909634,61.12041747804022,1173.0952955236362
Connecticut,2026-01-17,2026-02-14,4,263.6576126288673,0.44999998807907104,0.0,263.6576126288673,108.55790180473058,638.3299868708071
Delaware,2026-01-17,2026-02-14,4,121.71287013288293,0.800000011920929,0.0,121.71287013288293,24.58166864108093,587.6421526103192
District of Columbia,2026-01-17,2026-02-14,4,36.02538959549165,0.7999952435493469,0.0,36.02538959549165,6.7186695988950635,176.60566858493127
Florida,2026-01-17,2026-02-14,4,1464.3251418302486,0.44999998807907104,0.0,1464.3251418302486,605.5873050315981,3538.767076345236
Georgia,2026-01-17,2026-02-14,4,267.65244021534846,0.44999998807907104,0.0,267.65244021534846,110.21160420194927,647.9802404306685
Hawaii,2026-01-17,2026-02-14,4,53.7322524175766,0.7905351519584656,0.0,53.7322524175766,10.623544426826731,256.71996429828545
Idaho,2026-01-17,2026-02-14,4,108.27995074306955,0.7906148433685303,0.0,108.27995074306955,22.20427030109263,513.6512895880797
Illinois,2026-01-17,2026-02-14,4,710.0906754910603,0.44999998807907104,0.0,710.0906754910603,293.36373141080634,1716.7725881748
Indiana,2026-01-17,2026-02-14,4,365.2962091251253,0.44999998807907104,0.0,365.2962091251253,150.63230602798205,883.8570356417148
Iowa,2026-01-17,2026-02-14,4,234.12469963443291,0.7999996542930603,0.0,234.12469963443291,48.0159374882827,1126.8703868797338
