location,forecast_date,target_date,horizon,mu,sigma,bias_applied,median_forecast,lower_95,upper_95
Alabama,2026-01-10,2026-01-17,1,339.8505367402488,0.44999998807907104,0.0,339.8505367402488,140.0987927509354,822.3882525217105
Alaska,2026-01-10,2026-01-17,1,37.17278812414807,0.799992561340332,0.0,37.17278812414807,6.957909190713792,182.10861788564824
Arizona,2026-01-10,2026-01-17,1,255.25576487041658,0.44999998807907104,0.0,255.25576487041658,105.07986539929587,618.0337514300628
Arkansas,2026-01-10,2026-01-17,1,149.0557933048002,0.7999992370605469,0.0,149.0557933048002,30.281832196078522,718.8025027177149
California,2026-01-10,2026-01-17,1,1347.4946306605223,0.44999998807907104,0.0,1347.4946306605223,557.2240422356077,3256.5411149216616
Colorado,2026-01-10,2026-01-17,1,433.9650480071646,0.44999998807907104,0.0,433.9650480071646,179.05851992961362,1049.7394654906238
Connecticut,2026-01-10,2026-01-17,1,413.7183143923178,0.44999998807907104,0.0,413.7183143923178,170.67716399124308,1000.8296918114181
Delaware,2026-01-10,2026-01-17,1,151.19156714906387,0.800000011920929,0.0,151.19156714906387,30.727024529360207,729.0487031128184
District of Columbia,2026-01-10,2026-01-17,1,66.53422493706516,0.7997105121612549,0.0,66.53422493706516,13.086694559278088,322.77159302045976
Florida,2026-01-10,2026-01-17,1,2195.085151669757,0.44999998807907104,0.0,2195.085151669757,908.0933716645302,5304.05462222649
Georgia,2026-01-10,2026-01-17,1,800.7143703772648,0.44999998807907104,0.0,800.7143703772648,330.8783971213581,1935.6910809635524
Hawaii,2026-01-10,2026-01-17,1,76.71895697583268,0.799997866153717,0.0,76.71895697583268,15.201959614307315,371.808994541465
Idaho,2026-01-10,2026-01-17,1,143.29851908789738,0.800000011920929,0.0,143.29851908789738,29.081579028409603,691.1864903200567
Illinois,2026-01-10,2026-01-17,1,1153.0119117409224,0.44999998807907104,0.0,1153.0119117409224,476.7158021345011,2786.7317151526545
Indiana,2026-01-10,2026-01-17,1,604.6756116688691,0.44999998807907104,0.0,604.6756116688691,249.72601739890519,1462.1227759136439
Iowa,2026-01-10,2026-01-17,1,267.09976146987754,0.7999856472015381,0.0,267.09976146987754,54.891711690443536,1285.0132553874703
Kansas,2026-01-10,2026-01-17,1,203.00556949775867,0.44999998807907104,0.0,203.00556949775867,83.45032783544323,491.81362728633405
Kentucky,2026-01-10,2026-01-17,1,366.8061087817262,0.7689136266708374,0.0,366.8061087817262,80.49265598004699,1659.0432521217358
Louisiana,2026-01-10,2026-01-17,1,437.0929819164628,0.44999998807907104,0.0,437.0929819164628,180.35336224562565,1057.2955751573752
Maine,2026-01-10,2026-01-17,1,158.90146097961716,0.7999837398529053,0.0,158.90146097961716,32.335351427153384,766.0078798866102
Maryland,2026-01-10,2026-01-17,1,526.9177300953831,0.44999998807907104,0.0,526.9177300953831,217.53729526334308,1274.2840626732593
Massachusetts,2026-01-10,2026-01-17,1,945.5874328722945,0.7488541007041931,0.0,945.5874328722945,217.13982892556922,4106.584444734717
Michigan,2026-01-10,2026-01-17,1,839.6025390396004,0.756577730178833,0.0,839.6025390396004,189.80535800737582,3702.3164897419074
Minnesota,2026-01-10,2026-01-17,1,693.3498697353335,0.44999998807907104,0.0,693.3498697353335,286.433692501667,1676.3320392795586
Mississippi,2026-01-10,2026-01-17,1,209.80494662557254,0.44999998807907104,0.0,209.80494662557254,86.26500406675565,508.2387950594252
Missouri,2026-01-10,2026-01-17,1,511.5934630560058,0.7537934184074402,0.0,511.5934630560058,115.98843800707785,2244.9660359928234
Montana,2026-01-10,2026-01-17,1,125.51385109157629,0.7999982833862305,0.0,125.51385109157629,25.374139715372788,605.8730465051792
Nebraska,2026-01-10,2026-01-17,1,140.55185909537482,0.799998939037323,0.0,140.55185909537482,28.509051214917143,678.0095915800895
Nevada,2026-01-10,2026-01-17,1,132.8627945999013,0.44999998807907104,0.0,132.8627945999013,54.41396206368996,322.37062918366854
New Hampshire,2026-01-10,2026-01-17,1,202.64461120166152,0.44999998807907104,0.0,202.64461120166152,83.30090521666192,490.9416649784585
New Jersey,2026-01-10,2026-01-17,1,1260.2559557995694,0.44999998807907104,0.0,1260.2559557995694,521.1106424393436,3045.7997714195094
New Mexico,2026-01-10,2026-01-17,1,219.98972747117844,0.7883995771408081,0.0,219.98972747117844,46.12866627985352,1035.2368278743807
New York,2026-01-10,2026-01-17,1,2147.8418324065774,0.44999998807907104,0.0,2147.8418324065774,888.5364850087772,5189.929544227629
North Carolina,2026-01-10,2026-01-17,1,1479.8360291728234,0.44999998807907104,0.0,1479.8360291728234,612.0082058154538,3576.236527167306
North Dakota,2026-01-10,2026-01-17,1,100.98547589202289,0.800000011920929,0.0,100.98547589202289,20.260676631941674,488.2147824352888
Ohio,2026-01-10,2026-01-17,1,1481.5781274776516,0.44999998807907104,0.0,1481.5781274776516,612.7293663863467,3580.4448916095384
Oklahoma,2026-01-10,2026-01-17,1,135.9945317710297,0.44999998807907104,0.0,135.9945317710297,55.710378781367574,329.9359263410493
Oregon,2026-01-10,2026-01-17,1,118.93770739903354,0.44999998807907104,0.0,118.93770739903354,48.64952052346359,288.73197534381086
Pennsylvania,2026-01-10,2026-01-17,1,2131.264182990452,0.44999998807907104,0.0,2131.264182990452,881.6739864437649,5149.8831300010215
Puerto Rico,2026-01-10,2026-01-17,1,286.0926177455481,0.44999998807907104,0.0,286.0926177455481,117.84511656929786,692.5259398389461
Rhode Island,2026-01-10,2026-01-17,1,150.5939983050821,0.7999238967895508,0.0,150.5939983050821,30.60716562993363,726.0737462253581
South Carolina,2026-01-10,2026-01-17,1,612.2699143374721,0.44999998807907104,0.0,612.2699143374721,252.86976171737658,1480.468235079481
South Dakota,2026-01-10,2026-01-17,1,58.809529970762405,0.800000011920929,0.0,58.809529970762405,11.468354587697371,285.90071734510633
Tennessee,2026-01-10,2026-01-17,1,610.6769065896705,0.44999998807907104,0.0,610.6769065896705,252.21031880668818,1476.6200267760407
Texas,2026-01-10,2026-01-17,1,1559.056119729661,0.44999998807907104,0.0,1559.056119729661,644.8022252882994,3767.6074798201253
US,2026-01-10,2026-01-17,1,28697.248028171183,0.44999998807907104,0.0,28697.248028171183,11878.95239663565,69324.98821857806
Utah,2026-01-10,2026-01-17,1,155.09906338876326,0.7920947670936584,0.0,155.09906338876326,32.04973709779729,736.2802246125315
Vermont,2026-01-10,2026-01-17,1,47.59510374407638,0.7999985814094543,0.0,47.59510374407638,9.130537454501518,232.10551078888886
