location,forecast_date,target_date,horizon,mu,sigma,bias_applied,median_forecast,lower_95,upper_95
Alabama,2025-12-06,2025-12-13,1,93.03858694783139,0.44999998807907104,0.0,93.03858694783139,37.92829747970898,226.16780356896706
Alaska,2025-12-06,2025-12-13,1,8.087590244150304,0.10000000149011612,0.0,8.087590244150304,6.4701372466111,10.055258252857529
Arizona,2025-12-06,2025-12-13,1,67.33497091927936,0.44999998807907104,0.0,67.33497091927936,27.288005621444682,164.07590931043774
Arkansas,2025-12-06,2025-12-13,1,114.85728358611989,0.7999938130378723,0.0,114.85728358611989,23.152793790803717,554.749793428263
California,2025-12-06,2025-12-13,1,339.3468412537319,0.44999998807907104,0.0,339.3468412537319,139.89028251726725,821.1714818209437
Colorado,2025-12-06,2025-12-13,1,221.49179416367303,0.44999998807907104,0.0,221.49179416367303,91.10290191623703,536.4705621674156
Connecticut,2025-12-06,2025-12-13,1,35.39661091608382,0.44999998807907104,0.0,35.39661091608382,14.066773576473953,86.92282431623376
Delaware,2025-12-06,2025-12-13,1,14.180659974863476,0.799967885017395,0.0,14.180659974863476,2.1648764047590823,71.81561988515139
District of Columbia,2025-12-06,2025-12-13,1,16.157258803756772,0.7999999523162842,0.0,16.157258803756772,2.576734537352175,81.30175501842241
Florida,2025-12-06,2025-12-13,1,1013.806687133921,0.44999998807907104,0.0,1013.806687133921,419.09028297142277,2450.455446594511
Georgia,2025-12-06,2025-12-13,1,284.0080064515779,0.44999998807907104,0.0,284.0080064515779,116.98216901537245,687.4901711793322
Hawaii,2025-12-06,2025-12-13,1,34.32007760824942,0.10465032607316971,0.0,34.32007760824942,27.770216506145637,42.361087741076986
Idaho,2025-12-06,2025-12-13,1,34.34912986642191,0.800000011920929,0.0,34.34912986642191,6.369151467275669,168.56646743686974
Illinois,2025-12-06,2025-12-13,1,284.2655045251502,0.44999998807907104,0.0,284.2655045251502,117.08876314799204,688.1122059598964
Indiana,2025-12-06,2025-12-13,1,163.9347811428451,0.44999998807907104,0.0,163.9347811428451,67.27654937691973,397.43082696610475
Iowa,2025-12-06,2025-12-13,1,16.69285216688318,0.7999997735023499,0.0,16.69285216688318,2.6883897545625755,83.87091620725623
Kansas,2025-12-06,2025-12-13,1,43.91187415671331,0.44999998807907104,0.0,43.91187415671331,17.591759556252114,107.49303607684305
Kentucky,2025-12-06,2025-12-13,1,78.80218565730337,0.44999998807907104,0.0,78.80218565730337,32.034984080756765,191.7771122914623
Louisiana,2025-12-06,2025-12-13,1,248.25224753806916,0.44999998807907104,0.0,248.25224753806916,102.18068310650828,601.115444793563
Maine,2025-12-06,2025-12-13,1,16.426711166970488,0.7999956011772156,0.0,16.426711166970488,2.632937637630614,82.59357973870398
Maryland,2025-12-06,2025-12-13,1,116.77853592393285,0.44999998807907104,0.0,116.77853592393285,47.75570797033526,283.51609261474033
Massachusetts,2025-12-06,2025-12-13,1,167.55422285424297,0.44999998807907104,0.0,167.55422285424297,68.77485670186844,406.1742657013155
Michigan,2025-12-06,2025-12-13,1,125.35575504517325,0.44999998807907104,0.0,125.35575504517325,51.30634126181088,304.2359703983448
Minnesota,2025-12-06,2025-12-13,1,160.2811631327544,0.44999998807907104,0.0,160.2811631327544,65.76409440082638,388.60482898622473
Mississippi,2025-12-06,2025-12-13,1,36.484434780944206,0.44999998807907104,0.0,36.484434780944206,14.517090115580437,89.55066641883073
Missouri,2025-12-06,2025-12-13,1,130.4556594658311,0.44999998807907104,0.0,130.4556594658311,53.41750225273036,316.5557438366166
Montana,2025-12-06,2025-12-13,1,28.504619093650383,0.800000011920929,0.0,28.504619093650383,5.150759803904373,140.53089628192097
Nebraska,2025-12-06,2025-12-13,1,17.557686542625625,0.7999803423881531,0.0,17.557686542625625,2.8688272025644097,88.01605364697461
Nevada,2025-12-06,2025-12-13,1,44.018799272681996,0.44999998807907104,0.0,44.018799272681996,17.63602237279986,107.75133370262981
New Hampshire,2025-12-06,2025-12-13,1,21.176993764989597,0.44999998807907104,0.0,21.176993764989597,8.180408154878968,52.57267826823233
New Jersey,2025-12-06,2025-12-13,1,417.7742371033105,0.44999998807907104,0.0,417.7742371033105,172.3561573807952,1010.6275320768492
New Mexico,2025-12-06,2025-12-13,1,60.428740399035746,0.789129912853241,0.0,60.428740399035746,12.081664613947124,287.4564203693913
New York,2025-12-06,2025-12-13,1,996.6365227221127,0.44999998807907104,0.0,996.6365227221127,411.9825063693649,2408.9777015225613
North Carolina,2025-12-06,2025-12-13,1,511.5190655461304,0.44999998807907104,0.0,511.5190655461304,211.16285032728607,1237.0857070079446
North Dakota,2025-12-06,2025-12-13,1,13.385016669103571,0.7997716069221497,0.0,13.385016669103571,2.0001539690308263,67.97269497046312
Ohio,2025-12-06,2025-12-13,1,264.89892458875283,0.44999998807907104,0.0,264.89892458875283,109.07175641280068,641.328608188113
Oklahoma,2025-12-06,2025-12-13,1,34.672608923795984,0.44999998807907104,0.0,34.672608923795984,13.767065064825236,85.17386202633004
Oregon,2025-12-06,2025-12-13,1,41.32903090484764,0.44999998807907104,0.0,41.32903090484764,16.52256345584852,101.25369489219996
Pennsylvania,2025-12-06,2025-12-13,1,822.7702506189356,0.44999998807907104,0.0,822.7702506189356,340.00866901390486,1988.9711868530644
Puerto Rico,2025-12-06,2025-12-13,1,333.0690861620217,0.44999998807907104,0.0,333.0690861620217,137.2915374101079,806.0063896836186
Rhode Island,2025-12-06,2025-12-13,1,27.79963696087507,0.7999999523162842,0.0,27.79963696087507,5.003794508165325,137.14914683541693
South Carolina,2025-12-06,2025-12-13,1,84.62912495309519,0.44999998807907104,0.0,84.62912495309519,34.447109078217935,205.8531745156752
