location,forecast_date,target_date,horizon,mu,sigma,bias_applied,median_forecast,lower_95,upper_95
Alabama,2026-01-31,2026-02-07,1,272.2290717597273,0.44999998807907104,0.0,272.2290717597273,112.10615068544158,659.0359503198202
Alaska,2026-01-31,2026-02-07,1,26.079807820085115,0.799938440322876,0.0,26.079807820085115,4.645946298656047,128.88362849772415
Arizona,2026-01-31,2026-02-07,1,236.39091201764123,0.44999998807907104,0.0,236.39091201764123,97.2705540559515,572.4621693135201
Arkansas,2026-01-31,2026-02-07,1,198.87785697821877,0.7999991774559021,0.0,198.87785697821877,40.66814339147087,957.7938040547044
California,2026-01-31,2026-02-07,1,1490.3325249301358,0.44999998807907104,0.0,1490.3325249301358,616.3533445781391,3601.592776806433
Colorado,2026-01-31,2026-02-07,1,148.00746138169464,0.44999998807907104,0.0,148.00746138169464,60.68326185697352,358.9554057128232
Connecticut,2026-01-31,2026-02-07,1,120.45423398511875,0.44999998807907104,0.0,120.45423398511875,49.27730322410927,292.39542908972936
Delaware,2026-01-31,2026-02-07,1,87.87275136641806,0.800000011920929,0.0,87.87275136641806,17.527097232873327,425.3142701827455
District of Columbia,2026-01-31,2026-02-07,1,17.195261314778737,0.7993602156639099,0.0,17.195261314778737,2.7978835820545735,86.17158574249478
Florida,2026-01-31,2026-02-07,1,1479.854711163872,0.44999998807907104,0.0,1479.854711163872,612.0159394291613,3576.281657012517
Georgia,2026-01-31,2026-02-07,1,362.6735604771227,0.44999998807907104,0.0,362.6735604771227,149.5466320502261,877.5215370741918
Hawaii,2026-01-31,2026-02-07,1,25.94850134381652,0.7999961972236633,0.0,25.94850134381652,4.617933843021429,128.2684721767932
Idaho,2026-01-31,2026-02-07,1,85.13946069914492,0.7999982833862305,0.0,85.13946069914492,16.957355276788178,412.2015308028507
Illinois,2026-01-31,2026-02-07,1,528.4420401665592,0.44999998807907104,0.0,528.4420401665592,218.16830002243177,1277.9663188838852
Indiana,2026-01-31,2026-02-07,1,306.1887293504154,0.44999998807907104,0.0,306.1887293504154,126.1641208858312,741.0718578681813
Iowa,2026-01-31,2026-02-07,1,230.16990230813823,0.7999847531318665,0.0,230.16990230813823,47.19289693369934,1107.867221795626
Kansas,2026-01-31,2026-02-07,1,195.12989015927252,0.44999998807907104,0.0,195.12989015927252,80.19010457928704,472.78845012230556
Kentucky,2026-01-31,2026-02-07,1,245.22424722318598,0.7688179016113281,0.0,245.22424722318598,53.56470782627551,1110.0914423595634
Louisiana,2026-01-31,2026-02-07,1,287.7506666845344,0.44999998807907104,0.0,287.7506666845344,118.53148398960566,696.5312673104055
Maine,2026-01-31,2026-02-07,1,61.90156403426494,0.44999998807907104,0.0,61.90156403426494,25.038787652383977,150.95049826348142
Maryland,2026-01-31,2026-02-07,1,105.4047154590201,0.44999998807907104,0.0,105.4047154590201,43.04739108777139,256.04050097664646
Massachusetts,2026-01-31,2026-02-07,1,206.81999159748057,0.7510819435119629,0.0,206.81999159748057,46.6831802912016,904.7522724747037
Michigan,2026-01-31,2026-02-07,1,455.3483710227148,0.7538008093833923,0.0,455.3483710227148,103.15019619401197,1998.5529854513952
Minnesota,2026-01-31,2026-02-07,1,207.34487700957519,0.44999998807907104,0.0,207.34487700957519,85.24663145035868,502.29603656601125
Mississippi,2026-01-31,2026-02-07,1,92.42975926789445,0.44999998807907104,0.0,92.42975926789445,37.67626662931334,224.69706638232697
Missouri,2026-01-31,2026-02-07,1,363.60928562839035,0.756510853767395,0.0,363.60928562839035,81.77220383961408,1605.0938938395307
Montana,2026-01-31,2026-02-07,1,58.79004270707664,0.799996018409729,0.0,58.79004270707664,11.464389682958945,285.8049938940458
Nebraska,2026-01-31,2026-02-07,1,126.11117101057744,0.7999958992004395,0.0,126.11117101057744,25.498785867660427,608.7354752920528
Nevada,2026-01-31,2026-02-07,1,110.48676351756738,0.44999998807907104,0.0,110.48676351756738,45.15116024307629,268.31713903090156
New Hampshire,2026-01-31,2026-02-07,1,38.68587074878557,0.44999998807907104,0.0,38.68587074878557,15.428398515888508,94.86864693878131
New Jersey,2026-01-31,2026-02-07,1,386.29867762265496,0.44999998807907104,0.0,386.29867762265496,159.32650665366367,934.5924283455315
New Mexico,2026-01-31,2026-02-07,1,93.75583603950221,0.790580153465271,0.0,93.75583603950221,19.121618985412383,445.2199821025492
New York,2026-01-31,2026-02-07,1,390.0042071171885,0.44999998807907104,0.0,390.0042071171885,160.8604509542417,943.5438282299236
North Carolina,2026-01-31,2026-02-07,1,408.72220847446135,0.44999998807907104,0.0,408.72220847446135,168.6089715212909,988.7606630797658
North Dakota,2026-01-31,2026-02-07,1,59.95384769254333,0.799981415271759,0.0,59.95384769254333,11.707371019955948,291.37924529716344
Ohio,2026-01-31,2026-02-07,1,1024.2849901535747,0.44999998807907104,0.0,1024.2849901535747,423.4278906521709,2475.7677482715376
Oklahoma,2026-01-31,2026-02-07,1,163.03655975611863,0.44999998807907104,0.0,163.03655975611863,66.90472084907805,395.26100512845295
Oregon,2026-01-31,2026-02-07,1,287.51328351292204,0.44999998807907104,0.0,287.51328351292204,118.43321663977481,695.9578238394894
Pennsylvania,2026-01-31,2026-02-07,1,1120.2929923645781,0.44999998807907104,0.0,1120.2929923645781,463.17144903396445,2707.6930429318822
Puerto Rico,2026-01-31,2026-02-07,1,199.58388850200637,0.44999998807907104,0.0,199.58388850200637,82.0338857130493,483.5479165653729
