location,forecast_date,target_date,horizon,mu,sigma,bias_applied,median_forecast,lower_95,upper_95
Alabama,2025-12-27,2026-01-10,2,462.7516165382984,0.44999998807907104,0.0,462.7516165382984,190.97503356057314,1119.2788084109184
Alaska,2025-12-27,2026-01-10,2,32.20442710700888,0.7999712228775024,0.0,32.20442710700888,5.922440827123572,158.26954192005607
Arizona,2025-12-27,2026-01-10,2,396.94801238606703,0.44999998807907104,0.0,396.94801238606703,163.73491478788088,960.3178892036049
Arkansas,2025-12-27,2026-01-10,2,201.2258378783544,0.7999963164329529,0.0,201.2258378783544,41.15785874741329,969.0513906701128
California,2025-12-27,2026-01-10,2,1790.0445926816776,0.44999998807907104,0.0,1790.0445926816776,740.4224199478404,4325.603359526076
Colorado,2025-12-27,2026-01-10,2,391.02144998805636,0.44999998807907104,0.0,391.02144998805636,161.28154972200844,946.0011687341937
Connecticut,2025-12-27,2026-01-10,2,242.0300906115946,0.44999998807907104,0.0,242.0300906115946,99.60495346550883,586.0846604280684
Delaware,2025-12-27,2026-01-10,2,100.09878905784218,0.800000011920929,0.0,100.09878905784218,20.075831075352074,483.96142868194437
District of Columbia,2025-12-27,2026-01-10,2,65.37841331841027,0.7999334335327148,0.0,65.37841331841027,12.839560352481826,317.36948880240715
Florida,2025-12-27,2026-01-10,2,1631.8224312064906,0.44999998807907104,0.0,1631.8224312064906,674.9246326065061,3943.388121453723
Georgia,2025-12-27,2026-01-10,2,883.3085879916482,0.44999998807907104,0.0,883.3085879916482,365.06917324584646,2135.2128689011524
Hawaii,2025-12-27,2026-01-10,2,98.02202134064929,0.800000011920929,0.0,98.02202134064929,19.642892105477173,473.99936831943916
Idaho,2025-12-27,2026-01-10,2,90.16308730230261,0.7999931573867798,0.0,90.16308730230261,18.004813597195298,436.2949223618657
Illinois,2025-12-27,2026-01-10,2,730.1280398274562,0.44999998807907104,0.0,730.1280398274562,301.65841665559054,1765.1765911840687
Indiana,2025-12-27,2026-01-10,2,630.8706284734548,0.44999998807907104,0.0,630.8706284734548,260.56972996150023,1525.401740699143
Iowa,2025-12-27,2026-01-10,2,305.9917430281306,0.7999995946884155,0.0,305.9917430281306,62.99791203124763,1471.6094539058433
Kansas,2025-12-27,2026-01-10,2,166.23018733074477,0.7999981641769409,0.0,166.23018733074477,33.86221720184713,801.1846514453539
Kentucky,2025-12-27,2026-01-10,2,374.8640834303654,0.44999998807907104,0.0,374.8640834303654,154.59303182461144,906.9700263967877
Louisiana,2025-12-27,2026-01-10,2,326.94966887474567,0.44999998807907104,0.0,326.94966887474567,134.75833796195258,791.223792141573
Maine,2025-12-27,2026-01-10,2,92.28391888845208,0.44999998807907104,0.0,92.28391888845208,37.61589441552587,224.3447616556729
Maryland,2025-12-27,2026-01-10,2,402.29852544418105,0.44999998807907104,0.0,402.29852544418105,165.94981795428936,973.2430547003295
Massachusetts,2025-12-27,2026-01-10,2,610.6761989771147,0.44999998807907104,0.0,610.6761989771147,252.21002588276235,1476.6183174055018
Michigan,2025-12-27,2026-01-10,2,695.9165906120021,0.44999998807907104,0.0,695.9165906120021,287.4962145692281,1682.5324338500436
Minnesota,2025-12-27,2026-01-10,2,573.6782425147176,0.44999998807907104,0.0,573.6782425147176,236.8943187666131,1387.242830396476
Mississippi,2025-12-27,2026-01-10,2,174.01602806904648,0.44999998807907104,0.0,174.01602806904648,71.44979136243873,421.7839653510109
Missouri,2025-12-27,2026-01-10,2,320.0663068549417,0.44999998807907104,0.0,320.0663068549417,131.90889526970847,774.5957431463623
Montana,2025-12-27,2026-01-10,2,109.24548606891696,0.7999999523162842,0.0,109.24548606891696,21.982624562586473,527.8372163707286
