location,forecast_date,target_date,horizon,mu,sigma,bias_applied,median_forecast,lower_95,upper_95
Alabama,2026-02-07,2026-03-07,4,310.192550847296,0.44999998807907104,0.0,310.192550847296,127.82154641023523,750.7438379015814
Alaska,2026-02-07,2026-03-07,4,10.381893699056485,0.44999998807907104,0.0,10.381893699056485,3.7116588857837347,26.49509404585703
Arizona,2026-02-07,2026-03-07,4,326.0145678117371,0.44999998807907104,0.0,326.0145678117371,134.37124269036386,788.9648805448206
Arkansas,2026-02-07,2026-03-07,4,195.56616545881627,0.44999998807907104,0.0,195.56616545881627,80.37070549211349,473.8423547455611
California,2026-02-07,2026-03-07,4,1774.00499021048,0.44999998807907104,0.0,1774.00499021048,733.7826517769145,4286.856698375977
Colorado,2026-02-07,2026-03-07,4,137.67163812075182,0.44999998807907104,0.0,137.67163812075182,56.40463522445205,333.9872905542238
Connecticut,2026-02-07,2026-03-07,4,71.52306221760502,0.44999998807907104,0.0,71.52306221760502,29.021711637506442,174.19302753037377
Delaware,2026-02-07,2026-03-07,4,56.943664699068705,0.800000011920929,0.0,56.943664699068705,11.079381963573425,276.9503362740641
District of Columbia,2026-02-07,2026-03-07,4,5.056899949460549,0.800000011920929,0.0,5.056899949460549,0.2626679445399053,28.054382156777525
Florida,2026-02-07,2026-03-07,4,1523.0476535808066,0.44999998807907104,0.0,1523.0476535808066,629.8961284664887,3680.6222918200046
Georgia,2026-02-07,2026-03-07,4,355.6154354671951,0.44999998807907104,0.0,355.6154354671951,146.62484431443355,860.4713153741366
Hawaii,2026-02-07,2026-03-07,4,22.28517233449951,0.44999998807907104,0.0,22.28517233449951,8.639150745709818,55.24969096874668
Idaho,2026-02-07,2026-03-07,4,108.19558179939946,0.800000011920929,0.0,108.19558179939946,21.76375075929176,522.8009856368813
Illinois,2026-02-07,2026-03-07,4,508.7489827951219,0.44999998807907104,0.0,508.7489827951219,210.01614439651223,1230.3940537762774
Indiana,2026-02-07,2026-03-07,4,442.221323517672,0.44999998807907104,0.0,442.221323517672,182.47629511721578,1069.6840439265234
Iowa,2026-02-07,2026-03-07,4,196.6817780547997,0.800000011920929,0.0,196.6817780547997,40.2102637408892,947.2609871320341
Kansas,2026-02-07,2026-03-07,4,217.86105061914913,0.7622697949409485,0.0,217.86105061914913,48.12734045027601,974.02040694834
Kentucky,2026-02-07,2026-03-07,4,245.02729141930342,0.7733579874038696,0.0,245.02729141930342,53.03806296809622,1119.1257927926667
Louisiana,2026-02-07,2026-03-07,4,293.59782938861315,0.44999998807907104,0.0,293.59782938861315,120.95198068723163,710.6561829616033
Maine,2026-02-07,2026-03-07,4,58.0432704359875,0.44999998807907104,0.0,58.0432704359875,23.441604986920023,141.6300681007959
Maryland,2026-02-07,2026-03-07,4,79.11491321996385,0.44999998807907104,0.0,79.11491321996385,32.16444106202877,192.53256423763486
Massachusetts,2026-02-07,2026-03-07,4,134.0285449893873,0.44999998807907104,0.0,134.0285449893873,54.89653713656057,325.1867173883554
Michigan,2026-02-07,2026-03-07,4,444.8537893992125,0.44999998807907104,0.0,444.8537893992125,183.56603304573915,1076.043257858689
Minnesota,2026-02-07,2026-03-07,4,195.41980669767221,0.44999998807907104,0.0,195.41980669767221,80.3101186885736,473.4887977709054
Mississippi,2026-02-07,2026-03-07,4,191.23503808928348,0.44999998807907104,0.0,191.23503808928348,78.57778813620706,463.37970613026425
Missouri,2026-02-07,2026-03-07,4,298.0816401406543,0.44999998807907104,0.0,298.0816401406543,122.80810299258918,721.4876668579445
Montana,2026-02-07,2026-03-07,4,63.02648911292193,0.800000011920929,0.0,63.02648911292193,12.347454321334801,306.12907566011063
Nebraska,2026-02-07,2026-03-07,4,133.2362986864877,0.44999998807907104,0.0,133.2362986864877,54.5685781491123,323.2728981960787
Nevada,2026-02-07,2026-03-07,4,108.31466918731414,0.44999998807907104,0.0,108.31466918731414,44.25199813328198,263.0700387270447
New Hampshire,2026-02-07,2026-03-07,4,47.69303016901164,0.44999998807907104,0.0,47.69303016901164,19.157010277699012,116.62712596636807
New Jersey,2026-02-07,2026-03-07,4,335.8230252325144,0.44999998807907104,0.0,335.8230252325144,138.4315604884705,812.6590448341436
