location,forecast_date,target_date,horizon,mu,sigma,bias_applied,median_forecast,lower_95,upper_95
Alabama,2025-11-22,2025-12-13,3,32.5506958585722,0.45000001788139343,0.0,32.5506958585722,12.888675225083166,80.04798869236089
Alaska,2025-11-22,2025-12-13,3,1.7002370399346476,0.45000001788139343,0.0,1.7002370399346476,0.11779247251619393,5.522928227832914
Arizona,2025-11-22,2025-12-13,3,74.8360364358063,0.45000001788139343,0.0,74.8360364358063,30.39315157141156,182.1961473893634
Arkansas,2025-11-22,2025-12-13,3,74.83554357247455,0.45000001788139343,0.0,74.83554357247455,30.392947545278275,182.19495678568987
California,2025-11-22,2025-12-13,3,343.0865583419181,0.45000001788139343,0.0,343.0865583419181,141.43837082462548,830.2055167870354
Colorado,2025-11-22,2025-12-13,3,84.89888681374447,0.45000001788139343,0.0,84.89888681374447,34.55877786205316,206.50484688942677
Connecticut,2025-11-22,2025-12-13,3,71.23424759786467,0.45000001788139343,0.0,71.23424759786467,28.90215193282374,173.49535196502111
Delaware,2025-11-22,2025-12-13,3,12.17821405984274,0.45000001788139343,0.0,12.17821405984274,4.455264948760128,30.834443869954917
District of Columbia,2025-11-22,2025-12-13,3,14.28687908292138,0.45000001788139343,0.0,14.28687908292138,5.328169754892458,35.92831911078063
Florida,2025-11-22,2025-12-13,3,481.1265347342373,0.45000001788139343,0.0,481.1265347342373,198.5815194577477,1163.6669297156723
Georgia,2025-11-22,2025-12-13,3,185.20436289553425,0.45000001788139343,0.0,185.20436289553425,76.08131994194828,448.8115079949869
Hawaii,2025-11-22,2025-12-13,3,69.65160139203357,0.45000001788139343,0.0,69.65160139203357,28.246998333576343,169.67217368177742
Idaho,2025-11-22,2025-12-13,3,20.841160577594792,0.45000001788139343,0.0,20.841160577594792,8.04138582042552,51.76141344378882
Illinois,2025-11-22,2025-12-13,3,189.05884652475794,0.45000001788139343,0.0,189.05884652475794,77.67692533601672,458.12273500837216
Indiana,2025-11-22,2025-12-13,3,169.90298091701055,0.45000001788139343,0.0,169.90298091701055,69.74714655578411,411.848154424005
Iowa,2025-11-22,2025-12-13,3,13.094555202470522,0.45000001788139343,0.0,13.094555202470522,4.8345943247881715,33.04803749791142
Kansas,2025-11-22,2025-12-13,3,17.74947083586576,0.45000001788139343,0.0,17.74947083586576,6.7615472471631195,44.29285790967401
Kentucky,2025-11-22,2025-12-13,3,64.6315551948468,0.45000001788139343,0.0,64.6315551948468,26.168895645586137,157.5453120172743
Louisiana,2025-11-22,2025-12-13,3,172.30201770050672,0.45000001788139343,0.0,172.30201770050672,70.74025390829506,417.6434770283699
Maine,2025-11-22,2025-12-13,3,20.170394867441093,0.45000001788139343,0.0,20.170394867441093,7.7637150639167025,50.141053260473264
Maryland,2025-11-22,2025-12-13,3,130.06517420175578,0.45000001788139343,0.0,130.06517420175578,53.2558534547367,315.6124721062126
Massachusetts,2025-11-22,2025-12-13,3,153.10079889928343,0.45000001788139343,0.0,153.10079889928343,62.79170068066313,371.25933731212973
Michigan,2025-11-22,2025-12-13,3,165.29479920020444,0.45000001788139343,0.0,165.29479920020444,67.83953964614876,400.71622853935537
Minnesota,2025-11-22,2025-12-13,3,128.30283585311093,0.45000001788139343,0.0,128.30283585311093,52.526314339833846,311.3552138020875
Mississippi,2025-11-22,2025-12-13,3,36.67176536771661,0.45000001788139343,0.0,36.67176536771661,14.59463674176139,90.00320382070025
Missouri,2025-11-22,2025-12-13,3,76.38201722577541,0.45000001788139343,0.0,76.38201722577541,31.033127123233466,185.9307534944708
Montana,2025-11-22,2025-12-13,3,9.553083203079488,0.45000001788139343,0.0,9.553083203079488,3.3685634971235086,24.492948692275775
Nebraska,2025-11-22,2025-12-13,3,14.294502162803932,0.45000001788139343,0.0,14.294502162803932,5.331325411667803,35.946734087767304
Nevada,2025-11-22,2025-12-13,3,25.10558667941519,0.45000001788139343,0.0,25.10558667941519,9.80669135683568,62.06293326730218
New Hampshire,2025-11-22,2025-12-13,3,3.1733789826057905,0.45000001788139343,0.0,3.1733789826057905,0.7276155917878041,9.081578457179731
New Jersey,2025-11-22,2025-12-13,3,128.2087579405787,0.45000001788139343,0.0,128.2087579405787,52.487369765374886,311.1279509869359
New Mexico,2025-11-22,2025-12-13,3,15.883185713629432,0.45000001788139343,0.0,15.883185713629432,5.988978235497677,39.78449670842384
New York,2025-11-22,2025-12-13,3,324.1747437400352,0.45000001788139343,0.0,324.1747437400352,133.6096196109475,784.5204871093629
North Carolina,2025-11-22,2025-12-13,3,63.41515832150391,0.45000001788139343,0.0,63.41515832150391,25.66535493841629,154.6068775820634
North Dakota,2025-11-22,2025-12-13,3,6.064781790824541,0.45000001788139343,0.0,6.064781790824541,1.9245432119338215,16.06630339681759
Ohio,2025-11-22,2025-12-13,3,209.17091596615953,0.45000001788139343,0.0,209.17091596615953,86.00253508650951,506.70720501572725
Oklahoma,2025-11-22,2025-12-13,3,21.299061216256803,0.45000001788139343,0.0,21.299061216256803,8.230938766884302,52.86755818489771
Oregon,2025-11-22,2025-12-13,3,32.775610064374916,0.45000001788139343,0.0,32.775610064374916,12.981780905247572,80.59131107486802
Pennsylvania,2025-11-22,2025-12-13,3,262.5861637605792,0.45000001788139343,0.0,262.5861637605792,108.11435750030569,635.7417388295967
