location,forecast_date,target_date,horizon,mu,sigma,bias_applied,median_forecast,lower_95,upper_95
Alabama,2025-12-13,2026-01-03,3,253.85706321197122,0.44999998807907104,0.0,253.85706321197122,104.5008576109767,614.6549258446297
Alaska,2025-12-13,2026-01-03,3,8.044066063849012,0.800000011920929,0.0,8.044066063849012,0.8853955657861615,42.3835384211052
Arizona,2025-12-13,2026-01-03,3,180.30732379924024,0.44999998807907104,0.0,180.30732379924024,74.05414176440372,436.98176743435977
Arkansas,2025-12-13,2026-01-03,3,174.38151180998543,0.7999998331069946,0.0,174.38151180998543,35.561391551134605,840.2884023229014
California,2025-12-13,2026-01-03,3,1246.4601939279657,0.44999998807907104,0.0,1246.4601939279657,515.3997365279761,3012.473527112252
Colorado,2025-12-13,2026-01-03,3,388.9891256361454,0.44999998807907104,0.0,388.9891256361454,160.4402469173381,941.091708967221
Connecticut,2025-12-13,2026-01-03,3,113.58174510243128,0.7502425312995911,0.0,113.58174510243128,25.333454321481828,497.56643000339
Delaware,2025-12-13,2026-01-03,3,45.76486579225599,0.800000011920929,0.0,45.76486579225599,8.748963572008732,223.32668420742723
District of Columbia,2025-12-13,2026-01-03,3,22.124629523288778,0.7954798936843872,0.0,22.124629523288778,3.863636069410094,108.94829443606334
Florida,2025-12-13,2026-01-03,3,1458.0198554389588,0.44999998807907104,0.0,1458.0198554389588,602.9771630430647,3523.5354772020396
Georgia,2025-12-13,2026-01-03,3,561.5167972067208,0.44999998807907104,0.0,561.5167972067208,231.85995600023568,1357.8645835670723
Hawaii,2025-12-13,2026-01-03,3,65.04362958015177,0.44999998807907104,0.0,65.04362958015177,26.339479913305357,158.54074554276914
Idaho,2025-12-13,2026-01-03,3,51.32894355765344,0.7999970316886902,0.0,51.32894355765344,9.908957734619221,250.01557824998386
Illinois,2025-12-13,2026-01-03,3,442.6223093717098,0.44999998807907104,0.0,442.6223093717098,182.64228757964824,1070.6527002906873
