location,forecast_date,target_date,horizon,mu,sigma,bias_applied,median_forecast,lower_95,upper_95
Alabama,2026-01-10,2026-02-07,4,300.9219318318515,0.44999998807907104,0.0,300.9219318318515,123.98387267897768,728.3489229223554
Alaska,2026-01-10,2026-02-07,4,34.543346703922694,0.7916326522827148,0.0,34.543346703922694,6.532157324666856,166.72478859117936
Arizona,2026-01-10,2026-02-07,4,219.02830730785828,0.44999998807907104,0.0,219.02830730785828,90.08311469619181,530.519548691778
Arkansas,2026-01-10,2026-02-07,4,156.21036133810574,0.44999998807907104,0.0,156.21036133810574,64.07894165250906,378.7710455100018
California,2026-01-10,2026-02-07,4,1395.2489905568852,0.44999998807907104,0.0,1395.2489905568852,576.9924797285062,3371.900707197507
Colorado,2026-01-10,2026-02-07,4,416.73729706131877,0.7521111369132996,0.0,416.73729706131877,94.6544308414562,1823.3216526512126
Connecticut,2026-01-10,2026-02-07,4,461.3764990354356,0.44999998807907104,0.0,461.3764990354356,190.4057886903722,1115.9569547664364
Delaware,2026-01-10,2026-02-07,4,120.83989453043293,0.800000011920929,0.0,120.83989453043293,24.399681433305243,583.4545703522724
District of Columbia,2026-01-10,2026-02-07,4,60.22048538146784,0.800000011920929,0.0,60.22048538146784,11.762493203678895,292.6689383906693
Florida,2026-01-10,2026-02-07,4,1987.7616196678366,0.44999998807907104,0.0,1987.7616196678366,822.2695371061479,4803.225835643762
Georgia,2026-01-10,2026-02-07,4,678.8649029070391,0.44999998807907104,0.0,678.8649029070391,280.4374826905989,1641.3408914332128
Hawaii,2026-01-10,2026-02-07,4,76.4237681562726,0.7999987602233887,0.0,76.4237681562726,15.14039374045227,370.39365816662405
Idaho,2026-01-10,2026-02-07,4,145.09538001292643,0.784637451171875,0.0,145.09538001292643,30.38714929268181,679.0190696546589
Illinois,2026-01-10,2026-02-07,4,1104.2053784293382,0.44999998807907104,0.0,1104.2053784293382,456.51180599448367,2668.830401106337
Indiana,2026-01-10,2026-02-07,4,520.6489655989552,0.44999998807907104,0.0,520.6489655989552,214.94227191104025,1259.1406890011874
Iowa,2026-01-10,2026-02-07,4,265.5054951174103,0.800000011920929,0.0,265.5054951174103,54.5577850940828,1277.4019162661057
Kansas,2026-01-10,2026-02-07,4,198.1982116723681,0.44999998807907104,0.0,198.1982116723681,81.46026969450126,480.2005548911704
Kentucky,2026-01-10,2026-02-07,4,331.19961699641465,0.7626163363456726,0.0,331.19961699641465,73.51761131868851,1479.946363948839
Louisiana,2026-01-10,2026-02-07,4,423.03203004399825,0.44999998807907104,0.0,423.03203004399825,174.5326780445452,1023.3287147798502
Maine,2026-01-10,2026-02-07,4,159.20960570894545,0.44999998807907104,0.0,159.20960570894545,65.3205115321922,386.0162815158152
Maryland,2026-01-10,2026-02-07,4,525.3923421161711,0.44999998807907104,0.0,525.3923421161711,216.90584429248065,1270.5992025740711
Massachusetts,2026-01-10,2026-02-07,4,732.1862729599532,0.44999998807907104,0.0,732.1862729599532,302.5104446822226,1770.1486384586792
Michigan,2026-01-10,2026-02-07,4,596.1980203005326,0.44999998807907104,0.0,596.1980203005326,246.21662610104255,1441.6435676098374
Minnesota,2026-01-10,2026-02-07,4,477.2479337921962,0.44999998807907104,0.0,477.2479337921962,196.97594200396597,1154.2973753342364
Mississippi,2026-01-10,2026-02-07,4,169.10432471412074,0.44999998807907104,0.0,169.10432471412074,69.41653825285398,409.918826803791
Missouri,2026-01-10,2026-02-07,4,507.99234079088563,0.44999998807907104,0.0,507.99234079088563,209.70292419635234,1228.5662434298104
Montana,2026-01-10,2026-02-07,4,118.25590889119775,0.800000011920929,0.0,118.25590889119775,23.861003914601255,571.0594330912301
Nebraska,2026-01-10,2026-02-07,4,90.66088639948761,0.44999998807907104,0.0,90.66088639948761,36.94402243615753,220.4240229716296
Nevada,2026-01-10,2026-02-07,4,132.98949346451533,0.44999998807907104,0.0,132.98949346451533,54.46641043889547,322.67669399943424
New Hampshire,2026-01-10,2026-02-07,4,202.69283729606306,0.7999050617218018,0.0,202.69283729606306,41.47127850466245,975.9136561586099
New Jersey,2026-01-10,2026-02-07,4,1161.0458199638979,0.44999998807907104,0.0,1161.0458199638979,480.0415259610635,2806.1391237954535
New Mexico,2026-01-10,2026-02-07,4,189.39945864534366,0.44999998807907104,0.0,189.39945864534366,77.81793002943895,458.94552050402257
New York,2026-01-10,2026-02-07,4,1254.481612259646,0.44999998807907104,0.0,1254.481612259646,518.7202900279779,3031.85076408548
North Carolina,2026-01-10,2026-02-07,4,891.1971763879433,0.7337430715560913,0.0,891.1971763879433,210.78617639037955,3757.5824302684628
