location,forecast_date,target_date,horizon,mu,sigma,bias_applied,median_forecast,lower_95,upper_95
Alabama,2026-01-24,2026-02-21,4,76.74873374441874,0.44999998807907104,0.0,76.74873374441874,31.184935292067546,186.81661494750202
Alaska,2026-01-24,2026-02-21,4,18.415312502000305,0.7917353510856628,0.0,18.415312502000305,3.1135618589383953,90.6369736196483
Arizona,2026-01-24,2026-02-21,4,161.0016304604983,0.44999998807907104,0.0,161.0016304604983,66.06233969958215,390.345252632505
Arkansas,2026-01-24,2026-02-21,4,148.79461647877255,0.44999998807907104,0.0,148.79461647877255,61.009113284310665,360.85692614475516
California,2026-01-24,2026-02-21,4,1484.3908476008205,0.44999998807907104,0.0,1484.3908476008205,613.8937225217979,3587.2395433920956
Colorado,2026-01-24,2026-02-21,4,173.3092449403904,0.44999998807907104,0.0,173.3092449403904,71.15721078696468,420.07659844825776
Connecticut,2026-01-24,2026-02-21,4,153.4504796137268,0.44999998807907104,0.0,153.4504796137268,62.93645854783378,372.1040347670064
Delaware,2026-01-24,2026-02-21,4,125.29147637341708,0.10000000149011612,0.0,125.29147637341708,102.81351229979218,152.63642604171184
District of Columbia,2026-01-24,2026-02-21,4,25.074232141679705,0.10000000149011612,0.0,25.074232141679705,20.43341496099308,30.719890788075453
Florida,2026-01-24,2026-02-21,4,1094.2929924085433,0.44999998807907104,0.0,1094.2929924085433,452.4084658202499,2644.8851778362246
Georgia,2026-01-24,2026-02-21,4,244.51645234649942,0.44999998807907104,0.0,244.51645234649942,100.63420999094168,592.0909324545676
Hawaii,2026-01-24,2026-02-21,4,37.46281086486344,0.7999974489212036,0.0,37.46281086486344,7.018293633116567,183.5015769335507
Idaho,2026-01-24,2026-02-21,4,76.41785205063098,0.7847816944122314,0.0,76.41785205063098,15.627759269625297,359.45288598097727
Illinois,2026-01-24,2026-02-21,4,633.7336058901777,0.44999998807907104,0.0,633.7336058901777,261.75489065109787,1532.3177983785858
Indiana,2026-01-24,2026-02-21,4,270.23923846028134,0.44999998807907104,0.0,270.23923846028134,111.28243751481689,654.2291356411363
Iowa,2026-01-24,2026-02-21,4,210.90441361973552,0.7999994158744812,0.0,210.90441361973552,43.17527533790925,1015.4844512692782
Kansas,2026-01-24,2026-02-21,4,196.8169929885896,0.44999998807907104,0.0,196.8169929885896,80.88849917399683,476.8639627025143
Kentucky,2026-01-24,2026-02-21,4,280.85935331826624,0.7624001502990723,0.0,280.85935331826624,62.25229193198653,1254.9970971236253
Louisiana,2026-01-24,2026-02-21,4,288.8963332897488,0.44999998807907104,0.0,288.8963332897488,119.00574516119362,699.2988393760432
Maine,2026-01-24,2026-02-21,4,62.09446651208305,0.7999981045722961,0.0,62.09446651208305,12.15320689316616,301.65711904164453
Maryland,2026-01-24,2026-02-21,4,143.71861146437269,0.44999998807907104,0.0,143.71861146437269,58.907845712960686,348.5948861944316
Massachusetts,2026-01-24,2026-02-21,4,253.03115635727403,0.44999998807907104,0.0,253.03115635727403,104.15896447142943,612.6597932908174
Michigan,2026-01-24,2026-02-21,4,356.8170941432917,0.44999998807907104,0.0,356.8170941432917,147.1222840137148,863.374146764403
Minnesota,2026-01-24,2026-02-21,4,230.413405756944,0.44999998807907104,0.0,230.413405756944,94.7961002231612,558.0223844110136
Mississippi,2026-01-24,2026-02-21,4,96.8473978416177,0.44999998807907104,0.0,96.8473978416177,39.50499624060725,235.36869899959478
