location,forecast_date,target_date,horizon,mu,sigma,bias_applied,median_forecast,lower_95,upper_95
Alabama,2026-01-10,2026-01-31,3,349.36180253263166,0.44999998807907104,0.0,349.36180253263166,144.0360848370007,845.3644948212136
Alaska,2026-01-10,2026-01-31,3,36.91270326956798,0.7999590635299683,0.0,36.91270326956798,6.904208039767913,180.84909379593142
Arizona,2026-01-10,2026-01-31,3,205.452166326952,0.44999998807907104,0.0,205.452166326952,84.46312324497642,497.7238397421526
Arkansas,2026-01-10,2026-01-31,3,156.6277809157457,0.44999998807907104,0.0,156.6277809157457,64.25173703384797,379.7794006086567
California,2026-01-10,2026-01-31,3,1299.5728528856112,0.44999998807907104,0.0,1299.5728528856112,537.3863002881117,3140.77709343242
Colorado,2026-01-10,2026-01-31,3,441.5752008515545,0.44999998807907104,0.0,441.5752008515545,182.20882560101646,1068.123213722009
Connecticut,2026-01-10,2026-01-31,3,470.38808324672755,0.44999998807907104,0.0,470.38808324672755,194.13623214264604,1137.7261227048239
Delaware,2026-01-10,2026-01-31,3,127.16575308215194,0.800000011920929,0.0,127.16575308215194,25.718418556519673,613.799121750671
District of Columbia,2026-01-10,2026-01-31,3,62.39955557649058,0.7989902496337891,0.0,62.39955557649058,12.242942093233317,302.5204427383506
Florida,2026-01-10,2026-01-31,3,2031.1251277950007,0.44999998807907104,0.0,2031.1251277950007,840.2203336772883,4907.978503841098
Georgia,2026-01-10,2026-01-31,3,709.0290981938589,0.733994722366333,0.0,709.0290981938589,167.46074105708433,2991.633874922538
Hawaii,2026-01-10,2026-01-31,3,74.21011668918983,0.7999999523162842,0.0,74.21011668918983,14.678881166122558,359.77584825527686
Idaho,2026-01-10,2026-01-31,3,150.31020226806953,0.7904219031333923,0.0,150.31020226806953,31.141035766738696,711.3223245374331
Illinois,2026-01-10,2026-01-31,3,875.7501302260938,0.44999998807907104,0.0,875.7501302260938,361.9402673154697,2116.95399980604
Indiana,2026-01-10,2026-01-31,3,620.9892374578193,0.44999998807907104,0.0,620.9892374578193,256.4792205072974,1501.5313916638756
Iowa,2026-01-10,2026-01-31,3,264.63165125879556,0.800000011920929,0.0,264.63165125879556,54.375616882949615,1273.2101690645018
Kansas,2026-01-10,2026-01-31,3,202.8701515637404,0.44999998807907104,0.0,202.8701515637404,83.39427010647634,491.4864999268827
Kentucky,2026-01-10,2026-01-31,3,338.9678698433045,0.7853250503540039,0.0,338.9678698433045,71.9403729032314,1583.5566443583912
Louisiana,2026-01-10,2026-01-31,3,411.493095726979,0.44999998807907104,0.0,411.493095726979,169.75601048422828,995.4542597353692
Maine,2026-01-10,2026-01-31,3,156.49302236728246,0.44999998807907104,0.0,156.49302236728246,64.19595226471463,379.4538661183999
Maryland,2026-01-10,2026-01-31,3,490.75183825721655,0.44999998807907104,0.0,490.75183825721655,202.56603036251934,1186.918583462615
Massachusetts,2026-01-10,2026-01-31,3,740.3190468286542,0.44999998807907104,0.0,740.3190468286542,305.8770950198296,1789.7948755687798
Michigan,2026-01-10,2026-01-31,3,793.1002052409385,0.44999998807907104,0.0,793.1002052409385,327.72643051800014,1917.2976402902018
Minnesota,2026-01-10,2026-01-31,3,666.3867645518291,0.44999998807907104,0.0,666.3867645518291,275.2720213874207,1611.1976132876653
Mississippi,2026-01-10,2026-01-31,3,184.15047631686306,0.44999998807907104,0.0,184.15047631686306,75.64505661459081,446.2656214834774
Missouri,2026-01-10,2026-01-31,3,457.00992690576135,0.44999998807907104,0.0,457.00992690576135,188.59819858988647,1105.4086827004828
Montana,2026-01-10,2026-01-31,3,108.63082808847163,0.800000011920929,0.0,108.63082808847163,21.854485548008274,524.8888213483079
Nebraska,2026-01-10,2026-01-31,3,140.0982212127044,0.7999804615974426,0.0,140.0982212127044,28.41554744248996,675.8090265296808
Nevada,2026-01-10,2026-01-31,3,130.38520672292748,0.44999998807907104,0.0,130.38520672292748,53.38833757232597,316.3855520527938
New Hampshire,2026-01-10,2026-01-31,3,174.45062430991666,0.44999998807907104,0.0,174.45062430991666,71.62969721063637,422.83381389384977
New Jersey,2026-01-10,2026-01-31,3,1205.0121427817226,0.7341597676277161,0.0,1205.0121427817226,285.04459991750423,5083.750031835708
New Mexico,2026-01-10,2026-01-31,3,221.67196504531492,0.779328465461731,0.0,221.67196504531492,47.339254602556885,1024.725456977139
New York,2026-01-10,2026-01-31,3,2094.992113159703,0.44999998807907104,0.0,2094.992113159703,866.658768006258,5062.2611579809345
North Carolina,2026-01-10,2026-01-31,3,1315.1178002510246,0.44999998807907104,0.0,1315.1178002510246,543.8213005894554,3178.328822613069
North Dakota,2026-01-10,2026-01-31,3,104.57764104756559,0.800000011920929,0.0,104.57764104756559,21.00952700610064,505.4460624746253
Ohio,2026-01-10,2026-01-31,3,1286.573493092626,0.44999998807907104,0.0,1286.573493092626,532.0050736928224,3109.37470737133
Oklahoma,2026-01-10,2026-01-31,3,105.24845947979189,0.44999998807907104,0.0,105.24845947979189,42.982707222989866,255.6630354197099
Oregon,2026-01-10,2026-01-31,3,116.76088622182716,0.44999998807907104,0.0,116.76088622182716,47.748401683880964,283.4734564566362
Pennsylvania,2026-01-10,2026-01-31,3,1696.8072786815774,0.44999998807907104,0.0,1696.8072786815774,701.8258181335398,4100.371180699067
Puerto Rico,2026-01-10,2026-01-31,3,253.41484799215849,0.44999998807907104,0.0,253.41484799215849,104.31779780344816,613.5866722324677
Rhode Island,2026-01-10,2026-01-31,3,145.41632067169098,0.7999957799911499,0.0,145.41632067169098,29.523325406224863,701.3395607695966
South Carolina,2026-01-10,2026-01-31,3,536.3039170893707,0.44999998807907104,0.0,536.3039170893707,221.4228096182623,1296.9581537300999
South Dakota,2026-01-10,2026-01-31,3,60.89125223283013,0.800000011920929,0.0,60.89125223283013,11.902326420100206,295.8865441956512
Tennessee,2026-01-10,2026-01-31,3,516.5411569317844,0.44999998807907104,0.0,516.5411569317844,213.24179976470666,1249.2175084995442
Texas,2026-01-10,2026-01-31,3,1525.6834069436045,0.44999998807907104,0.0,1525.6834069436045,630.9872272836908,3686.9894472783117
US,2026-01-10,2026-01-31,3,27454.814769233202,0.44999998807907104,0.0,27454.814769233202,11364.63361460787,66323.65819359002
Utah,2026-01-10,2026-01-31,3,155.78332198060997,0.7690790295600891,0.0,155.78332198060997,33.72630740337321,706.8498086694898
Vermont,2026-01-10,2026-01-31,3,39.50788209158179,0.800000011920929,0.0,39.50788209158179,7.444584629930672,193.31251902308935
Virginia,2026-01-10,2026-01-31,3,832.0196814662982,0.44999998807907104,0.0,832.0196814662982,343.8375716721708,2011.3149178474914
Washington,2026-01-10,2026-01-31,3,209.4255740793315,0.44999998807907104,0.0,209.4255740793315,86.10795866853101,507.32234968459466
West Virginia,2026-01-10,2026-01-31,3,155.50604177318712,0.7846596240997314,0.0,155.50604177318712,32.62231594222128,727.5084452124854
Wisconsin,2026-01-10,2026-01-31,3,735.3787910528474,0.44999998807907104,0.0,735.3787910528474,303.8320223245844,1777.8607633061029
Wyoming,2026-01-10,2026-01-31,3,47.74202307154116,0.800000011920929,0.0,47.74202307154116,9.161136983935313,232.810922622414
