reference_date,horizon,target,target_end_date,location,output_type,output_type_id,value
2025-12-13,0,wk inc flu hosp,2025-12-20,01,quantile,0.01,19.76528215271121
2025-12-13,0,wk inc flu hosp,2025-12-20,01,quantile,0.025,26.55524402317327
2025-12-13,0,wk inc flu hosp,2025-12-20,01,quantile,0.05,36.804828134198445
2025-12-13,0,wk inc flu hosp,2025-12-20,01,quantile,0.1,45.10694285492338
2025-12-13,0,wk inc flu hosp,2025-12-20,01,quantile,0.15,46.401285761584454
2025-12-13,0,wk inc flu hosp,2025-12-20,01,quantile,0.2,47.62030761320094
2025-12-13,0,wk inc flu hosp,2025-12-20,01,quantile,0.25,50.2788024645102
2025-12-13,0,wk inc flu hosp,2025-12-20,01,quantile,0.3,55.631827300641625
2025-12-13,0,wk inc flu hosp,2025-12-20,01,quantile,0.35,60.04925885376517
2025-12-13,0,wk inc flu hosp,2025-12-20,01,quantile,0.4,64.48835757044287
2025-12-13,0,wk inc flu hosp,2025-12-20,01,quantile,0.45,66.47122490681204
2025-12-13,0,wk inc flu hosp,2025-12-20,01,quantile,0.5,72.52487600072604
2025-12-13,0,wk inc flu hosp,2025-12-20,01,quantile,0.55,83.82734378101455
2025-12-13,0,wk inc flu hosp,2025-12-20,01,quantile,0.6,88.41935479689917
2025-12-13,0,wk inc flu hosp,2025-12-20,01,quantile,0.65,95.12442214907462
2025-12-13,0,wk inc flu hosp,2025-12-20,01,quantile,0.7,102.00701468562585
2025-12-13,0,wk inc flu hosp,2025-12-20,01,quantile,0.75,112.98770361320268
2025-12-13,0,wk inc flu hosp,2025-12-20,01,quantile,0.8,124.1288618872091
2025-12-13,0,wk inc flu hosp,2025-12-20,01,quantile,0.85,153.92302215371643
2025-12-13,0,wk inc flu hosp,2025-12-20,01,quantile,0.9,185.23638687621184
2025-12-13,0,wk inc flu hosp,2025-12-20,01,quantile,0.95,340.45839900228503
2025-12-13,0,wk inc flu hosp,2025-12-20,01,quantile,0.975,377.5173854974809
2025-12-13,0,wk inc flu hosp,2025-12-20,01,quantile,0.99,381.7682291174944
2025-12-13,0,wk inc flu hosp,2025-12-20,02,quantile,0.01,2.7096994775421153
2025-12-13,0,wk inc flu hosp,2025-12-20,02,quantile,0.025,3.159866486755276
2025-12-13,0,wk inc flu hosp,2025-12-20,02,quantile,0.05,3.8558432781274345
2025-12-13,0,wk inc flu hosp,2025-12-20,02,quantile,0.1,6.868501835997486
2025-12-13,0,wk inc flu hosp,2025-12-20,02,quantile,0.15,9.149890605467046
2025-12-13,0,wk inc flu hosp,2025-12-20,02,quantile,0.2,10.189296438068462
2025-12-13,0,wk inc flu hosp,2025-12-20,02,quantile,0.25,11.534133107693307
2025-12-13,0,wk inc flu hosp,2025-12-20,02,quantile,0.3,12.396964620535107
2025-12-13,0,wk inc flu hosp,2025-12-20,02,quantile,0.35,12.907186634109664
2025-12-13,0,wk inc flu hosp,2025-12-20,02,quantile,0.4,13.100133691410692
2025-12-13,0,wk inc flu hosp,2025-12-20,02,quantile,0.45,13.159821505509381
2025-12-13,0,wk inc flu hosp,2025-12-20,02,quantile,0.5,13.178479075150593
2025-12-13,0,wk inc flu hosp,2025-12-20,02,quantile,0.55,13.409440622357799
2025-12-13,0,wk inc flu hosp,2025-12-20,02,quantile,0.6,14.065518966062758
2025-12-13,0,wk inc flu hosp,2025-12-20,02,quantile,0.65,15.202005141146394
2025-12-13,0,wk inc flu hosp,2025-12-20,02,quantile,0.7,16.790888521008572
2025-12-13,0,wk inc flu hosp,2025-12-20,02,quantile,0.75,19.59089553251458
2025-12-13,0,wk inc flu hosp,2025-12-20,02,quantile,0.8,27.710977832447046
2025-12-13,0,wk inc flu hosp,2025-12-20,02,quantile,0.85,36.254573937168274
2025-12-13,0,wk inc flu hosp,2025-12-20,02,quantile,0.9,41.47946451652813
2025-12-13,0,wk inc flu hosp,2025-12-20,02,quantile,0.95,42.58261565002746
