location,forecast_date,target_date,horizon,mu,sigma,bias_applied,median_forecast,lower_95,upper_95
Alabama,2026-02-21,2026-03-07,2,254.09069715705513,0.44999998807907104,0.0,254.09069715705513,104.59757292764378,615.2193123572993
Alaska,2026-02-21,2026-03-07,2,8.03924321346606,0.44999998807907104,0.0,8.03924321346606,2.741893197528124,20.835983433778406
Arizona,2026-02-21,2026-03-07,2,336.9170555559465,0.44999998807907104,0.0,336.9170555559465,138.884446258713,815.3018797987927
Arkansas,2026-02-21,2026-03-07,2,162.6226933156068,0.44999998807907104,0.0,162.6226933156068,66.73339632755955,394.26123329740517
California,2026-02-21,2026-03-07,2,1510.4385567989204,0.44999998807907104,0.0,1510.4385567989204,624.6764554959876,3650.162659089471
Colorado,2026-02-21,2026-03-07,2,113.10630017233437,0.44999998807907104,0.0,113.10630017233437,46.23554597733176,274.6451199964379
Connecticut,2026-02-21,2026-03-07,2,41.45115684338432,0.44999998807907104,0.0,41.45115684338432,16.573118818488982,101.5487129493254
Delaware,2026-02-21,2026-03-07,2,28.727988581336795,0.7999968528747559,0.0,28.727988581336795,5.197363496729147,141.60149587135223
District of Columbia,2026-02-21,2026-03-07,2,3.0967783390966246,0.7999981045722961,0.0,3.0967783390966246,0.0,18.651788786037905
Florida,2026-02-21,2026-03-07,2,1238.8081828114648,0.44999998807907104,0.0,1238.8081828114648,512.2321031688483,2993.9886623919306
Georgia,2026-02-21,2026-03-07,2,361.1872086523488,0.44999998807907104,0.0,361.1872086523488,148.93134052073503,873.9309761106169
Hawaii,2026-02-21,2026-03-07,2,17.451694350964697,0.7999989986419678,0.0,17.451694350964697,2.8465897479211884,87.51087501738904
Idaho,2026-02-21,2026-03-07,2,84.2697802982113,0.7999983429908752,0.0,84.2697802982113,16.7760523211895,408.02981723552233
Illinois,2026-02-21,2026-03-07,2,469.78139777004134,0.44999998807907104,0.0,469.78139777004134,193.8850880806222,1136.2605604109917
Indiana,2026-02-21,2026-03-07,2,258.0983241000435,0.44999998807907104,0.0,258.0983241000435,106.25657375791886,624.9004851578597
Iowa,2026-02-21,2026-03-07,2,171.91251446132526,0.7999998331069946,0.0,171.91251446132526,35.04668519542204,828.4448572801135
Kansas,2026-02-21,2026-03-07,2,167.28089413078445,0.44999998807907104,0.0,167.28089413078445,68.66170929927674,405.5139890236701
Kentucky,2026-02-21,2026-03-07,2,202.957134013736,0.44999998807907104,0.0,202.957134013736,83.4302774391984,491.69662231127705
Louisiana,2026-02-21,2026-03-07,2,343.00440695860885,0.44999998807907104,0.0,343.00440695860885,141.40437168462168,830.0070161962848
Maine,2026-02-21,2026-03-07,2,55.64112725170187,0.7999932765960693,0.0,55.64112725170187,10.808000866348005,270.6985993358693
Maryland,2026-02-21,2026-03-07,2,64.16209788479053,0.44999998807907104,0.0,64.16209788479053,25.97456026501404,156.4112407776376
Massachusetts,2026-02-21,2026-03-07,2,80.27766591625357,0.44999998807907104,0.0,80.27766591625357,32.64577520714529,195.34141095346826
Michigan,2026-02-21,2026-03-07,2,327.9536128752449,0.44999998807907104,0.0,327.9536128752449,135.17393151745853,793.6490067359413
Minnesota,2026-02-21,2026-03-07,2,150.96285724701636,0.44999998807907104,0.0,150.96285724701636,61.90668017013225,366.09471744848753
Mississippi,2026-02-21,2026-03-07,2,201.97375653220607,0.44999998807907104,0.0,201.97375653220607,83.0231976182619,489.3210899919508
Missouri,2026-02-21,2026-03-07,2,299.77752414924475,0.44999998807907104,0.0,299.77752414924475,123.51013265211728,725.5843920198499
Montana,2026-02-21,2026-03-07,2,37.899771195787494,0.7999998331069946,0.0,37.899771195787494,7.109348307361089,185.5984961715173
Nebraska,2026-02-21,2026-03-07,2,122.37011553682531,0.7999829649925232,0.0,122.37011553682531,24.71954238326664,590.7751249521456
Nevada,2026-02-21,2026-03-07,2,72.57826764694641,0.44999998807907104,0.0,72.57826764694641,29.458525419899768,176.7420736983103
New Hampshire,2026-02-21,2026-03-07,2,52.021511985990855,0.7999988198280334,0.0,52.021511985990855,10.053297980343528,253.33863615004057
New Jersey,2026-02-21,2026-03-07,2,223.56891041960682,0.44999998807907104,0.0,223.56891041960682,91.9627468175198,541.4882251601574
New Mexico,2026-02-21,2026-03-07,2,86.93667204689939,0.7999975085258484,0.0,86.93667204689939,17.332044886067735,420.82191559878123
New York,2026-02-21,2026-03-07,2,280.75311843160193,0.44999998807907104,0.0,280.75311843160193,115.63477266226627,679.6273801021855
North Carolina,2026-02-21,2026-03-07,2,325.9140042682077,0.7455803155899048,0.0,325.9140042682077,74.82185580783485,1408.5245367976117
North Dakota,2026-02-21,2026-03-07,2,20.460919460572246,0.7999997735023499,0.0,20.460919460572246,3.4739104082963483,101.94597389323948
Ohio,2026-02-21,2026-03-07,2,521.7049649977434,0.44999998807907104,0.0,521.7049649977434,215.37941436573522,1261.6916531508928
Oklahoma,2026-02-21,2026-03-07,2,234.03644330359077,0.800000011920929,0.0,234.03644330359077,47.997504537704415,1126.4478200883113
Oregon,2026-02-21,2026-03-07,2,266.99502538317813,0.44999998807907104,0.0,266.99502538317813,109.93946017060077,646.3921318860278
Pennsylvania,2026-02-21,2026-03-07,2,693.1636279274734,0.44999998807907104,0.0,693.1636279274734,286.3565956764716,1675.882137342519
Puerto Rico,2026-02-21,2026-03-07,2,181.0045254590951,0.44999998807907104,0.0,181.0045254590951,74.34275598649145,438.665988506309
Rhode Island,2026-02-21,2026-03-07,2,13.495136541547827,0.800000011920929,0.0,13.495136541547827,2.021767639462422,68.53181330497463
South Carolina,2026-02-21,2026-03-07,2,257.3816279914928,0.44999998807907104,0.0,257.3816279914928,105.95988959643003,623.169171597223
South Dakota,2026-02-21,2026-03-07,2,47.744718238476764,0.44999998807907104,0.0,47.744718238476764,19.1784071171199,116.75198817019542
Tennessee,2026-02-21,2026-03-07,2,281.4382947051217,0.44999998807907104,0.0,281.4382947051217,115.91840884468161,681.2825516032141
Texas,2026-02-21,2026-03-07,2,929.7964677671962,0.44999998807907104,0.0,929.7964677671962,384.31333749628783,2247.513041457424
US,2026-02-21,2026-03-07,2,15426.305940004664,0.44999998807907104,0.0,15426.305940004664,6385.301351764754,37266.5443041433
Utah,2026-02-21,2026-03-07,2,64.09969879910123,0.44999998807907104,0.0,64.09969879910123,25.948729483746327,156.26050410984175
