location,forecast_date,target_date,horizon,mu,sigma,bias_applied,median_forecast,lower_95,upper_95
Alabama,2025-12-20,2026-01-17,4,225.6843893631555,0.44999998807907104,0.0,225.6843893631555,92.83847237124606,546.59856040338
Alaska,2025-12-20,2026-01-17,4,33.54465354960411,0.7999160885810852,0.0,33.54465354960411,6.202628786760856,164.68021540352592
Arizona,2025-12-20,2026-01-17,4,305.0209060683297,0.726130485534668,0.0,305.0209060683297,72.73398509455049,1269.0899704633327
Arkansas,2025-12-20,2026-01-17,4,176.50767490807885,0.7999989986419678,0.0,176.50767490807885,36.0046885392422,850.4860115052181
California,2025-12-20,2026-01-17,4,1679.3986854696407,0.44999998807907104,0.0,1679.3986854696407,694.6193413323361,4058.3174662448623
Colorado,2025-12-20,2026-01-17,4,366.49229672616525,0.44999998807907104,0.0,366.49229672616525,151.12743952005488,886.7464090577047
Connecticut,2025-12-20,2026-01-17,4,153.837117299488,0.44999998807907104,0.0,153.837117299488,63.096511429705856,373.0380304458237
Delaware,2025-12-20,2026-01-17,4,72.79313522571269,0.800000011920929,0.0,72.79313522571269,14.383484481183238,352.9787629454853
District of Columbia,2025-12-20,2026-01-17,4,42.94991602822762,0.7999829649925232,0.0,42.94991602822762,8.162443620242863,209.81658986918373
Florida,2025-12-20,2026-01-17,4,891.9251685673264,0.44999998807907104,0.0,891.9251685673264,368.636100640172,2156.0278316433905
Georgia,2025-12-20,2026-01-17,4,640.3366805762466,0.44999998807907104,0.0,640.3366805762466,264.48830534822247,1548.2687608709111
Hawaii,2025-12-20,2026-01-17,4,53.54260975468001,0.44999998807907104,0.0,53.54260975468001,21.57850746978737,130.7578800473002
Idaho,2025-12-20,2026-01-17,4,55.43463604822833,0.7999995350837708,0.0,55.43463604822833,10.764809240906546,269.7114140722419
Illinois,2025-12-20,2026-01-17,4,523.5131081356092,0.44999998807907104,0.0,523.5131081356092,216.1279149147256,1266.0595612458446
Indiana,2025-12-20,2026-01-17,4,443.6379156096404,0.44999998807907104,0.0,443.6379156096404,183.06270884538188,1073.1060872018459
Iowa,2025-12-20,2026-01-17,4,184.35776190021693,0.7999992370605469,0.0,184.35776190021693,37.641163238699015,888.1424847751106
Kansas,2025-12-20,2026-01-17,4,87.86320100525617,0.44999998807907104,0.0,87.86320100525617,35.78589009053119,213.66569039016377
Kentucky,2025-12-20,2026-01-17,4,310.2650000418619,0.44999998807907104,0.0,310.2650000418619,127.85153754355363,750.9188524879768
Louisiana,2025-12-20,2026-01-17,4,262.37782871714074,0.44999998807907104,0.0,262.37782871714074,108.02812131310031,635.2384293548365
Maine,2025-12-20,2026-01-17,4,102.15965352421287,0.44999998807907104,0.0,102.15965352421287,41.70406234966162,248.20144664691293
Maryland,2025-12-20,2026-01-17,4,321.5026483152926,0.44999998807907104,0.0,321.5026483152926,132.50348446405695,778.0654947165765
Massachusetts,2025-12-20,2026-01-17,4,466.33239513482397,0.44999998807907104,0.0,466.33239513482397,192.45733586794248,1127.9288491573914
Michigan,2025-12-20,2026-01-17,4,718.981856355279,0.44999998807907104,0.0,718.981856355279,297.0443325859411,1738.2508992980781
Minnesota,2025-12-20,2026-01-17,4,315.62590090396236,0.44999998807907104,0.0,315.62590090396236,130.0707408545822,763.869111669029
Mississippi,2025-12-20,2026-01-17,4,160.02848355126883,0.44999998807907104,0.0,160.02848355126883,65.65949493549654,387.99443417494757
