location,forecast_date,target_date,horizon,mu,sigma,bias_applied,median_forecast,lower_95,upper_95
Alabama,2025-11-22,2025-11-29,1,26.882099938623806,0.45000001788139343,0.0,26.882099938623806,10.542098330038545,66.35443372234805
Alaska,2025-11-22,2025-11-29,1,2.9715614056259247,0.45000001788139343,0.0,2.9715614056259247,0.6440710121700787,8.594050306767176
Arizona,2025-11-22,2025-11-29,1,65.44993850870632,0.45000001788139343,0.0,65.44993850870632,26.507674313657137,159.52227016584152
Arkansas,2025-11-22,2025-11-29,1,95.71211519254078,0.45000001788139343,0.0,95.71211519254078,39.03503128227494,232.6262249695384
California,2025-11-22,2025-11-29,1,165.26158961612208,0.45000001788139343,0.0,165.26158961612208,67.82579217785111,400.6360045700365
Colorado,2025-11-22,2025-11-29,1,84.84366078352093,0.45000001788139343,0.0,84.84366078352093,34.535916446570795,206.37143807156056
Connecticut,2025-11-22,2025-11-29,1,38.04919037867923,0.45000001788139343,0.0,38.04919037867923,15.164836796770937,93.33063187714548
Delaware,2025-11-22,2025-11-29,1,4.104622497476751,0.45000001788139343,0.0,4.104622497476751,1.113113966785088,11.331171555971219
District of Columbia,2025-11-22,2025-11-29,1,15.416241673394723,0.45000001788139343,0.0,15.416241673394723,5.795681674661933,38.65650593731028
Florida,2025-11-22,2025-11-29,1,448.3629800238431,0.45000001788139343,0.0,448.3629800238431,185.01868986666946,1084.520427870134
Georgia,2025-11-22,2025-11-29,1,100.778212985326,0.45000001788139343,0.0,100.778212985326,41.132197528814274,244.86433288702716
Hawaii,2025-11-22,2025-11-29,1,28.095201000495262,0.45000001788139343,0.0,28.095201000495262,11.04427470022645,69.28490650776207
Idaho,2025-11-22,2025-11-29,1,23.13115491301192,0.45000001788139343,0.0,23.13115491301192,8.989353866333053,57.29332359506627
Illinois,2025-11-22,2025-11-29,1,130.62477082334348,0.45000001788139343,0.0,130.62477082334348,53.487504558697324,316.9642825381007
Indiana,2025-11-22,2025-11-29,1,75.20095182449253,0.45000001788139343,0.0,75.20095182449253,30.54421226295317,183.07766884634248
Iowa,2025-11-22,2025-11-29,1,4.676683874552746,0.45000001788139343,0.0,4.676683874552746,1.3499249917639435,12.713092938944424
Kansas,2025-11-22,2025-11-29,1,9.740208249539302,0.45000001788139343,0.0,9.740208249539302,3.4460259440341274,24.9449842838314
Kentucky,2025-11-22,2025-11-29,1,23.921052908553023,0.45000001788139343,0.0,23.921052908553023,9.3163407272691,59.20147012295347
Louisiana,2025-11-22,2025-11-29,1,125.33822356945893,0.45000001788139343,0.0,125.33822356945893,51.29908086159245,304.19363766502295
Maine,2025-11-22,2025-11-29,1,7.077932082667135,0.45000001788139343,0.0,7.077932082667135,2.343947787532356,18.513757653595423
Maryland,2025-11-22,2025-11-29,1,81.17282847408025,0.45000001788139343,0.0,81.17282847408025,33.01633551249793,197.50385521243822
Massachusetts,2025-11-22,2025-11-29,1,91.64283398950926,0.45000001788139343,0.0,91.64283398950926,37.35050809781764,222.7961141927132
Michigan,2025-11-22,2025-11-29,1,73.9400916255429,0.45000001788139343,0.0,73.9400916255429,30.02226547886074,180.03182492173704
Minnesota,2025-11-22,2025-11-29,1,43.25098677162366,0.45000001788139343,0.0,43.25098677162366,17.318176953802446,105.89654517481571
Mississippi,2025-11-22,2025-11-29,1,28.280725647223687,0.45000001788139343,0.0,28.280725647223687,11.121074644272946,69.73307603406886
Missouri,2025-11-22,2025-11-29,1,35.88820791955895,0.45000001788139343,0.0,35.88820791955895,14.27027461933238,88.11037407237563
Montana,2025-11-22,2025-11-29,1,11.138819197595064,0.45000001788139343,0.0,11.138819197595064,4.024996147980854,28.323590938693773
Nebraska,2025-11-22,2025-11-29,1,3.6081219270589755,0.45000001788139343,0.0,3.6081219270589755,0.9075821590196413,10.131781451318913
Nevada,2025-11-22,2025-11-29,1,18.147272093604727,0.45000001788139343,0.0,18.147272093604727,6.926221401647296,45.25382134169765
New Hampshire,2025-11-22,2025-11-29,1,10.882087327451865,0.45000001788139343,0.0,10.882087327451865,3.918719199825214,27.70340702966113
New Jersey,2025-11-22,2025-11-29,1,110.32906274398395,0.45000001788139343,0.0,110.32906274398395,45.085875597988284,267.93619901180597
New Mexico,2025-11-22,2025-11-29,1,25.92430346414974,0.45000001788139343,0.0,25.92430346414974,10.14560806880001,64.04069697721516
New York,2025-11-22,2025-11-29,1,307.3341383172519,0.45000001788139343,0.0,307.3341383172519,126.63826794966592,743.8388510672445
North Carolina,2025-11-22,2025-11-29,1,164.48114712397177,0.45000001788139343,0.0,164.48114712397177,67.50271952531891,398.75069958126755
North Dakota,2025-11-22,2025-11-29,1,3.464075538697051,0.45000001788139343,0.0,3.464075538697051,0.8479525908658765,9.783810425491446
Ohio,2025-11-22,2025-11-29,1,109.9608687547473,0.45000001788139343,0.0,109.9608687547473,44.93345769411256,267.0467574812327
Oklahoma,2025-11-22,2025-11-29,1,20.847170047914883,0.45000001788139343,0.0,20.847170047914883,8.043873505983589,51.77593044470596
Oregon,2025-11-22,2025-11-29,1,24.468460541490206,0.45000001788139343,0.0,24.468460541490206,9.542946066891396,60.52383577019441
Pennsylvania,2025-11-22,2025-11-29,1,256.0357452910946,0.45000001788139343,0.0,256.0357452910946,105.40274057603813,619.9179763573386
Puerto Rico,2025-11-22,2025-11-29,1,116.38222892592042,0.45000001788139343,0.0,116.38222892592042,47.59164953301361,282.5587554659136
Rhode Island,2025-11-22,2025-11-29,1,4.249766023848645,0.45000001788139343,0.0,4.249766023848645,1.173197707143262,11.681792924116495
South Carolina,2025-11-22,2025-11-29,1,44.74365105481701,0.45000001788139343,0.0,44.74365105481701,17.936081558128475,109.50235527353047
South Dakota,2025-11-22,2025-11-29,1,5.005551097657766,0.45000001788139343,0.0,5.005551097657766,1.4860631533428958,13.5075333014293
Tennessee,2025-11-22,2025-11-29,1,53.415327385941744,0.45000001788139343,0.0,53.415327385941744,21.52581623092693,130.45041334634803
Texas,2025-11-22,2025-11-29,1,404.17951754424445,0.45000001788139343,0.0,404.17951754424445,166.72846532749628,977.7870002675909
US,2025-11-22,2025-11-29,1,3549.1567400317585,0.45000001788139343,0.0,3549.1567400317585,1468.625970450422,8575.06842299478
Utah,2025-11-22,2025-11-29,1,26.106812436599075,0.45000001788139343,0.0,26.106812436599075,10.221159641700241,64.4815815775728
Vermont,2025-11-22,2025-11-29,1,1.4656282489333337,0.45000001788139343,0.0,1.4656282489333337,0.020673613434940587,4.956186759329369
Virginia,2025-11-22,2025-11-29,1,77.80036716125413,0.45000001788139343,0.0,77.80036716125413,31.620268495573985,189.35704336986
Washington,2025-11-22,2025-11-29,1,26.81716701946227,0.45000001788139343,0.0,26.81716701946227,10.515218642372671,66.19757609649879
West Virginia,2025-11-22,2025-11-29,1,0.556836248544774,0.45000001788139343,0.0,0.556836248544774,0.0,2.7608294981362014
Wisconsin,2025-11-22,2025-11-29,1,25.75466261688312,0.45000001788139343,0.0,25.75466261688312,10.075383396187384,63.630897742976195
Wyoming,2025-11-22,2025-11-29,1,4.130084538577621,0.45000001788139343,0.0,4.130084538577621,1.123654255454759,11.392679884380463
