location,forecast_date,target_date,horizon,mu,sigma,bias_applied,median_forecast,lower_95,upper_95
Alabama,2025-12-20,2025-12-27,1,369.36885336104507,0.44999998807907104,0.0,369.36885336104507,152.31822147493426,893.6952698795916
Alaska,2025-12-20,2025-12-27,1,38.98226777076315,0.7999987006187439,0.0,38.98226777076315,7.33503244821519,190.79070339855903
Arizona,2025-12-20,2025-12-27,1,153.1359530126622,0.44999998807907104,0.0,153.1359530126622,62.8062568350165,371.344236906927
Arkansas,2025-12-20,2025-12-27,1,201.35331000490686,0.44999998807907104,0.0,201.35331000490686,82.76635701943033,487.8222853053519
California,2025-12-20,2025-12-27,1,1099.1490533965098,0.44999998807907104,0.0,1099.1490533965098,454.4186851658897,2656.6159018340786
Colorado,2025-12-20,2025-12-27,1,434.4888595163256,0.761050820350647,0.0,434.4888595163256,96.98721556765078,1934.4621484462375
Connecticut,2025-12-20,2025-12-27,1,308.753079360123,0.44999998807907104,0.0,308.753079360123,127.2256615071867,747.2665251658781
Delaware,2025-12-20,2025-12-27,1,114.12539264820623,0.800000011920929,0.0,114.12539264820623,22.999924732520444,551.2457332728368
District of Columbia,2025-12-20,2025-12-27,1,74.45226065887192,0.7999809980392456,0.0,74.45226065887192,14.729944718045711,360.92394446263836
Florida,2025-12-20,2025-12-27,1,2160.631759666941,0.44999998807907104,0.0,2160.631759666941,893.8310147257268,5220.8260068164955
Georgia,2025-12-20,2025-12-27,1,660.6077097692696,0.44999998807907104,0.0,660.6077097692696,272.87971870584374,1597.2372250654662
Hawaii,2025-12-20,2025-12-27,1,89.34031553847706,0.7999999523162842,0.0,89.34031553847706,17.833039146732045,432.3539875324786
Idaho,2025-12-20,2025-12-27,1,128.09254569912082,0.7999950051307678,0.0,128.09254569912082,25.91188896155198,618.2387824908204
Illinois,2025-12-20,2025-12-27,1,786.232589262916,0.44999998807907104,0.0,786.232589262916,324.88350607128154,1900.7076288053634
Indiana,2025-12-20,2025-12-27,1,525.5402551094735,0.44999998807907104,0.0,525.5402551094735,216.96707448735356,1270.956514087338
Iowa,2025-12-20,2025-12-27,1,201.35663144302887,0.799984335899353,0.0,201.35663144302887,41.18611575530906,969.6559979705296
Kansas,2025-12-20,2025-12-27,1,94.3592837912561,0.7736741900444031,0.0,94.3592837912561,19.931980239057925,433.42583555537414
Kentucky,2025-12-20,2025-12-27,1,240.54527413841132,0.7689489722251892,0.0,240.54527413841132,52.51407131558988,1089.2575345935843
Louisiana,2025-12-20,2025-12-27,1,480.38156893736993,0.44999998807907104,0.0,480.38156893736993,198.27314440867528,1161.8672574030784
Maine,2025-12-20,2025-12-27,1,54.337200068687466,0.7999316453933716,0.0,54.337200068687466,10.537564184588474,264.4118029117745
Maryland,2025-12-20,2025-12-27,1,299.94653654370944,0.44999998807907104,0.0,299.94653654370944,123.5800971739484,725.9926730848109
Massachusetts,2025-12-20,2025-12-27,1,607.9732562870431,0.44999998807907104,0.0,607.9732562870431,251.09111331160597,1470.0888535544873
Michigan,2025-12-20,2025-12-27,1,605.9696495293157,0.44999998807907104,0.0,605.9696495293157,250.26169846788403,1465.2487665099916
Minnesota,2025-12-20,2025-12-27,1,614.3794564354674,0.44999998807907104,0.0,614.3794564354674,253.7430296492128,1485.5642287613484
Mississippi,2025-12-20,2025-12-27,1,232.7743932666132,0.44999998807907104,0.0,232.7743932666132,95.77345672228924,563.7257915360361
Missouri,2025-12-20,2025-12-27,1,259.1972046493527,0.44999998807907104,0.0,259.1972046493527,106.71146733199934,627.5550367507045
Montana,2025-12-20,2025-12-27,1,40.32003547512352,0.7999995946884155,0.0,40.32003547512352,7.613899414300118,197.20818070281456
Nebraska,2025-12-20,2025-12-27,1,71.65879330202455,0.7999822497367859,0.0,71.65879330202455,14.14753816574442,347.52529740081854
Nevada,2025-12-20,2025-12-27,1,117.48589181465631,0.44999998807907104,0.0,117.48589181465631,48.04852564690651,285.2248431314443
New Hampshire,2025-12-20,2025-12-27,1,93.11538412365039,0.800000011920929,0.0,93.11538412365039,18.62001677633412,450.4626888304457
New Jersey,2025-12-20,2025-12-27,1,1149.3331536493006,0.44999998807907104,0.0,1149.3331536493006,475.19294014779354,2777.844986601545
New Mexico,2025-12-20,2025-12-27,1,150.93908235755552,0.44999998807907104,0.0,150.93908235755552,61.89683829564734,366.0372847541627
New York,2025-12-20,2025-12-27,1,2290.883712919013,0.7497818470001221,0.0,2290.883712919013,526.2020776483266,9962.410950453996
North Carolina,2025-12-20,2025-12-27,1,1192.149864826047,0.44999998807907104,0.0,1192.149864826047,492.9173841647567,2881.2767644467835
North Dakota,2025-12-20,2025-12-27,1,45.205659156487826,0.800000011920929,0.0,45.205659156487826,8.63238705609297,220.64422231507564
Ohio,2025-12-20,2025-12-27,1,933.3478214521544,0.7450124025344849,0.0,933.3478214521544,215.9466111588478,4023.0584851227495
