location,forecast_date,target_date,horizon,mu,sigma,bias_applied,median_forecast,lower_95,upper_95
Alabama,2025-11-29,2025-12-27,4,47.13514219679131,0.45000001788139343,0.0,47.13514219679131,18.92606531031518,115.27944996777033
Alaska,2025-11-29,2025-12-27,4,8.377725776945766,0.45000001788139343,0.0,8.377725776945766,2.8820115151982177,21.653652727019978
Arizona,2025-11-29,2025-12-27,4,190.5755076540219,0.45000001788139343,0.0,190.5755076540219,78.30476369560391,461.78651398252185
Arkansas,2025-11-29,2025-12-27,4,152.37381411861134,0.45000001788139343,0.0,152.37381411861134,62.490757428848184,369.5031694361548
California,2025-11-29,2025-12-27,4,772.4578580127651,0.45000001788139343,0.0,772.4578580127651,319.18128731249936,1867.4322970374303
Colorado,2025-11-29,2025-12-27,4,113.8597541424052,0.45000001788139343,0.0,113.8597541424052,46.547443678703324,276.4652452569779
Connecticut,2025-11-29,2025-12-27,4,122.32954132360231,0.45000001788139343,0.0,122.32954132360231,50.05360414348438,296.92560228152456
Delaware,2025-11-29,2025-12-27,4,7.990953988933658,0.45000001788139343,0.0,7.990953988933658,2.721903129590699,20.719333044546964
District of Columbia,2025-11-29,2025-12-27,4,12.968884566162775,0.45000001788139343,0.0,12.968884566162775,4.782571598929808,32.74445654229229
Florida,2025-11-29,2025-12-27,4,524.7230311325811,0.45000001788139343,0.0,524.7230311325811,216.62876300764268,1268.98243083118
Georgia,2025-11-29,2025-12-27,4,173.28121939228603,0.45000001788139343,0.0,173.28121939228603,71.145605091898,420.0089220843356
Hawaii,2025-11-29,2025-12-27,4,36.873965958614946,0.45000001788139343,0.0,36.873965958614946,14.678339874153778,90.49165721295763
Idaho,2025-11-29,2025-12-27,4,25.63567083877507,0.45000001788139343,0.0,25.63567083877507,10.026125456275667,63.343450820049824
Illinois,2025-11-29,2025-12-27,4,629.7390118974614,0.45000001788139343,0.0,629.7390118974614,260.1012697012512,1522.6681981078837
Indiana,2025-11-29,2025-12-27,4,622.5372198636228,0.45000001788139343,0.0,622.5372198636228,257.12000961000876,1505.2709208119447
Iowa,2025-11-29,2025-12-27,4,57.296720573053214,0.45000001788139343,0.0,57.296720573053214,23.132561128972565,139.8266454360095
Kansas,2025-11-29,2025-12-27,4,41.703637500835114,0.45000001788139343,0.0,41.703637500835114,16.677634904470835,102.15863324802147
Kentucky,2025-11-29,2025-12-27,4,261.66450529168173,0.45000001788139343,0.0,261.66450529168173,107.7328269592724,633.5153002042906
Louisiana,2025-11-29,2025-12-27,4,273.74992831528436,0.45000001788139343,0.0,273.74992831528436,112.73571918064711,662.7099026855111
Maine,2025-11-29,2025-12-27,4,23.195884804988967,0.45000001788139343,0.0,23.195884804988967,9.016149508689134,57.449690770731685
Maryland,2025-11-29,2025-12-27,4,119.57698216713634,0.45000001788139343,0.0,119.57698216713634,48.91415236212238,290.2762801831482
Massachusetts,2025-11-29,2025-12-27,4,117.70089964071812,0.45000001788139343,0.0,117.70089964071812,48.13752760850438,285.74425151739314
Michigan,2025-11-29,2025-12-27,4,251.73715172739335,0.45000001788139343,0.0,251.73715172739335,103.6232910474041,609.5339186313078
Minnesota,2025-11-29,2025-12-27,4,108.08047863653161,0.45000001788139343,0.0,108.08047863653161,44.15504976604925,262.5043230208328
Mississippi,2025-11-29,2025-12-27,4,44.49958072521911,0.45000001788139343,0.0,44.49958072521911,17.83504599230434,108.91275768673893
Missouri,2025-11-29,2025-12-27,4,353.47067762793023,0.45000001788139343,0.0,353.47067762793023,145.73698987175013,855.2903014967333
Montana,2025-11-29,2025-12-27,4,28.234706445329344,0.45000001788139343,0.0,28.234706445329344,11.102024495449736,69.62190803414164
Nebraska,2025-11-29,2025-12-27,4,38.89282829199098,0.45000001788139343,0.0,38.89282829199098,15.514069880786392,95.36859723997316
Nevada,2025-11-29,2025-12-27,4,34.86975312587388,0.45000001788139343,0.0,34.86975312587388,13.848674187539634,85.65010579805372
New Hampshire,2025-11-29,2025-12-27,4,11.51349239240679,0.45000001788139343,0.0,11.51349239240679,4.180096189429168,29.22868420365724
New Jersey,2025-11-29,2025-12-27,4,296.3702006598773,0.45000001788139343,0.0,296.3702006598773,122.09962678546398,717.3534065022666
New Mexico,2025-11-29,2025-12-27,4,55.898895388283506,0.45000001788139343,0.0,55.898895388283506,22.553916200278838,136.44993693950994
New York,2025-11-29,2025-12-27,4,394.9544829290803,0.45000001788139343,0.0,394.9544829290803,162.90966197837204,955.5022016354507
North Carolina,2025-11-29,2025-12-27,4,118.03116745857413,0.45000001788139343,0.0,118.03116745857413,48.27424556150407,286.5420752787804
North Dakota,2025-11-29,2025-12-27,4,11.505727190273126,0.45000001788139343,0.0,11.505727190273126,4.176881699603199,29.209925903758602
