location,forecast_date,target_date,horizon,mu,sigma,bias_applied,median_forecast,lower_95,upper_95
Alabama,2025-12-20,2026-01-10,3,324.19482250785876,0.44999998807907104,0.0,324.19482250785876,133.61793929836395,784.5689452468315
Alaska,2025-12-20,2026-01-10,3,21.392854368064448,0.800000011920929,0.0,21.392854368064448,3.668186635611116,106.41642652505024
Arizona,2025-12-20,2026-01-10,3,264.41481340313624,0.44999998807907104,0.0,264.41481340313624,108.87135331383246,640.1591470308467
Arkansas,2025-12-20,2026-01-10,3,159.78077226796847,0.7999995946884155,0.0,159.78077226796847,32.51762369380284,770.2496854561886
California,2025-12-20,2026-01-10,3,2246.8317284669088,0.44999998807907104,0.0,2246.8317284669088,929.5144308328654,5429.05816146239
Colorado,2025-12-20,2026-01-10,3,457.4159006920286,0.44999998807907104,0.0,457.4159006920286,188.76625586120153,1106.3893883483045
Connecticut,2025-12-20,2026-01-10,3,227.29240081945838,0.7683873772621155,0.0,227.29240081945838,49.63361488062834,1028.3047493208219
Delaware,2025-12-20,2026-01-10,3,53.94411998388832,0.800000011920929,0.0,53.94411998388832,10.45407380400746,262.5618010203234
District of Columbia,2025-12-20,2026-01-10,3,39.90883776388868,0.7999463677406311,0.0,39.90883776388868,7.5290676376329095,195.215234571246
Florida,2025-12-20,2026-01-10,3,1313.1800621899279,0.44999998807907104,0.0,1313.1800621899279,543.0191528102467,3173.6478537308426
Georgia,2025-12-20,2026-01-10,3,824.4068176629852,0.44999998807907104,0.0,824.4068176629852,340.6861437697898,1992.9246207875442
Hawaii,2025-12-20,2026-01-10,3,97.7879215864193,0.7999791502952576,0.0,97.7879215864193,19.594931939429493,472.8570382299046
Idaho,2025-12-20,2026-01-10,3,72.27517711841406,0.7999989986419678,0.0,72.27517711841406,14.275537287775663,350.49346832020916
Illinois,2025-12-20,2026-01-10,3,669.5934752838668,0.44999998807907104,0.0,669.5934752838668,276.59947422736394,1618.9440231107114
Indiana,2025-12-20,2026-01-10,3,574.9426231586364,0.44999998807907104,0.0,574.9426231586364,237.41772290773835,1390.2971784367492
Iowa,2025-12-20,2026-01-10,3,234.0618412093022,0.7999999523162842,0.0,234.0618412093022,48.00280490510591,1126.5695197388573
Kansas,2025-12-20,2026-01-10,3,75.70318630632666,0.7649472951889038,0.0,75.70318630632666,16.127307187041694,342.5086861753929
Kentucky,2025-12-20,2026-01-10,3,274.6899139015512,0.44999998807907104,0.0,274.6899139015512,113.12484309732,664.9805749939256
Louisiana,2025-12-20,2026-01-10,3,227.3097551878834,0.44999998807907104,0.0,227.3097551878834,93.51131026037194,550.524935696581
Maine,2025-12-20,2026-01-10,3,71.50722501086189,0.44999998807907104,0.0,71.50722501086189,29.015155653251952,174.15476979397775
Maryland,2025-12-20,2026-01-10,3,262.46060938605905,0.44999998807907104,0.0,262.46060938605905,108.06238927277319,635.4384015507882
Massachusetts,2025-12-20,2026-01-10,3,497.89326285945884,0.44999998807907104,0.0,497.89326285945884,205.5223008719776,1204.1700309151884
Michigan,2025-12-20,2026-01-10,3,354.11929273736916,0.44999998807907104,0.0,354.11929273736916,146.00549973313866,856.8571026473037
Minnesota,2025-12-20,2026-01-10,3,385.9972005071928,0.44999998807907104,0.0,385.9972005071928,159.20170691756655,933.8641539597857
Mississippi,2025-12-20,2026-01-10,3,158.72613771319152,0.44999998807907104,0.0,158.72613771319152,65.12037468867425,384.848374104018
Missouri,2025-12-20,2026-01-10,3,238.1591133165367,0.44999998807907104,0.0,238.1591133165367,98.00252024559231,576.7335904223964
Montana,2025-12-20,2026-01-10,3,38.569390629074036,0.800000011920929,0.0,38.569390629074036,7.248939482112366,188.81066331635913
Nebraska,2025-12-20,2026-01-10,3,34.38651749774169,0.777866780757904,0.0,34.38651749774169,6.704002591598037,161.5396157036124
Nevada,2025-12-20,2026-01-10,3,145.41675728043782,0.44999998807907104,0.0,145.41675728043782,59.61081167233203,352.6970751755288
New Hampshire,2025-12-20,2026-01-10,3,85.26484723927685,0.44999998807907104,0.0,85.26484723927685,34.71027324384591,207.38888065630283
New Jersey,2025-12-20,2026-01-10,3,1210.8487768728392,0.44999998807907104,0.0,1210.8487768728392,500.65800250378237,2926.447485495108
New Mexico,2025-12-20,2026-01-10,3,191.62523676981434,0.44999998807907104,0.0,191.62523676981434,78.73931513065587,464.3223040582922
New York,2025-12-20,2026-01-10,3,1147.6256659458638,0.44999998807907104,0.0,1147.6256659458638,474.48610701237857,2773.720230543418
North Carolina,2025-12-20,2026-01-10,3,456.2461521585709,0.44999998807907104,0.0,456.2461521585709,188.28202571307995,1103.5636418787087
North Dakota,2025-12-20,2026-01-10,3,71.05229742947343,0.7999998331069946,0.0,71.05229742947343,14.020581310371625,344.62800584026525
Ohio,2025-12-20,2026-01-10,3,1387.0443739129762,0.44999998807907104,0.0,1387.0443739129762,573.5960892914801,3352.0809204204456
Oklahoma,2025-12-20,2026-01-10,3,204.03193447322965,0.46694695949554443,0.0,204.03193447322965,81.10234030734826,511.0206561282672
Oregon,2025-12-20,2026-01-10,3,85.97631218577979,0.44999998807907104,0.0,85.97631218577979,35.00479190881923,209.1075573661416
Pennsylvania,2025-12-20,2026-01-10,3,1337.7477727765092,0.44999998807907104,0.0,1337.7477727765092,553.1892242367813,3232.9957558400915
Puerto Rico,2025-12-20,2026-01-10,3,345.27265203606044,0.44999998807907104,0.0,345.27265203606044,142.3433364436403,835.4863866220298
Rhode Island,2025-12-20,2026-01-10,3,63.901308357071656,0.7999981641769409,0.0,63.901308357071656,12.529874867348878,310.324374227938
South Carolina,2025-12-20,2026-01-10,3,334.79824386106793,0.44999998807907104,0.0,334.79824386106793,138.00734107626832,810.1834936710978
South Dakota,2025-12-20,2026-01-10,3,47.77379614787986,0.7999988198280334,0.0,47.77379614787986,9.167784400367331,232.96278845064793
Tennessee,2025-12-20,2026-01-10,3,235.0722917063236,0.44999998807907104,0.0,235.0722917063236,96.72469681364483,569.2767952071479
Texas,2025-12-20,2026-01-10,3,1346.7621529530056,0.44999998807907104,0.0,1346.7621529530056,556.9208251093096,3254.7716779556204
US,2025-12-20,2026-01-10,3,25092.168274869364,0.44999998807907104,0.0,25092.168274869364,10386.590360693282,60616.243480603094
Utah,2025-12-20,2026-01-10,3,131.1069090801679,0.7693843841552734,0.0,131.1069090801679,28.243163762564112,595.7971033646287
Vermont,2025-12-20,2026-01-10,3,12.652577660468348,0.7999657392501831,0.0,12.652577660468348,1.8463125248457875,64.48573817810747
Virginia,2025-12-20,2026-01-10,3,279.20669524878446,0.44999998807907104,0.0,279.20669524878446,114.99461393972366,675.891705532515
Washington,2025-12-20,2026-01-10,3,223.5954699217448,0.44999998807907104,0.0,223.5954699217448,91.97374141275668,541.5523846074694
West Virginia,2025-12-20,2026-01-10,3,132.88984747725289,0.7347699999809265,0.0,132.88984747725289,30.718328225415082,564.1776830759322
Wisconsin,2025-12-20,2026-01-10,3,395.9472987028096,0.44999998807907104,0.0,395.9472987028096,163.32065845738677,957.9004780450013
Wyoming,2025-12-20,2026-01-10,3,44.42514439433601,0.7999998331069946,0.0,44.42514439433601,8.469678264990224,216.90008968677506
