location,forecast_date,target_date,horizon,mu,sigma,bias_applied,median_forecast,lower_95,upper_95
Alabama,2025-11-15,2025-11-29,2,31.242714765740224,14.29438591003418,-2.0750890547952565,31.242714765740224,3.226233200956422,59.25919633052402
Alaska,2025-11-15,2025-11-29,2,2.7773797521313415,5.6449055671691895,2.3835588959330353e-05,2.7773797521313415,0.0,13.8411913599126
Arizona,2025-11-15,2025-11-29,2,74.82107518087507,79.7846450805664,-3.228784134030194,74.82107518087507,0.0,231.196106058096
Arkansas,2025-11-15,2025-11-29,2,6.878527337639513,28.67904281616211,-0.41942163559981793,6.878527337639513,0.0,63.08841836839941
California,2025-11-15,2025-11-29,2,296.50307887144857,148.38641357421875,19.912183883102863,296.50307887144857,5.671052470914333,587.3351052719827
Colorado,2025-11-15,2025-11-29,2,44.313650097279435,18.722503662109375,2.6277038058101825,44.313650097279435,7.618217219125782,81.00908297543307
Connecticut,2025-11-15,2025-11-29,2,14.14065862056208,22.74770164489746,-0.40232953478468936,14.14065862056208,0.0,58.72533457562365
Delaware,2025-11-15,2025-11-29,2,1.3444739100452832,8.241960525512695,0.24042295480318548,1.3444739100452832,0.0,17.498419702050985
District of Columbia,2025-11-15,2025-11-29,2,17.039638376993416,10.744987487792969,0.2874685696643313,17.039638376993416,0.0,38.09942686740115
Florida,2025-11-15,2025-11-29,2,441.8866020456209,102.8422622680664,-5.046698069975619,441.8866020456209,240.31947191158818,643.4537321796536
Georgia,2025-11-15,2025-11-29,2,100.33721195911343,27.310039520263672,8.760674975282555,100.33721195911343,46.810518083031084,153.86390583519577
Hawaii,2025-11-15,2025-11-29,2,7.057646285523914,7.336098670959473,0.19591931648249972,7.057646285523914,0.0,21.43613546763664
Idaho,2025-11-15,2025-11-29,2,18.625352795183428,11.919943809509277,0.9754796945532975,18.625352795183428,0.0,41.988013359562785
Illinois,2025-11-15,2025-11-29,2,37.266889258057546,72.93912506103516,0.4996272704979159,37.266889258057546,0.0,180.22494744154932
Indiana,2025-11-15,2025-11-29,2,60.200697347430925,37.92090606689453,1.6222351271423658,60.200697347430925,0.0,134.52430749967064
Iowa,2025-11-15,2025-11-29,2,10.968760384609404,15.093392372131348,-0.28917572219507603,10.968760384609404,0.0,40.55126583851842
Kansas,2025-11-15,2025-11-29,2,19.980093321009846,29.121047973632812,3.5870541259232014,19.980093321009846,0.0,77.05629854139329
Kentucky,2025-11-15,2025-11-29,2,20.667455070030563,35.30295944213867,1.2030346005415637,20.667455070030563,0.0,89.85998412430061
Louisiana,2025-11-15,2025-11-29,2,106.46543105981577,55.04838562011719,0.03149641246114321,106.46543105981577,0.0,214.35828428231807
Maine,2025-11-15,2025-11-29,2,6.991509052310195,12.911900520324707,-0.00999490350303972,6.991509052310195,0.0,32.2983690441106
Maryland,2025-11-15,2025-11-29,2,36.761394492051124,30.467422485351562,1.3809161901753368,36.761394492051124,0.0,96.47644526510601
Massachusetts,2025-11-15,2025-11-29,2,59.38973763456521,46.50815963745117,4.394201046616172,59.38973763456521,0.0,150.5440555112089
Michigan,2025-11-15,2025-11-29,2,57.55316830543956,88.74726867675781,-1.0125139567001868,57.55316830543956,0.0,231.49461863818453
Minnesota,2025-11-15,2025-11-29,2,81.38978077764222,18.597028732299805,-0.016698562212608903,81.38978077764222,44.94027424287801,117.83928731240641
Mississippi,2025-11-15,2025-11-29,2,33.48620050163708,14.034785270690918,-1.5686422639623245,33.48620050163708,5.978526840329639,60.99387416294451
Missouri,2025-11-15,2025-11-29,2,35.718579299849985,51.135684967041016,0.8905662881397216,35.718579299849985,0.0,135.94268016003664
Montana,2025-11-15,2025-11-29,2,3.75466399513188,8.450900077819824,0.010078907605966303,3.75466399513188,0.0,20.318123784605476
Nebraska,2025-11-15,2025-11-29,2,3.4134267772447915,10.511621475219727,-0.2893120691473752,3.4134267772447915,0.0,24.015826287793246
Nevada,2025-11-15,2025-11-29,2,17.552334988851996,10.038080215454102,0.04421448112387205,17.552334988851996,0.0,37.226610685066106
New Hampshire,2025-11-15,2025-11-29,2,6.731613193326284,13.858498573303223,-0.18859500026750858,6.731613193326284,0.0,33.89377127680032
